Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	R[AC,7]	R[AG,7]	R[AT,7]	R[CG,7]	R[CT,7]	R[GT,7]	
657000	0.085832	2	0.070458	0.387299	0.061771	0.023586	0.400660	0.056227	0.070458	0.387299	0.061771	0.023586	0.400660	0.056227	0.070458	0.387299	0.061771	0.023586	0.400660	0.056227	0.099211	0.397835	0.066002	0.166895	0.214886	0.055171	0.099211	0.397835	0.066002	0.166895	0.214886	0.055171	0.099211	0.397835	0.066002	0.166895	0.214886	0.055171	0.070458	0.387299	0.061771	0.023586	0.400660	0.056227	
658000	0.085832	3	0.073046	0.374761	0.064404	0.024452	0.415374	0.047964	0.073046	0.374761	0.064404	0.024452	0.415374	0.047964	0.073046	0.374761	0.064404	0.024452	0.415374	0.047964	0.022430	0.319719	0.096904	0.329916	0.053627	0.177404	0.133292	0.339600	0.105796	0.114308	0.269137	0.037867	0.133292	0.339600	0.105796	0.114308	0.269137	0.037867	0.073046	0.374761	0.064404	0.024452	0.415374	0.047964	
659000	0.085832	2	0.062384	0.397761	0.070316	0.026697	0.399533	0.043309	0.062384	0.397761	0.070316	0.026697	0.399533	0.043309	0.062384	0.397761	0.070316	0.026697	0.399533	0.043309	0.109519	0.385061	0.107636	0.125509	0.199315	0.072959	0.109519	0.385061	0.107636	0.125509	0.199315	0.072959	0.109519	0.385061	0.107636	0.125509	0.199315	0.072959	0.062384	0.397761	0.070316	0.026697	0.399533	0.043309	
660000	0.085832	2	0.071777	0.389841	0.058349	0.030988	0.402489	0.046557	0.071777	0.389841	0.058349	0.030988	0.402489	0.046557	0.071777	0.389841	0.058349	0.030988	0.402489	0.046557	0.099655	0.389181	0.081666	0.160743	0.204354	0.064401	0.099655	0.389181	0.081666	0.160743	0.204354	0.064401	0.099655	0.389181	0.081666	0.160743	0.204354	0.064401	0.071777	0.389841	0.058349	0.030988	0.402489	0.046557	
661000	0.085832	2	0.066418	0.389025	0.057808	0.029812	0.408731	0.048207	0.066418	0.389025	0.057808	0.029812	0.408731	0.048207	0.066418	0.389025	0.057808	0.029812	0.408731	0.048207	0.086955	0.348101	0.063395	0.195217	0.211601	0.094731	0.086955	0.348101	0.063395	0.195217	0.211601	0.094731	0.086955	0.348101	0.063395	0.195217	0.211601	0.094731	0.066418	0.389025	0.057808	0.029812	0.408731	0.048207	
662000	0.085832	2	0.062185	0.393803	0.064810	0.031107	0.397793	0.050302	0.062185	0.393803	0.064810	0.031107	0.397793	0.050302	0.062185	0.393803	0.064810	0.031107	0.397793	0.050302	0.056881	0.382860	0.104827	0.178886	0.196307	0.080238	0.056881	0.382860	0.104827	0.178886	0.196307	0.080238	0.056881	0.382860	0.104827	0.178886	0.196307	0.080238	0.062185	0.393803	0.064810	0.031107	0.397793	0.050302	
663000	0.085832	2	0.062596	0.392432	0.065238	0.031313	0.397213	0.051209	0.062596	0.392432	0.065238	0.031313	0.397213	0.051209	0.062596	0.392432	0.065238	0.031313	0.397213	0.051209	0.073594	0.395181	0.075800	0.130609	0.238555	0.086262	0.073594	0.395181	0.075800	0.130609	0.238555	0.086262	0.073594	0.395181	0.075800	0.130609	0.238555	0.086262	0.062596	0.392432	0.065238	0.031313	0.397213	0.051209	
664000	0.085832	2	0.063082	0.383526	0.070451	0.028037	0.406891	0.048013	0.063082	0.383526	0.070451	0.028037	0.406891	0.048013	0.063082	0.383526	0.070451	0.028037	0.406891	0.048013	0.085933	0.368578	0.131862	0.140203	0.214306	0.059119	0.085933	0.368578	0.131862	0.140203	0.214306	0.059119	0.085933	0.368578	0.131862	0.140203	0.214306	0.059119	0.063082	0.383526	0.070451	0.028037	0.406891	0.048013	
665000	0.085832	2	0.060819	0.403803	0.066311	0.022898	0.391472	0.054698	0.060819	0.403803	0.066311	0.022898	0.391472	0.054698	0.060819	0.403803	0.066311	0.022898	0.391472	0.054698	0.056268	0.433368	0.083037	0.169585	0.210329	0.047412	0.056268	0.433368	0.083037	0.169585	0.210329	0.047412	0.056268	0.433368	0.083037	0.169585	0.210329	0.047412	0.060819	0.403803	0.066311	0.022898	0.391472	0.054698	
666000	0.085832	2	0.062015	0.385911	0.053398	0.025598	0.413890	0.059187	0.062015	0.385911	0.053398	0.025598	0.413890	0.059187	0.062015	0.385911	0.053398	0.025598	0.413890	0.059187	0.085721	0.369297	0.065036	0.193995	0.221954	0.063997	0.085721	0.369297	0.065036	0.193995	0.221954	0.063997	0.085721	0.369297	0.065036	0.193995	0.221954	0.063997	0.062015	0.385911	0.053398	0.025598	0.413890	0.059187	
667000	0.085832	2	0.063750	0.380381	0.057850	0.028329	0.416527	0.053163	0.063750	0.380381	0.057850	0.028329	0.416527	0.053163	0.063750	0.380381	0.057850	0.028329	0.416527	0.053163	0.127944	0.357322	0.076825	0.134250	0.257691	0.045968	0.127944	0.357322	0.076825	0.134250	0.257691	0.045968	0.127944	0.357322	0.076825	0.134250	0.257691	0.045968	0.063750	0.380381	0.057850	0.028329	0.416527	0.053163	
668000	0.085832	2	0.061170	0.418154	0.064707	0.027678	0.379465	0.048825	0.061170	0.418154	0.064707	0.027678	0.379465	0.048825	0.061170	0.418154	0.064707	0.027678	0.379465	0.048825	0.099700	0.334231	0.119257	0.142854	0.234416	0.069542	0.099700	0.334231	0.119257	0.142854	0.234416	0.069542	0.099700	0.334231	0.119257	0.142854	0.234416	0.069542	0.061170	0.418154	0.064707	0.027678	0.379465	0.048825	
669000	0.085832	2	0.066555	0.389609	0.059154	0.024698	0.408366	0.051619	0.066555	0.389609	0.059154	0.024698	0.408366	0.051619	0.066555	0.389609	0.059154	0.024698	0.408366	0.051619	0.086653	0.410862	0.095243	0.172548	0.165045	0.069649	0.086653	0.410862	0.095243	0.172548	0.165045	0.069649	0.086653	0.410862	0.095243	0.172548	0.165045	0.069649	0.066555	0.389609	0.059154	0.024698	0.408366	0.051619	
670000	0.085832	2	0.060309	0.422697	0.064971	0.024586	0.386871	0.040565	0.060309	0.422697	0.064971	0.024586	0.386871	0.040565	0.060309	0.422697	0.064971	0.024586	0.386871	0.040565	0.088803	0.380272	0.084993	0.173161	0.217139	0.055632	0.088803	0.380272	0.084993	0.173161	0.217139	0.055632	0.088803	0.380272	0.084993	0.173161	0.217139	0.055632	0.060309	0.422697	0.064971	0.024586	0.386871	0.040565	
671000	0.085832	2	0.066956	0.395490	0.057619	0.031722	0.404602	0.043612	0.066956	0.395490	0.057619	0.031722	0.404602	0.043612	0.066956	0.395490	0.057619	0.031722	0.404602	0.043612	0.191695	0.286049	0.146133	0.099812	0.173115	0.103196	0.191695	0.286049	0.146133	0.099812	0.173115	0.103196	0.066956	0.395490	0.057619	0.031722	0.404602	0.043612	0.066956	0.395490	0.057619	0.031722	0.404602	0.043612	
672000	0.085832	2	0.063815	0.394779	0.060519	0.030261	0.404581	0.046045	0.063815	0.394779	0.060519	0.030261	0.404581	0.046045	0.063815	0.394779	0.060519	0.030261	0.404581	0.046045	0.071359	0.382816	0.126004	0.177072	0.189526	0.053223	0.071359	0.382816	0.126004	0.177072	0.189526	0.053223	0.071359	0.382816	0.126004	0.177072	0.189526	0.053223	0.063815	0.394779	0.060519	0.030261	0.404581	0.046045	
673000	0.085832	2	0.061012	0.378841	0.056631	0.035735	0.424763	0.043018	0.061012	0.378841	0.056631	0.035735	0.424763	0.043018	0.061012	0.378841	0.056631	0.035735	0.424763	0.043018	0.081130	0.413535	0.123597	0.139857	0.185539	0.056342	0.081130	0.413535	0.123597	0.139857	0.185539	0.056342	0.081130	0.413535	0.123597	0.139857	0.185539	0.056342	0.061012	0.378841	0.056631	0.035735	0.424763	0.043018	
674000	0.085832	2	0.059856	0.397134	0.055659	0.029692	0.408684	0.048974	0.059856	0.397134	0.055659	0.029692	0.408684	0.048974	0.059856	0.397134	0.055659	0.029692	0.408684	0.048974	0.094894	0.358781	0.095592	0.138023	0.227824	0.084886	0.094894	0.358781	0.095592	0.138023	0.227824	0.084886	0.094894	0.358781	0.095592	0.138023	0.227824	0.084886	0.059856	0.397134	0.055659	0.029692	0.408684	0.048974	
675000	0.085832	2	0.055795	0.394784	0.060704	0.025530	0.405262	0.057925	0.055795	0.394784	0.060704	0.025530	0.405262	0.057925	0.055795	0.394784	0.060704	0.025530	0.405262	0.057925	0.115230	0.354994	0.107664	0.154952	0.199112	0.068047	0.115230	0.354994	0.107664	0.154952	0.199112	0.068047	0.115230	0.354994	0.107664	0.154952	0.199112	0.068047	0.055795	0.394784	0.060704	0.025530	0.405262	0.057925	
676000	0.085832	2	0.062328	0.387084	0.059278	0.035693	0.395744	0.059873	0.062328	0.387084	0.059278	0.035693	0.395744	0.059873	0.062328	0.387084	0.059278	0.035693	0.395744	0.059873	0.064851	0.416820	0.105775	0.146360	0.187081	0.079113	0.064851	0.416820	0.105775	0.146360	0.187081	0.079113	0.064851	0.416820	0.105775	0.146360	0.187081	0.079113	0.062328	0.387084	0.059278	0.035693	0.395744	0.059873	
677000	0.085832	2	0.062475	0.400948	0.053364	0.032531	0.402794	0.047888	0.062475	0.400948	0.053364	0.032531	0.402794	0.047888	0.062475	0.400948	0.053364	0.032531	0.402794	0.047888	0.103694	0.373652	0.113981	0.165380	0.203782	0.039512	0.103694	0.373652	0.113981	0.165380	0.203782	0.039512	0.103694	0.373652	0.113981	0.165380	0.203782	0.039512	0.062475	0.400948	0.053364	0.032531	0.402794	0.047888	
678000	0.085832	2	0.061215	0.426934	0.060791	0.028842	0.378786	0.043432	0.061215	0.426934	0.060791	0.028842	0.378786	0.043432	0.061215	0.426934	0.060791	0.028842	0.378786	0.043432	0.105267	0.349065	0.096635	0.215120	0.184531	0.049382	0.105267	0.349065	0.096635	0.215120	0.184531	0.049382	0.105267	0.349065	0.096635	0.215120	0.184531	0.049382	0.061215	0.426934	0.060791	0.028842	0.378786	0.043432	
679000	0.085832	3	0.091061	0.270576	0.108641	0.014108	0.473791	0.041823	0.060477	0.374253	0.048954	0.043878	0.437804	0.034633	0.091061	0.270576	0.108641	0.014108	0.473791	0.041823	0.090393	0.344244	0.111665	0.161133	0.198176	0.094390	0.090393	0.344244	0.111665	0.161133	0.198176	0.094390	0.090393	0.344244	0.111665	0.161133	0.198176	0.094390	0.060477	0.374253	0.048954	0.043878	0.437804	0.034633	
680000	0.085832	3	0.089872	0.257710	0.104520	0.013814	0.500575	0.033508	0.053027	0.423812	0.051368	0.046422	0.381789	0.043583	0.089872	0.257710	0.104520	0.013814	0.500575	0.033508	0.132088	0.384838	0.105872	0.150885	0.169644	0.056673	0.132088	0.384838	0.105872	0.150885	0.169644	0.056673	0.053027	0.423812	0.051368	0.046422	0.381789	0.043583	0.053027	0.423812	0.051368	0.046422	0.381789	0.043583	
681000	0.085832	2	0.083905	0.343273	0.068108	0.010769	0.471704	0.022240	0.083905	0.343273	0.068108	0.010769	0.471704	0.022240	0.083905	0.343273	0.068108	0.010769	0.471704	0.022240	0.094188	0.400697	0.084171	0.080817	0.295938	0.044188	0.094188	0.400697	0.084171	0.080817	0.295938	0.044188	0.094188	0.400697	0.084171	0.080817	0.295938	0.044188	0.094188	0.400697	0.084171	0.080817	0.295938	0.044188	
682000	0.085832	2	0.071433	0.348700	0.077335	0.025527	0.441148	0.035858	0.071433	0.348700	0.077335	0.025527	0.441148	0.035858	0.071433	0.348700	0.077335	0.025527	0.441148	0.035858	0.101617	0.413244	0.065251	0.126968	0.249187	0.043732	0.101617	0.413244	0.065251	0.126968	0.249187	0.043732	0.101617	0.413244	0.065251	0.126968	0.249187	0.043732	0.071433	0.348700	0.077335	0.025527	0.441148	0.035858	
683000	0.085832	2	0.063015	0.407448	0.070723	0.027862	0.381993	0.048958	0.063015	0.407448	0.070723	0.027862	0.381993	0.048958	0.063015	0.407448	0.070723	0.027862	0.381993	0.048958	0.082620	0.355422	0.073382	0.173909	0.221348	0.093318	0.082620	0.355422	0.073382	0.173909	0.221348	0.093318	0.082620	0.355422	0.073382	0.173909	0.221348	0.093318	0.063015	0.407448	0.070723	0.027862	0.381993	0.048958	
684000	0.085832	2	0.061740	0.403677	0.059407	0.028307	0.395293	0.051576	0.061740	0.403677	0.059407	0.028307	0.395293	0.051576	0.061740	0.403677	0.059407	0.028307	0.395293	0.051576	0.061406	0.384068	0.096817	0.191208	0.189545	0.076956	0.061406	0.384068	0.096817	0.191208	0.189545	0.076956	0.061406	0.384068	0.096817	0.191208	0.189545	0.076956	0.061740	0.403677	0.059407	0.028307	0.395293	0.051576	
685000	0.085832	2	0.063037	0.379067	0.060854	0.029410	0.419464	0.048168	0.063037	0.379067	0.060854	0.029410	0.419464	0.048168	0.063037	0.379067	0.060854	0.029410	0.419464	0.048168	0.095671	0.366123	0.102301	0.143130	0.259394	0.033380	0.095671	0.366123	0.102301	0.143130	0.259394	0.033380	0.095671	0.366123	0.102301	0.143130	0.259394	0.033380	0.063037	0.379067	0.060854	0.029410	0.419464	0.048168	
686000	0.085832	2	0.068623	0.387466	0.065584	0.025044	0.404718	0.048565	0.068623	0.387466	0.065584	0.025044	0.404718	0.048565	0.068623	0.387466	0.065584	0.025044	0.404718	0.048565	0.084994	0.383537	0.100930	0.197836	0.168073	0.064630	0.084994	0.383537	0.100930	0.197836	0.168073	0.064630	0.084994	0.383537	0.100930	0.197836	0.168073	0.064630	0.068623	0.387466	0.065584	0.025044	0.404718	0.048565	
687000	0.085832	2	0.060979	0.407152	0.061735	0.035970	0.393224	0.040939	0.060979	0.407152	0.061735	0.035970	0.393224	0.040939	0.060979	0.407152	0.061735	0.035970	0.393224	0.040939	0.060722	0.412073	0.073992	0.199736	0.197394	0.056082	0.060722	0.412073	0.073992	0.199736	0.197394	0.056082	0.060722	0.412073	0.073992	0.199736	0.197394	0.056082	0.060979	0.407152	0.061735	0.035970	0.393224	0.040939	
688000	0.085832	2	0.060653	0.401204	0.058789	0.024384	0.391123	0.063847	0.060653	0.401204	0.058789	0.024384	0.391123	0.063847	0.060653	0.401204	0.058789	0.024384	0.391123	0.063847	0.079977	0.379207	0.122476	0.150224	0.226226	0.041890	0.079977	0.379207	0.122476	0.150224	0.226226	0.041890	0.079977	0.379207	0.122476	0.150224	0.226226	0.041890	0.060653	0.401204	0.058789	0.024384	0.391123	0.063847	
689000	0.085832	2	0.054367	0.423098	0.061631	0.026917	0.383057	0.050929	0.054367	0.423098	0.061631	0.026917	0.383057	0.050929	0.054367	0.423098	0.061631	0.026917	0.383057	0.050929	0.097219	0.399093	0.101112	0.163900	0.188860	0.049816	0.097219	0.399093	0.101112	0.163900	0.188860	0.049816	0.097219	0.399093	0.101112	0.163900	0.188860	0.049816	0.054367	0.423098	0.061631	0.026917	0.383057	0.050929	
690000	0.085832	2	0.058762	0.377961	0.064569	0.025692	0.423921	0.049096	0.058762	0.377961	0.064569	0.025692	0.423921	0.049096	0.058762	0.377961	0.064569	0.025692	0.423921	0.049096	0.106757	0.361460	0.074129	0.135837	0.242650	0.079166	0.106757	0.361460	0.074129	0.135837	0.242650	0.079166	0.106757	0.361460	0.074129	0.135837	0.242650	0.079166	0.058762	0.377961	0.064569	0.025692	0.423921	0.049096	
691000	0.085832	2	0.060436	0.388021	0.062514	0.028844	0.410434	0.049751	0.060436	0.388021	0.062514	0.028844	0.410434	0.049751	0.060436	0.388021	0.062514	0.028844	0.410434	0.049751	0.108825	0.347148	0.113192	0.171591	0.224573	0.034671	0.108825	0.347148	0.113192	0.171591	0.224573	0.034671	0.108825	0.347148	0.113192	0.171591	0.224573	0.034671	0.060436	0.388021	0.062514	0.028844	0.410434	0.049751	
692000	0.085832	2	0.068285	0.380150	0.070650	0.028234	0.406485	0.046196	0.068285	0.380150	0.070650	0.028234	0.406485	0.046196	0.068285	0.380150	0.070650	0.028234	0.406485	0.046196	0.097877	0.364620	0.075486	0.167914	0.252524	0.041580	0.097877	0.364620	0.075486	0.167914	0.252524	0.041580	0.097877	0.364620	0.075486	0.167914	0.252524	0.041580	0.068285	0.380150	0.070650	0.028234	0.406485	0.046196	
693000	0.085832	2	0.062789	0.392930	0.061828	0.026900	0.402910	0.052644	0.062789	0.392930	0.061828	0.026900	0.402910	0.052644	0.062789	0.392930	0.061828	0.026900	0.402910	0.052644	0.092066	0.388806	0.111425	0.166207	0.179373	0.062122	0.092066	0.388806	0.111425	0.166207	0.179373	0.062122	0.092066	0.388806	0.111425	0.166207	0.179373	0.062122	0.062789	0.392930	0.061828	0.026900	0.402910	0.052644	
694000	0.085832	2	0.062733	0.392581	0.062012	0.027524	0.402552	0.052597	0.062733	0.392581	0.062012	0.027524	0.402552	0.052597	0.062733	0.392581	0.062012	0.027524	0.402552	0.052597	0.076076	0.445638	0.103320	0.128646	0.157241	0.089079	0.076076	0.445638	0.103320	0.128646	0.157241	0.089079	0.076076	0.445638	0.103320	0.128646	0.157241	0.089079	0.062733	0.392581	0.062012	0.027524	0.402552	0.052597	
695000	0.085832	2	0.064114	0.395540	0.065071	0.029758	0.397022	0.048495	0.064114	0.395540	0.065071	0.029758	0.397022	0.048495	0.064114	0.395540	0.065071	0.029758	0.397022	0.048495	0.081929	0.353546	0.162112	0.142531	0.204661	0.055221	0.081929	0.353546	0.162112	0.142531	0.204661	0.055221	0.081929	0.353546	0.162112	0.142531	0.204661	0.055221	0.064114	0.395540	0.065071	0.029758	0.397022	0.048495	
696000	0.085832	1	0.067187	0.411558	0.058068	0.033118	0.378833	0.051236	0.067187	0.411558	0.058068	0.033118	0.378833	0.051236	0.067187	0.411558	0.058068	0.033118	0.378833	0.051236	0.067187	0.411558	0.058068	0.033118	0.378833	0.051236	0.067187	0.411558	0.058068	0.033118	0.378833	0.051236	0.067187	0.411558	0.058068	0.033118	0.378833	0.051236	0.067187	0.411558	0.058068	0.033118	0.378833	0.051236	
697000	0.085832	2	0.070436	0.420897	0.060875	0.024008	0.372277	0.051506	0.070436	0.420897	0.060875	0.024008	0.372277	0.051506	0.070436	0.420897	0.060875	0.024008	0.372277	0.051506	0.081205	0.459846	0.161356	0.138480	0.098798	0.060315	0.081205	0.459846	0.161356	0.138480	0.098798	0.060315	0.081205	0.459846	0.161356	0.138480	0.098798	0.060315	0.070436	0.420897	0.060875	0.024008	0.372277	0.051506	
698000	0.085832	2	0.059248	0.402769	0.063353	0.029817	0.399664	0.045149	0.059248	0.402769	0.063353	0.029817	0.399664	0.045149	0.059248	0.402769	0.063353	0.029817	0.399664	0.045149	0.101617	0.471657	0.065237	0.138085	0.181823	0.041580	0.101617	0.471657	0.065237	0.138085	0.181823	0.041580	0.101617	0.471657	0.065237	0.138085	0.181823	0.041580	0.059248	0.402769	0.063353	0.029817	0.399664	0.045149	
699000	0.085832	2	0.058093	0.394451	0.063549	0.025169	0.400899	0.057840	0.058093	0.394451	0.063549	0.025169	0.400899	0.057840	0.058093	0.394451	0.063549	0.025169	0.400899	0.057840	0.070384	0.372622	0.098377	0.143283	0.207615	0.107719	0.070384	0.372622	0.098377	0.143283	0.207615	0.107719	0.070384	0.372622	0.098377	0.143283	0.207615	0.107719	0.058093	0.394451	0.063549	0.025169	0.400899	0.057840	
700000	0.085832	2	0.057672	0.397627	0.063088	0.026199	0.397994	0.057420	0.057672	0.397627	0.063088	0.026199	0.397994	0.057420	0.057672	0.397627	0.063088	0.026199	0.397994	0.057420	0.084987	0.317162	0.119259	0.173069	0.208463	0.097060	0.084987	0.317162	0.119259	0.173069	0.208463	0.097060	0.084987	0.317162	0.119259	0.173069	0.208463	0.097060	0.057672	0.397627	0.063088	0.026199	0.397994	0.057420	
701000	0.085832	2	0.064769	0.390339	0.060005	0.034774	0.399993	0.050119	0.064769	0.390339	0.060005	0.034774	0.399993	0.050119	0.064769	0.390339	0.060005	0.034774	0.399993	0.050119	0.046761	0.357302	0.117432	0.152222	0.266207	0.060076	0.046761	0.357302	0.117432	0.152222	0.266207	0.060076	0.046761	0.357302	0.117432	0.152222	0.266207	0.060076	0.064769	0.390339	0.060005	0.034774	0.399993	0.050119	
702000	0.085832	2	0.063379	0.390930	0.063167	0.021041	0.410883	0.050600	0.063379	0.390930	0.063167	0.021041	0.410883	0.050600	0.063379	0.390930	0.063167	0.021041	0.410883	0.050600	0.060285	0.415455	0.123267	0.175139	0.165372	0.060482	0.060285	0.415455	0.123267	0.175139	0.165372	0.060482	0.060285	0.415455	0.123267	0.175139	0.165372	0.060482	0.063379	0.390930	0.063167	0.021041	0.410883	0.050600	
703000	0.085832	2	0.054796	0.403852	0.056648	0.032313	0.395138	0.057253	0.054796	0.403852	0.056648	0.032313	0.395138	0.057253	0.054796	0.403852	0.056648	0.032313	0.395138	0.057253	0.116994	0.373574	0.097967	0.166059	0.194575	0.050830	0.116994	0.373574	0.097967	0.166059	0.194575	0.050830	0.116994	0.373574	0.097967	0.166059	0.194575	0.050830	0.054796	0.403852	0.056648	0.032313	0.395138	0.057253	
704000	0.085832	2	0.063067	0.378932	0.058472	0.034562	0.406910	0.058057	0.063067	0.378932	0.058472	0.034562	0.406910	0.058057	0.063067	0.378932	0.058472	0.034562	0.406910	0.058057	0.103884	0.356861	0.102471	0.164689	0.185758	0.086337	0.103884	0.356861	0.102471	0.164689	0.185758	0.086337	0.103884	0.356861	0.102471	0.164689	0.185758	0.086337	0.063067	0.378932	0.058472	0.034562	0.406910	0.058057	
705000	0.085832	2	0.063422	0.397261	0.058801	0.020368	0.414410	0.045737	0.063422	0.397261	0.058801	0.020368	0.414410	0.045737	0.063422	0.397261	0.058801	0.020368	0.414410	0.045737	0.093527	0.421037	0.109787	0.127770	0.182563	0.065318	0.093527	0.421037	0.109787	0.127770	0.182563	0.065318	0.093527	0.421037	0.109787	0.127770	0.182563	0.065318	0.063422	0.397261	0.058801	0.020368	0.414410	0.045737	
706000	0.085832	2	0.060355	0.421011	0.053136	0.030620	0.383611	0.051267	0.060355	0.421011	0.053136	0.030620	0.383611	0.051267	0.060355	0.421011	0.053136	0.030620	0.383611	0.051267	0.088535	0.424676	0.071037	0.160408	0.211055	0.044289	0.088535	0.424676	0.071037	0.160408	0.211055	0.044289	0.088535	0.424676	0.071037	0.160408	0.211055	0.044289	0.060355	0.421011	0.053136	0.030620	0.383611	0.051267	
707000	0.085832	2	0.063167	0.397785	0.054170	0.032047	0.401486	0.051346	0.063167	0.397785	0.054170	0.032047	0.401486	0.051346	0.063167	0.397785	0.054170	0.032047	0.401486	0.051346	0.100390	0.365657	0.073959	0.150517	0.225060	0.084417	0.100390	0.365657	0.073959	0.150517	0.225060	0.084417	0.100390	0.365657	0.073959	0.150517	0.225060	0.084417	0.063167	0.397785	0.054170	0.032047	0.401486	0.051346	
708000	0.085832	2	0.064333	0.389137	0.056322	0.036167	0.404074	0.049967	0.064333	0.389137	0.056322	0.036167	0.404074	0.049967	0.064333	0.389137	0.056322	0.036167	0.404074	0.049967	0.149694	0.312636	0.107061	0.200341	0.160139	0.070130	0.149694	0.312636	0.107061	0.200341	0.160139	0.070130	0.064333	0.389137	0.056322	0.036167	0.404074	0.049967	0.064333	0.389137	0.056322	0.036167	0.404074	0.049967	
709000	0.085832	2	0.056460	0.391863	0.056886	0.028744	0.395319	0.070727	0.056460	0.391863	0.056886	0.028744	0.395319	0.070727	0.056460	0.391863	0.056886	0.028744	0.395319	0.070727	0.115389	0.337217	0.056047	0.219702	0.197809	0.073836	0.115389	0.337217	0.056047	0.219702	0.197809	0.073836	0.115389	0.337217	0.056047	0.219702	0.197809	0.073836	0.056460	0.391863	0.056886	0.028744	0.395319	0.070727	
