Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	
303000	0.085832	3	0.248648	1.349378	0.248648	0.148401	0.148401	0.148401	1.349378	
304000	0.085832	3	0.267740	1.517412	0.267740	0.154060	0.154060	0.154060	1.517412	
305000	0.085832	4	0.256352	1.383899	0.256352	0.141535	0.141535	0.141535	1.154369	
306000	0.085832	3	0.255811	1.465215	0.255811	0.151155	0.151155	0.151155	1.465215	
307000	0.085832	3	0.284116	1.274073	0.284116	0.150867	0.150867	0.150867	1.274073	
308000	0.085832	3	0.274186	1.577908	0.274186	0.164829	0.164829	0.164829	1.577908	
309000	0.085832	3	0.257608	1.620600	0.257608	0.154319	0.154319	0.154319	1.620600	
310000	0.085832	4	0.257635	1.837196	0.311575	0.141200	0.141200	0.141200	1.837196	
311000	0.085832	4	0.283098	1.341182	0.283098	0.130006	0.149726	0.149726	1.341182	
312000	0.085832	3	0.274005	1.248883	0.274005	0.144534	0.144534	0.144534	1.248883	
313000	0.085832	3	0.281659	1.366700	0.281659	0.156108	0.156108	0.156108	1.366700	
314000	0.085832	3	0.268965	1.255483	0.268965	0.149419	0.149419	0.149419	1.255483	
315000	0.085832	3	0.277755	1.514307	0.277755	0.155062	0.155062	0.155062	1.514307	
316000	0.085832	3	0.264109	1.533660	0.264109	0.153216	0.153216	0.153216	1.533660	
317000	0.085832	3	0.272560	1.367509	0.272560	0.151886	0.151886	0.151886	1.367509	
318000	0.085832	3	0.258990	1.439908	0.258990	0.149546	0.149546	0.149546	1.439908	
319000	0.085832	3	0.277400	1.467359	0.277400	0.149915	0.149915	0.149915	1.467359	
320000	0.085832	3	0.270266	1.324535	0.270266	0.153483	0.153483	0.153483	1.324535	
321000	0.085832	3	0.273260	1.690415	0.273260	0.150165	0.150165	0.150165	1.690415	
322000	0.085832	3	0.246482	1.616733	0.246482	0.156267	0.246482	0.156267	1.616733	
323000	0.085832	3	0.278460	1.665052	0.278460	0.141085	0.141085	0.141085	1.665052	
324000	0.085832	3	0.259554	1.761727	0.259554	0.145806	0.259554	0.145806	1.761727	
325000	0.085832	3	0.268460	1.454710	0.268460	0.155410	0.155410	0.155410	1.454710	
326000	0.085832	3	0.279982	1.347567	0.279982	0.155919	0.155919	0.155919	1.347567	
327000	0.085832	3	0.253129	1.223965	0.253129	0.158808	0.158808	0.158808	1.223965	
328000	0.085832	3	0.244431	1.417824	0.244431	0.147287	0.147287	0.147287	1.417824	
329000	0.085832	4	0.265304	1.540246	0.265304	0.131910	0.169594	0.169594	1.540246	
330000	0.085832	3	0.268432	1.224087	0.268432	0.157908	0.157908	0.157908	1.224087	
331000	0.085832	4	0.240046	1.334163	0.240046	0.111692	0.159832	0.159832	1.334163	
332000	0.085832	3	0.266109	1.235183	0.266109	0.145826	0.145826	0.145826	1.235183	
333000	0.085832	3	0.276013	1.320824	0.276013	0.153475	0.153475	0.153475	1.320824	
334000	0.085832	4	0.262606	1.743810	0.262606	0.148956	0.200908	0.148956	1.743810	
335000	0.085832	3	0.259935	1.379319	0.259935	0.139120	0.139120	0.139120	1.379319	
336000	0.085832	4	0.274814	1.256566	0.274814	0.136078	0.193605	0.136078	1.256566	
337000	0.085832	3	0.276631	1.380960	0.276631	0.159526	0.159526	0.159526	1.380960	
338000	0.085832	3	0.265173	1.270011	0.265173	0.155821	0.155821	0.155821	1.270011	
339000	0.085832	3	0.241092	1.420603	0.241092	0.159681	0.159681	0.159681	1.420603	
340000	0.085832	4	0.252995	1.535902	0.252995	0.129442	0.252995	0.147594	1.535902	
341000	0.085832	3	0.276279	1.326106	0.276279	0.149816	0.149816	0.149816	1.326106	
342000	0.085832	3	0.269008	1.278688	0.269008	0.150821	0.150821	0.150821	1.278688	
343000	0.085832	3	0.282879	1.301584	0.282879	0.155695	0.155695	0.155695	1.301584	
344000	0.085832	3	0.271774	1.419317	0.271774	0.160517	0.160517	0.160517	1.419317	
345000	0.085832	3	0.265680	1.427991	0.265680	0.155875	0.155875	0.155875	1.427991	
346000	0.085832	3	0.241232	1.452182	0.241232	0.151027	0.151027	0.151027	1.452182	
347000	0.085832	3	0.280054	1.495009	0.280054	0.153100	0.153100	0.153100	1.495009	
348000	0.085832	3	0.274542	1.501670	0.274542	0.155436	0.155436	0.155436	1.501670	
349000	0.085832	3	0.261900	1.474045	0.261900	0.166379	0.166379	0.166379	1.474045	
350000	0.085832	3	0.264210	1.293810	0.264210	0.136468	0.136468	0.136468	1.293810	
351000	0.085832	3	0.257474	1.442749	0.257474	0.157947	0.157947	0.157947	1.442749	
352000	0.085832	3	0.249776	1.391335	0.249776	0.138875	0.138875	0.138875	1.391335	
353000	0.085832	3	0.281418	1.437120	0.281418	0.161955	0.161955	0.161955	1.437120	
354000	0.085832	3	0.259985	1.360642	0.259985	0.142534	0.142534	0.142534	1.360642	
355000	0.085832	3	0.255693	1.388871	0.255693	0.155327	0.155327	0.155327	1.388871	
356000	0.085832	3	0.255484	1.417507	0.255484	0.146685	0.146685	0.146685	1.417507	
357000	0.085832	3	0.278657	1.381876	0.278657	0.140089	0.140089	0.140089	1.381876	
358000	0.085832	4	0.251817	1.487462	0.251817	0.145521	0.251817	0.145521	1.361689	
359000	0.085832	3	0.264952	1.282745	0.264952	0.151872	0.151872	0.151872	1.282745	
360000	0.085832	3	0.280309	1.007996	0.280309	0.162219	0.162219	0.162219	1.007996	
361000	0.085832	3	0.262022	1.498562	0.262022	0.149000	0.149000	0.149000	1.498562	
362000	0.085832	3	0.257861	1.563285	0.257861	0.159197	0.159197	0.159197	1.563285	
363000	0.085832	3	0.271201	1.268097	0.271201	0.151450	0.151450	0.151450	1.268097	
364000	0.085832	3	0.280823	1.463153	0.280823	0.137858	0.137858	0.137858	1.463153	
365000	0.085832	3	0.261950	1.426626	0.261950	0.153527	0.153527	0.153527	1.426626	
366000	0.085832	3	0.258092	1.477321	0.258092	0.156610	0.156610	0.156610	1.477321	
367000	0.085832	3	0.271997	1.442356	0.271997	0.155316	0.155316	0.155316	1.442356	
368000	0.085832	3	0.269468	1.975290	0.269468	0.157922	0.157922	0.157922	1.975290	
369000	0.085832	3	0.280453	1.362119	0.280453	0.166729	0.166729	0.166729	1.362119	
370000	0.085832	4	0.283315	1.613495	0.283315	0.125077	0.158952	0.158952	1.613495	
371000	0.085832	3	0.287606	1.499091	0.287606	0.147310	0.147310	0.147310	1.499091	
372000	0.085832	3	0.273998	1.367355	0.273998	0.155680	0.155680	0.155680	1.367355	
373000	0.085832	3	0.265056	1.636695	0.265056	0.157106	0.157106	0.157106	1.636695	
374000	0.085832	4	0.257402	1.533552	0.257402	0.133222	0.158277	0.158277	1.533552	
375000	0.085832	3	0.286033	1.366927	0.286033	0.144215	0.144215	0.144215	1.366927	
376000	0.085832	4	0.262081	1.286776	0.262081	0.142568	0.161317	0.161317	1.286776	
377000	0.085832	3	0.268051	1.521978	0.268051	0.145459	0.145459	0.145459	1.521978	
378000	0.085832	3	0.268442	1.373188	0.268442	0.146861	0.146861	0.146861	1.373188	
379000	0.085832	3	0.255757	1.492989	0.255757	0.142415	0.255757	0.142415	1.492989	
380000	0.085832	3	0.266902	1.262639	0.266902	0.169272	0.169272	0.169272	1.262639	
381000	0.085832	3	0.281234	1.640602	0.281234	0.163312	0.163312	0.163312	1.640602	
382000	0.085832	3	0.261415	1.454750	0.261415	0.152038	0.152038	0.152038	1.454750	
383000	0.085832	3	0.255262	1.538356	0.255262	0.150751	0.150751	0.150751	1.538356	
384000	0.085832	3	0.263703	1.352038	0.263703	0.166411	0.166411	0.166411	1.352038	
385000	0.085832	3	0.253844	1.313434	0.253844	0.147544	0.147544	0.147544	1.313434	
386000	0.085832	3	0.263079	1.307614	0.263079	0.156506	0.156506	0.156506	1.307614	
387000	0.085832	3	0.264890	1.592221	0.264890	0.146451	0.264890	0.146451	1.592221	
388000	0.085832	3	0.260989	1.359156	0.260989	0.149683	0.149683	0.149683	1.359156	
389000	0.085832	3	0.271397	1.289755	0.271397	0.151921	0.151921	0.151921	1.289755	
390000	0.085832	3	0.252802	1.629939	0.252802	0.154347	0.154347	0.154347	1.629939	
391000	0.085832	3	0.250331	1.509209	0.250331	0.143641	0.143641	0.143641	1.509209	
392000	0.085832	3	0.269067	1.499275	0.269067	0.161971	0.161971	0.161971	1.499275	
393000	0.085832	3	0.248013	1.269319	0.248013	0.144485	0.144485	0.144485	1.269319	
394000	0.085832	3	0.275903	1.429317	0.275903	0.156279	0.156279	0.156279	1.429317	
395000	0.085832	4	0.281642	1.328773	0.281642	0.141811	0.141811	0.141811	1.380334	
396000	0.085832	3	0.272648	1.534401	0.272648	0.155142	0.155142	0.155142	1.534401	
397000	0.085832	3	0.250506	1.684256	0.250506	0.146778	0.250506	0.146778	1.684256	
398000	0.085832	3	0.271482	1.826794	0.271482	0.158377	0.158377	0.158377	1.826794	
399000	0.085832	3	0.267299	1.407975	0.267299	0.150049	0.267299	0.150049	1.407975	
400000	0.085832	3	0.261070	1.401138	0.261070	0.154545	0.154545	0.154545	1.401138	
401000	0.085832	3	0.286922	1.377856	0.286922	0.141237	0.141237	0.141237	1.377856	
402000	0.085832	3	0.249081	1.338390	0.249081	0.158519	0.158519	0.158519	1.338390	
403000	0.085832	3	0.253029	1.689509	0.253029	0.170546	0.170546	0.170546	1.689509	
404000	0.085832	3	0.263998	1.406119	0.263998	0.143159	0.143159	0.143159	1.406119	
405000	0.085832	3	0.278602	1.434624	0.278602	0.161744	0.161744	0.161744	1.434624	
406000	0.085832	3	0.246484	1.454851	0.246484	0.153490	0.153490	0.153490	1.454851	
407000	0.085832	3	0.259912	1.548129	0.259912	0.140702	0.140702	0.140702	1.548129	
408000	0.085832	3	0.270909	1.168849	0.270909	0.157165	0.157165	0.157165	1.168849	
409000	0.085832	3	0.281952	1.533834	0.281952	0.148852	0.148852	0.148852	1.533834	
410000	0.085832	4	0.253591	1.496626	0.253591	0.141278	0.151855	0.151855	1.496626	
411000	0.085832	3	0.270222	1.336886	0.270222	0.149855	0.149855	0.149855	1.336886	
412000	0.085832	3	0.270455	1.253719	0.270455	0.144314	0.144314	0.144314	1.253719	
413000	0.085832	3	0.259979	1.349382	0.259979	0.152034	0.152034	0.152034	1.349382	
414000	0.085832	3	0.260689	1.329861	0.260689	0.143681	0.143681	0.143681	1.329861	
415000	0.085832	3	0.258078	1.612259	0.258078	0.145215	0.145215	0.145215	1.612259	
416000	0.085832	3	0.288543	1.553567	0.288543	0.148244	0.148244	0.148244	1.553567	
417000	0.085832	4	0.264389	1.328670	0.264389	0.144800	0.144800	0.144800	1.336025	
418000	0.085832	3	0.276171	1.366687	0.276171	0.145259	0.145259	0.145259	1.366687	
419000	0.085832	3	0.262809	1.381494	0.262809	0.156798	0.156798	0.156798	1.381494	
420000	0.085832	4	0.258016	1.308303	0.258016	0.132383	0.192757	0.192757	1.308303	
421000	0.085832	3	0.258239	1.471024	0.258239	0.151549	0.151549	0.151549	1.471024	
422000	0.085832	3	0.273851	1.530507	0.273851	0.160007	0.160007	0.160007	1.530507	
423000	0.085832	3	0.257401	1.576232	0.257401	0.150909	0.150909	0.150909	1.576232	
424000	0.085832	3	0.276494	1.539750	0.276494	0.150674	0.150674	0.150674	1.539750	
425000	0.085832	3	0.256209	1.409818	0.256209	0.143669	0.143669	0.143669	1.409818	
426000	0.085832	3	0.260474	1.145898	0.260474	0.147670	0.147670	0.147670	1.145898	
427000	0.085832	4	0.253419	1.244180	0.253419	0.140462	0.166269	0.140462	1.244180	
428000	0.085832	3	0.248652	1.606055	0.248652	0.145620	0.145620	0.145620	1.606055	
429000	0.085832	3	0.291160	1.551061	0.291160	0.152256	0.152256	0.152256	1.551061	
430000	0.085832	3	0.282039	1.168370	0.282039	0.138387	0.138387	0.138387	1.168370	
431000	0.085832	3	0.256334	1.377919	0.256334	0.133085	0.133085	0.133085	1.377919	
432000	0.085832	3	0.279546	1.364220	0.279546	0.142396	0.142396	0.142396	1.364220	
433000	0.085832	4	0.249754	1.511744	0.249754	0.117467	0.148713	0.148713	1.511744	
434000	0.085832	3	0.286288	1.389792	0.286288	0.142464	0.142464	0.142464	1.389792	
435000	0.085832	3	0.269159	1.409905	0.269159	0.145552	0.145552	0.145552	1.409905	
436000	0.085832	3	0.285334	1.455432	0.285334	0.156216	0.156216	0.156216	1.455432	
437000	0.085832	3	0.257873	1.506216	0.257873	0.159040	0.159040	0.159040	1.506216	
438000	0.085832	3	0.259568	1.367475	0.259568	0.166794	0.166794	0.166794	1.367475	
439000	0.085832	3	0.256794	1.293963	0.256794	0.153499	0.153499	0.153499	1.293963	
440000	0.085832	3	0.283324	1.457693	0.283324	0.154269	0.154269	0.154269	1.457693	
441000	0.085832	3	0.266473	1.359643	0.266473	0.144902	0.144902	0.144902	1.359643	
442000	0.085832	3	0.269432	2.018209	0.269432	0.162828	0.162828	0.162828	2.018209	
443000	0.085832	3	0.294469	1.390765	0.294469	0.156890	0.156890	0.156890	1.390765	
444000	0.085832	3	0.265173	1.231216	0.265173	0.144472	0.144472	0.144472	1.231216	
445000	0.085832	4	0.270522	1.644823	0.270522	0.143357	0.143357	0.143357	1.248240	
446000	0.085832	3	0.255686	1.529860	0.255686	0.158903	0.158903	0.158903	1.529860	
447000	0.085832	3	0.267863	1.442743	0.267863	0.159681	0.159681	0.159681	1.442743	
448000	0.085832	3	0.257069	1.446021	0.257069	0.149861	0.149861	0.149861	1.446021	
449000	0.085832	3	0.270412	1.331216	0.270412	0.146108	0.146108	0.146108	1.331216	
450000	0.085832	4	0.257809	1.461672	0.318560	0.132583	0.257809	0.132583	1.461672	
451000	0.085832	3	0.258223	1.431376	0.258223	0.154766	0.154766	0.154766	1.431376	
452000	0.085832	3	0.275206	1.250857	0.275206	0.145015	0.145015	0.145015	1.250857	
453000	0.085832	3	0.277771	1.319406	0.277771	0.160670	0.160670	0.160670	1.319406	
454000	0.085832	3	0.264759	1.314880	0.264759	0.144580	0.144580	0.144580	1.314880	
455000	0.085832	3	0.248555	1.622273	0.248555	0.157046	0.157046	0.157046	1.622273	
456000	0.085832	3	0.267789	1.126010	0.267789	0.150357	0.150357	0.150357	1.126010	
457000	0.085832	3	0.267794	1.363392	0.267794	0.147771	0.147771	0.147771	1.363392	
458000	0.085832	3	0.240221	1.325081	0.240221	0.152295	0.152295	0.152295	1.325081	
459000	0.085832	3	0.253320	1.329917	0.253320	0.160232	0.160232	0.160232	1.329917	
460000	0.085832	3	0.273747	1.433829	0.273747	0.155753	0.155753	0.155753	1.433829	
461000	0.085832	3	0.250808	1.204070	0.250808	0.147653	0.147653	0.147653	1.204070	
462000	0.085832	3	0.276333	1.528167	0.276333	0.157016	0.157016	0.157016	1.528167	
463000	0.085832	3	0.259808	1.472385	0.259808	0.152019	0.152019	0.152019	1.472385	
464000	0.085832	3	0.258043	1.414550	0.258043	0.170799	0.170799	0.170799	1.414550	
465000	0.085832	3	0.257084	1.263293	0.257084	0.145185	0.145185	0.145185	1.263293	
466000	0.085832	3	0.282867	1.314334	0.282867	0.138033	0.138033	0.138033	1.314334	
467000	0.085832	4	0.265299	1.346885	0.265299	0.156505	0.156505	0.156505	1.443048	
468000	0.085832	4	0.250297	1.523925	0.250297	0.149825	0.149825	0.149825	1.238397	
469000	0.085832	3	0.264054	1.512566	0.264054	0.156947	0.156947	0.156947	1.512566	
470000	0.085832	3	0.274932	1.985734	0.274932	0.152479	0.152479	0.152479	1.985734	
471000	0.085832	3	0.275102	1.435462	0.275102	0.149213	0.149213	0.149213	1.435462	
472000	0.085832	3	0.264648	1.231634	0.264648	0.140657	0.140657	0.140657	1.231634	
473000	0.085832	3	0.267383	1.448273	0.267383	0.157955	0.157955	0.157955	1.448273	
474000	0.085832	3	0.276918	1.191496	0.276918	0.151554	0.151554	0.151554	1.191496	
475000	0.085832	3	0.267028	1.467706	0.267028	0.150805	0.150805	0.150805	1.467706	
476000	0.085832	3	0.258790	1.569100	0.258790	0.144412	0.144412	0.144412	1.569100	
477000	0.085832	3	0.253796	1.423955	0.253796	0.172359	0.172359	0.172359	1.423955	
478000	0.085832	3	0.279047	1.574872	0.279047	0.151355	0.151355	0.151355	1.574872	
479000	0.085832	3	0.260498	1.427567	0.260498	0.147441	0.147441	0.147441	1.427567	
480000	0.085832	3	0.245959	1.519784	0.245959	0.154482	0.154482	0.154482	1.519784	
481000	0.085832	3	0.275199	1.290002	0.275199	0.146668	0.146668	0.146668	1.290002	
482000	0.085832	3	0.270710	1.506075	0.270710	0.154026	0.154026	0.154026	1.506075	
483000	0.085832	3	0.257483	1.572979	0.257483	0.159440	0.159440	0.159440	1.572979	
484000	0.085832	3	0.266328	1.211571	0.266328	0.162502	0.162502	0.162502	1.211571	
485000	0.085832	3	0.287358	1.582879	0.287358	0.158798	0.158798	0.158798	1.582879	
486000	0.085832	3	0.267422	1.480650	0.267422	0.157075	0.157075	0.157075	1.480650	
487000	0.085832	3	0.277883	1.345295	0.277883	0.159408	0.159408	0.159408	1.345295	
488000	0.085832	3	0.264336	1.480732	0.264336	0.149927	0.149927	0.149927	1.480732	
489000	0.085832	3	0.239854	1.644897	0.239854	0.148831	0.239854	0.148831	1.644897	
490000	0.085832	3	0.296925	1.393339	0.296925	0.153973	0.153973	0.153973	1.393339	
491000	0.085832	3	0.246242	1.484633	0.246242	0.172274	0.172274	0.172274	1.484633	
492000	0.085832	3	0.258957	1.429207	0.258957	0.146108	0.146108	0.146108	1.429207	
493000	0.085832	3	0.267370	1.260850	0.267370	0.149931	0.149931	0.149931	1.260850	
494000	0.085832	3	0.287251	1.312143	0.287251	0.154371	0.154371	0.154371	1.312143	
495000	0.085832	3	0.260418	1.323393	0.260418	0.152840	0.152840	0.152840	1.323393	
496000	0.085832	3	0.264136	1.202023	0.264136	0.157037	0.157037	0.157037	1.202023	
497000	0.085832	3	0.281289	1.602670	0.281289	0.162122	0.162122	0.162122	1.602670	
498000	0.085832	3	0.259161	1.204698	0.259161	0.152609	0.152609	0.152609	1.204698	
499000	0.085832	3	0.265771	1.647630	0.265771	0.149740	0.149740	0.149740	1.647630	
500000	0.085832	3	0.285818	1.183659	0.285818	0.145111	0.145111	0.145111	1.183659	
501000	0.085832	3	0.268097	1.192519	0.268097	0.147290	0.147290	0.147290	1.192519	
502000	0.085832	3	0.273065	2.285306	0.273065	0.153794	0.153794	0.153794	2.285306	
503000	0.085832	3	0.264996	1.703991	0.264996	0.148900	0.148900	0.148900	1.703991	
504000	0.085832	3	0.270769	1.287904	0.270769	0.145611	0.145611	0.145611	1.287904	
505000	0.085832	4	0.268730	1.428600	0.268730	0.150526	0.150526	0.159694	1.428600	
506000	0.085832	4	0.253504	1.591194	0.253504	0.143020	0.148554	0.143020	1.591194	
507000	0.085832	3	0.271886	1.365041	0.271886	0.145094	0.145094	0.145094	1.365041	
508000	0.085832	3	0.271883	1.407079	0.271883	0.147990	0.147990	0.147990	1.407079	
509000	0.085832	3	0.262727	1.437186	0.262727	0.147501	0.147501	0.147501	1.437186	
510000	0.085832	3	0.245124	1.687489	0.245124	0.143806	0.143806	0.143806	1.687489	
511000	0.085832	3	0.262738	1.464098	0.262738	0.150037	0.150037	0.150037	1.464098	
512000	0.085832	3	0.246442	1.311850	0.246442	0.167886	0.167886	0.167886	1.311850	
513000	0.085832	3	0.266020	1.362658	0.266020	0.156365	0.156365	0.156365	1.362658	
514000	0.085832	3	0.253713	1.530467	0.253713	0.169019	0.169019	0.169019	1.530467	
515000	0.085832	3	0.251800	1.320680	0.251800	0.157112	0.157112	0.157112	1.320680	
516000	0.085832	4	0.254537	1.495103	0.254537	0.148635	0.161512	0.148635	1.495103	
517000	0.085832	4	0.275923	1.583209	0.275923	0.158803	0.183725	0.158803	1.583209	
518000	0.085832	3	0.282135	1.531884	0.282135	0.149855	0.149855	0.149855	1.531884	
519000	0.085832	3	0.256119	1.617266	0.256119	0.157655	0.157655	0.157655	1.617266	
520000	0.085832	4	0.276311	1.513122	0.276311	0.142392	0.168024	0.142392	1.513122	
521000	0.085832	3	0.258648	1.316741	0.258648	0.153072	0.153072	0.153072	1.316741	
522000	0.085832	4	0.234514	1.338151	0.234514	0.157340	0.173953	0.157340	1.338151	
523000	0.085832	3	0.263549	2.112316	0.263549	0.150333	0.150333	0.150333	2.112316	
524000	0.085832	3	0.282540	1.475854	0.282540	0.148397	0.148397	0.148397	1.475854	
525000	0.085832	3	0.242967	1.644586	0.242967	0.149573	0.149573	0.149573	1.644586	
526000	0.085832	3	0.229782	1.864863	0.229782	0.148442	0.229782	0.148442	1.864863	
527000	0.085832	3	0.265567	1.623183	0.265567	0.154265	0.154265	0.154265	1.623183	
528000	0.085832	3	0.257329	1.748147	0.257329	0.144493	0.257329	0.144493	1.748147	
529000	0.085832	3	0.278524	1.829312	0.278524	0.152722	0.152722	0.152722	1.829312	
530000	0.085832	3	0.257210	1.702193	0.257210	0.175142	0.175142	0.175142	1.702193	
531000	0.085832	3	0.268219	1.658430	0.268219	0.149715	0.149715	0.149715	1.658430	
532000	0.085832	4	0.279775	1.412628	0.279775	0.141110	0.143017	0.141110	1.412628	
533000	0.085832	3	0.276945	1.391107	0.276945	0.149569	0.149569	0.149569	1.391107	
534000	0.085832	3	0.274462	1.720927	0.274462	0.151508	0.151508	0.151508	1.720927	
535000	0.085832	3	0.285235	1.540781	0.285235	0.143084	0.143084	0.143084	1.540781	
536000	0.085832	3	0.255442	1.312527	0.255442	0.165771	0.165771	0.165771	1.312527	
537000	0.085832	3	0.249923	1.283423	0.249923	0.147507	0.147507	0.147507	1.283423	
538000	0.085832	3	0.270947	1.516039	0.270947	0.155656	0.155656	0.155656	1.516039	
539000	0.085832	4	0.264361	1.200721	0.264361	0.113764	0.174717	0.174717	1.200721	
540000	0.085832	3	0.282928	1.724880	0.282928	0.141440	0.141440	0.141440	1.724880	
541000	0.085832	3	0.267609	1.481193	0.267609	0.150877	0.150877	0.150877	1.481193	
542000	0.085832	3	0.278901	1.579528	0.278901	0.162251	0.162251	0.162251	1.579528	
543000	0.085832	3	0.245302	1.361599	0.245302	0.158107	0.158107	0.158107	1.361599	
544000	0.085832	4	0.267150	1.477863	0.267150	0.145009	0.196889	0.145009	1.477863	
545000	0.085832	3	0.283898	1.596535	0.283898	0.152066	0.152066	0.152066	1.596535	
546000	0.085832	3	0.285552	1.407558	0.285552	0.162258	0.162258	0.162258	1.407558	
547000	0.085832	3	0.270729	1.323061	0.270729	0.161472	0.161472	0.161472	1.323061	
548000	0.085832	3	0.259577	1.361294	0.259577	0.166632	0.166632	0.166632	1.361294	
549000	0.085832	3	0.256555	1.564943	0.256555	0.150535	0.150535	0.150535	1.564943	
