Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	R[AC,7]	R[AG,7]	R[AT,7]	R[CG,7]	R[CT,7]	R[GT,7]	
61000	0.085832	2	0.055802	0.411799	0.063055	0.025860	0.391101	0.052382	0.055802	0.411799	0.063055	0.025860	0.391101	0.052382	0.055802	0.411799	0.063055	0.025860	0.391101	0.052382	0.090123	0.354206	0.092895	0.162642	0.231912	0.068222	0.090123	0.354206	0.092895	0.162642	0.231912	0.068222	0.090123	0.354206	0.092895	0.162642	0.231912	0.068222	0.055802	0.411799	0.063055	0.025860	0.391101	0.052382	
62000	0.085832	2	0.059532	0.403830	0.065800	0.031225	0.393074	0.046539	0.059532	0.403830	0.065800	0.031225	0.393074	0.046539	0.059532	0.403830	0.065800	0.031225	0.393074	0.046539	0.056045	0.412804	0.115824	0.130119	0.201898	0.083310	0.056045	0.412804	0.115824	0.130119	0.201898	0.083310	0.056045	0.412804	0.115824	0.130119	0.201898	0.083310	0.059532	0.403830	0.065800	0.031225	0.393074	0.046539	
63000	0.085832	2	0.057934	0.448090	0.050129	0.028512	0.356484	0.058851	0.057934	0.448090	0.050129	0.028512	0.356484	0.058851	0.057934	0.448090	0.050129	0.028512	0.356484	0.058851	0.088388	0.417580	0.104725	0.127236	0.193067	0.069003	0.088388	0.417580	0.104725	0.127236	0.193067	0.069003	0.088388	0.417580	0.104725	0.127236	0.193067	0.069003	0.057934	0.448090	0.050129	0.028512	0.356484	0.058851	
64000	0.085832	2	0.062265	0.416750	0.054391	0.032364	0.370348	0.063883	0.062265	0.416750	0.054391	0.032364	0.370348	0.063883	0.062265	0.416750	0.054391	0.032364	0.370348	0.063883	0.101887	0.400163	0.118022	0.149321	0.160728	0.069880	0.101887	0.400163	0.118022	0.149321	0.160728	0.069880	0.101887	0.400163	0.118022	0.149321	0.160728	0.069880	0.062265	0.416750	0.054391	0.032364	0.370348	0.063883	
65000	0.085832	2	0.063286	0.436458	0.055773	0.032895	0.362695	0.048892	0.063286	0.436458	0.055773	0.032895	0.362695	0.048892	0.063286	0.436458	0.055773	0.032895	0.362695	0.048892	0.065897	0.453519	0.036263	0.157632	0.215495	0.071195	0.065897	0.453519	0.036263	0.157632	0.215495	0.071195	0.065897	0.453519	0.036263	0.157632	0.215495	0.071195	0.063286	0.436458	0.055773	0.032895	0.362695	0.048892	
66000	0.085832	3	0.063657	0.417171	0.052659	0.030014	0.384339	0.052159	0.063657	0.417171	0.052659	0.030014	0.384339	0.052159	0.063657	0.417171	0.052659	0.030014	0.384339	0.052159	0.125203	0.067369	0.129146	0.255239	0.333658	0.089386	0.089034	0.512414	0.149356	0.081805	0.117242	0.050150	0.089034	0.512414	0.149356	0.081805	0.117242	0.050150	0.063657	0.417171	0.052659	0.030014	0.384339	0.052159	
67000	0.085832	2	0.062482	0.422936	0.056687	0.029460	0.377240	0.051196	0.062482	0.422936	0.056687	0.029460	0.377240	0.051196	0.062482	0.422936	0.056687	0.029460	0.377240	0.051196	0.134815	0.404741	0.078452	0.130411	0.193196	0.058385	0.134815	0.404741	0.078452	0.130411	0.193196	0.058385	0.134815	0.404741	0.078452	0.130411	0.193196	0.058385	0.062482	0.422936	0.056687	0.029460	0.377240	0.051196	
68000	0.085832	2	0.055943	0.441508	0.061858	0.025057	0.364519	0.051116	0.055943	0.441508	0.061858	0.025057	0.364519	0.051116	0.055943	0.441508	0.061858	0.025057	0.364519	0.051116	0.096735	0.327404	0.151869	0.226566	0.166372	0.031054	0.096735	0.327404	0.151869	0.226566	0.166372	0.031054	0.096735	0.327404	0.151869	0.226566	0.166372	0.031054	0.055943	0.441508	0.061858	0.025057	0.364519	0.051116	
69000	0.085832	2	0.062195	0.392683	0.064152	0.028669	0.395333	0.056967	0.062195	0.392683	0.064152	0.028669	0.395333	0.056967	0.062195	0.392683	0.064152	0.028669	0.395333	0.056967	0.110742	0.366368	0.113551	0.145757	0.217535	0.046049	0.110742	0.366368	0.113551	0.145757	0.217535	0.046049	0.110742	0.366368	0.113551	0.145757	0.217535	0.046049	0.062195	0.392683	0.064152	0.028669	0.395333	0.056967	
70000	0.085832	2	0.061990	0.405486	0.059135	0.024906	0.392796	0.055688	0.061990	0.405486	0.059135	0.024906	0.392796	0.055688	0.061990	0.405486	0.059135	0.024906	0.392796	0.055688	0.090375	0.370711	0.146075	0.156226	0.180870	0.055743	0.090375	0.370711	0.146075	0.156226	0.180870	0.055743	0.090375	0.370711	0.146075	0.156226	0.180870	0.055743	0.061990	0.405486	0.059135	0.024906	0.392796	0.055688	
71000	0.085832	2	0.063922	0.403162	0.060296	0.043190	0.383414	0.046016	0.063922	0.403162	0.060296	0.043190	0.383414	0.046016	0.063922	0.403162	0.060296	0.043190	0.383414	0.046016	0.161513	0.212681	0.287902	0.111560	0.206382	0.019962	0.161513	0.212681	0.287902	0.111560	0.206382	0.019962	0.063922	0.403162	0.060296	0.043190	0.383414	0.046016	0.063922	0.403162	0.060296	0.043190	0.383414	0.046016	
72000	0.085832	3	0.095380	0.288843	0.090720	0.053188	0.432105	0.039762	0.060908	0.448434	0.054188	0.020762	0.369560	0.046148	0.060908	0.448434	0.054188	0.020762	0.369560	0.046148	0.094127	0.492505	0.119840	0.160614	0.098173	0.034741	0.095380	0.288843	0.090720	0.053188	0.432105	0.039762	0.094127	0.492505	0.119840	0.160614	0.098173	0.034741	0.095380	0.288843	0.090720	0.053188	0.432105	0.039762	
73000	0.085832	3	0.078677	0.336818	0.080543	0.036371	0.430943	0.036648	0.044628	0.509190	0.054353	0.018876	0.326431	0.046521	0.044628	0.509190	0.054353	0.018876	0.326431	0.046521	0.082011	0.366064	0.116091	0.164792	0.218709	0.052332	0.082011	0.366064	0.116091	0.164792	0.218709	0.052332	0.082011	0.366064	0.116091	0.164792	0.218709	0.052332	0.078677	0.336818	0.080543	0.036371	0.430943	0.036648	
74000	0.085832	2	0.065263	0.399573	0.059953	0.040801	0.393389	0.041020	0.065263	0.399573	0.059953	0.040801	0.393389	0.041020	0.065263	0.399573	0.059953	0.040801	0.393389	0.041020	0.124385	0.246109	0.051015	0.122500	0.376969	0.079022	0.124385	0.246109	0.051015	0.122500	0.376969	0.079022	0.065263	0.399573	0.059953	0.040801	0.393389	0.041020	0.065263	0.399573	0.059953	0.040801	0.393389	0.041020	
75000	0.085832	2	0.062491	0.397122	0.059226	0.032453	0.395145	0.053563	0.062491	0.397122	0.059226	0.032453	0.395145	0.053563	0.062491	0.397122	0.059226	0.032453	0.395145	0.053563	0.032479	0.038813	0.066369	0.331389	0.462221	0.068730	0.062491	0.397122	0.059226	0.032453	0.395145	0.053563	0.062491	0.397122	0.059226	0.032453	0.395145	0.053563	0.062491	0.397122	0.059226	0.032453	0.395145	0.053563	
76000	0.085832	3	0.059682	0.379268	0.056218	0.032402	0.412494	0.059936	0.059682	0.379268	0.056218	0.032402	0.412494	0.059936	0.059682	0.379268	0.056218	0.032402	0.412494	0.059936	0.041477	0.222668	0.291486	0.130530	0.219762	0.094078	0.107089	0.358330	0.117269	0.067973	0.283895	0.065444	0.059682	0.379268	0.056218	0.032402	0.412494	0.059936	0.059682	0.379268	0.056218	0.032402	0.412494	0.059936	
77000	0.085832	2	0.054384	0.385320	0.061036	0.032955	0.417514	0.048791	0.054384	0.385320	0.061036	0.032955	0.417514	0.048791	0.054384	0.385320	0.061036	0.032955	0.417514	0.048791	0.065489	0.369337	0.132923	0.154656	0.247086	0.030509	0.065489	0.369337	0.132923	0.154656	0.247086	0.030509	0.065489	0.369337	0.132923	0.154656	0.247086	0.030509	0.054384	0.385320	0.061036	0.032955	0.417514	0.048791	
78000	0.085832	2	0.055237	0.376430	0.063700	0.031522	0.425852	0.047259	0.055237	0.376430	0.063700	0.031522	0.425852	0.047259	0.055237	0.376430	0.063700	0.031522	0.425852	0.047259	0.031932	0.302746	0.092247	0.259820	0.242537	0.070718	0.031932	0.302746	0.092247	0.259820	0.242537	0.070718	0.031932	0.302746	0.092247	0.259820	0.242537	0.070718	0.055237	0.376430	0.063700	0.031522	0.425852	0.047259	
79000	0.085832	2	0.065338	0.404566	0.055227	0.036815	0.390849	0.047205	0.065338	0.404566	0.055227	0.036815	0.390849	0.047205	0.065338	0.404566	0.055227	0.036815	0.390849	0.047205	0.106233	0.336298	0.129478	0.179045	0.211509	0.037436	0.106233	0.336298	0.129478	0.179045	0.211509	0.037436	0.106233	0.336298	0.129478	0.179045	0.211509	0.037436	0.065338	0.404566	0.055227	0.036815	0.390849	0.047205	
80000	0.085832	2	0.059657	0.414689	0.055310	0.036097	0.388283	0.045965	0.059657	0.414689	0.055310	0.036097	0.388283	0.045965	0.059657	0.414689	0.055310	0.036097	0.388283	0.045965	0.083800	0.322109	0.067413	0.160367	0.313180	0.053130	0.083800	0.322109	0.067413	0.160367	0.313180	0.053130	0.083800	0.322109	0.067413	0.160367	0.313180	0.053130	0.059657	0.414689	0.055310	0.036097	0.388283	0.045965	
81000	0.085832	2	0.058937	0.426462	0.053694	0.028044	0.378631	0.054231	0.058937	0.426462	0.053694	0.028044	0.378631	0.054231	0.058937	0.426462	0.053694	0.028044	0.378631	0.054231	0.113297	0.401907	0.069434	0.174982	0.186916	0.053464	0.113297	0.401907	0.069434	0.174982	0.186916	0.053464	0.113297	0.401907	0.069434	0.174982	0.186916	0.053464	0.058937	0.426462	0.053694	0.028044	0.378631	0.054231	
82000	0.085832	3	0.065284	0.424812	0.063549	0.021743	0.375853	0.048758	0.065284	0.424812	0.063549	0.021743	0.375853	0.048758	0.065284	0.424812	0.063549	0.021743	0.375853	0.048758	0.023272	0.147326	0.068495	0.331324	0.340245	0.089339	0.090582	0.418152	0.064509	0.171315	0.215869	0.039572	0.090582	0.418152	0.064509	0.171315	0.215869	0.039572	0.065284	0.424812	0.063549	0.021743	0.375853	0.048758	
83000	0.085832	2	0.063482	0.402174	0.061795	0.028794	0.404625	0.039129	0.063482	0.402174	0.061795	0.028794	0.404625	0.039129	0.063482	0.402174	0.061795	0.028794	0.404625	0.039129	0.116495	0.334369	0.102038	0.200398	0.213012	0.033689	0.116495	0.334369	0.102038	0.200398	0.213012	0.033689	0.116495	0.334369	0.102038	0.200398	0.213012	0.033689	0.063482	0.402174	0.061795	0.028794	0.404625	0.039129	
84000	0.085832	2	0.071120	0.406975	0.058474	0.020660	0.402424	0.040348	0.071120	0.406975	0.058474	0.020660	0.402424	0.040348	0.071120	0.406975	0.058474	0.020660	0.402424	0.040348	0.103430	0.372171	0.125557	0.168525	0.166634	0.063684	0.103430	0.372171	0.125557	0.168525	0.166634	0.063684	0.103430	0.372171	0.125557	0.168525	0.166634	0.063684	0.071120	0.406975	0.058474	0.020660	0.402424	0.040348	
85000	0.085832	3	0.058176	0.402950	0.051220	0.030794	0.409075	0.047785	0.058176	0.402950	0.051220	0.030794	0.409075	0.047785	0.058176	0.402950	0.051220	0.030794	0.409075	0.047785	0.040375	0.138733	0.080555	0.284533	0.360746	0.095058	0.104260	0.362474	0.098370	0.166941	0.209240	0.058714	0.104260	0.362474	0.098370	0.166941	0.209240	0.058714	0.058176	0.402950	0.051220	0.030794	0.409075	0.047785	
86000	0.085832	3	0.063000	0.424216	0.049455	0.029798	0.381221	0.052310	0.063000	0.424216	0.049455	0.029798	0.381221	0.052310	0.063000	0.424216	0.049455	0.029798	0.381221	0.052310	0.022186	0.132480	0.059554	0.522530	0.194556	0.068694	0.106159	0.358520	0.119755	0.145986	0.193545	0.076035	0.106159	0.358520	0.119755	0.145986	0.193545	0.076035	0.063000	0.424216	0.049455	0.029798	0.381221	0.052310	
87000	0.085832	2	0.058565	0.394954	0.057130	0.024348	0.409782	0.055221	0.058565	0.394954	0.057130	0.024348	0.409782	0.055221	0.058565	0.394954	0.057130	0.024348	0.409782	0.055221	0.103904	0.395576	0.105391	0.149270	0.191369	0.054489	0.103904	0.395576	0.105391	0.149270	0.191369	0.054489	0.103904	0.395576	0.105391	0.149270	0.191369	0.054489	0.058565	0.394954	0.057130	0.024348	0.409782	0.055221	
88000	0.085832	2	0.062640	0.403207	0.061431	0.026606	0.393679	0.052436	0.062640	0.403207	0.061431	0.026606	0.393679	0.052436	0.062640	0.403207	0.061431	0.026606	0.393679	0.052436	0.137974	0.369050	0.112361	0.115013	0.206963	0.058639	0.137974	0.369050	0.112361	0.115013	0.206963	0.058639	0.137974	0.369050	0.112361	0.115013	0.206963	0.058639	0.062640	0.403207	0.061431	0.026606	0.393679	0.052436	
89000	0.085832	2	0.056725	0.409865	0.069067	0.029234	0.384527	0.050581	0.056725	0.409865	0.069067	0.029234	0.384527	0.050581	0.056725	0.409865	0.069067	0.029234	0.384527	0.050581	0.054549	0.356432	0.109153	0.158835	0.261065	0.059966	0.054549	0.356432	0.109153	0.158835	0.261065	0.059966	0.054549	0.356432	0.109153	0.158835	0.261065	0.059966	0.056725	0.409865	0.069067	0.029234	0.384527	0.050581	
90000	0.085832	2	0.053293	0.444239	0.056112	0.027466	0.371368	0.047522	0.053293	0.444239	0.056112	0.027466	0.371368	0.047522	0.053293	0.444239	0.056112	0.027466	0.371368	0.047522	0.107107	0.361716	0.079957	0.191747	0.218366	0.041107	0.107107	0.361716	0.079957	0.191747	0.218366	0.041107	0.107107	0.361716	0.079957	0.191747	0.218366	0.041107	0.053293	0.444239	0.056112	0.027466	0.371368	0.047522	
91000	0.085832	2	0.056541	0.428203	0.055679	0.026255	0.378169	0.055153	0.056541	0.428203	0.055679	0.026255	0.378169	0.055153	0.056541	0.428203	0.055679	0.026255	0.378169	0.055153	0.113593	0.369647	0.126579	0.172959	0.162673	0.054549	0.113593	0.369647	0.126579	0.172959	0.162673	0.054549	0.113593	0.369647	0.126579	0.172959	0.162673	0.054549	0.056541	0.428203	0.055679	0.026255	0.378169	0.055153	
92000	0.085832	2	0.062707	0.406440	0.053650	0.029481	0.389931	0.057791	0.062707	0.406440	0.053650	0.029481	0.389931	0.057791	0.062707	0.406440	0.053650	0.029481	0.389931	0.057791	0.071594	0.372802	0.112710	0.171080	0.206383	0.065430	0.071594	0.372802	0.112710	0.171080	0.206383	0.065430	0.071594	0.372802	0.112710	0.171080	0.206383	0.065430	0.062707	0.406440	0.053650	0.029481	0.389931	0.057791	
93000	0.085832	2	0.053240	0.432048	0.053783	0.034387	0.371433	0.055109	0.053240	0.432048	0.053783	0.034387	0.371433	0.055109	0.053240	0.432048	0.053783	0.034387	0.371433	0.055109	0.091132	0.366173	0.085876	0.178106	0.211796	0.066917	0.091132	0.366173	0.085876	0.178106	0.211796	0.066917	0.091132	0.366173	0.085876	0.178106	0.211796	0.066917	0.053240	0.432048	0.053783	0.034387	0.371433	0.055109	
94000	0.085832	3	0.060902	0.426661	0.058231	0.026591	0.371790	0.055824	0.060902	0.426661	0.058231	0.026591	0.371790	0.055824	0.060902	0.426661	0.058231	0.026591	0.371790	0.055824	0.077668	0.143344	0.281765	0.103450	0.302119	0.091654	0.200554	0.289028	0.258011	0.034698	0.187190	0.030519	0.060902	0.426661	0.058231	0.026591	0.371790	0.055824	0.060902	0.426661	0.058231	0.026591	0.371790	0.055824	
95000	0.085832	2	0.059749	0.409277	0.063587	0.025508	0.394112	0.047767	0.059749	0.409277	0.063587	0.025508	0.394112	0.047767	0.059749	0.409277	0.063587	0.025508	0.394112	0.047767	0.052805	0.502833	0.120110	0.100114	0.140702	0.083437	0.052805	0.502833	0.120110	0.100114	0.140702	0.083437	0.052805	0.502833	0.120110	0.100114	0.140702	0.083437	0.059749	0.409277	0.063587	0.025508	0.394112	0.047767	
96000	0.085832	2	0.062860	0.425088	0.058934	0.027234	0.372277	0.053607	0.062860	0.425088	0.058934	0.027234	0.372277	0.053607	0.062860	0.425088	0.058934	0.027234	0.372277	0.053607	0.073099	0.411996	0.121162	0.161216	0.149652	0.082875	0.073099	0.411996	0.121162	0.161216	0.149652	0.082875	0.073099	0.411996	0.121162	0.161216	0.149652	0.082875	0.062860	0.425088	0.058934	0.027234	0.372277	0.053607	
97000	0.085832	2	0.064833	0.420921	0.060032	0.024771	0.377930	0.051513	0.064833	0.420921	0.060032	0.024771	0.377930	0.051513	0.064833	0.420921	0.060032	0.024771	0.377930	0.051513	0.081113	0.428314	0.110954	0.124821	0.170353	0.084445	0.081113	0.428314	0.110954	0.124821	0.170353	0.084445	0.081113	0.428314	0.110954	0.124821	0.170353	0.084445	0.064833	0.420921	0.060032	0.024771	0.377930	0.051513	
98000	0.085832	3	0.059725	0.428218	0.060652	0.021197	0.381774	0.048434	0.059725	0.428218	0.060652	0.021197	0.381774	0.048434	0.059725	0.428218	0.060652	0.021197	0.381774	0.048434	0.051348	0.189129	0.092248	0.312083	0.207104	0.148087	0.122607	0.402800	0.080070	0.125103	0.201077	0.068344	0.122607	0.402800	0.080070	0.125103	0.201077	0.068344	0.059725	0.428218	0.060652	0.021197	0.381774	0.048434	
99000	0.085832	2	0.060322	0.436360	0.058428	0.027314	0.369552	0.048024	0.060322	0.436360	0.058428	0.027314	0.369552	0.048024	0.060322	0.436360	0.058428	0.027314	0.369552	0.048024	0.103548	0.383268	0.065864	0.190943	0.184988	0.071389	0.103548	0.383268	0.065864	0.190943	0.184988	0.071389	0.103548	0.383268	0.065864	0.190943	0.184988	0.071389	0.060322	0.436360	0.058428	0.027314	0.369552	0.048024	
100000	0.085832	3	0.053405	0.288750	0.107470	0.019907	0.470684	0.059784	0.062310	0.418791	0.053308	0.028481	0.381397	0.055713	0.053405	0.288750	0.107470	0.019907	0.470684	0.059784	0.069697	0.383759	0.140646	0.185120	0.182136	0.038643	0.069697	0.383759	0.140646	0.185120	0.182136	0.038643	0.069697	0.383759	0.140646	0.185120	0.182136	0.038643	0.062310	0.418791	0.053308	0.028481	0.381397	0.055713	
101000	0.085832	3	0.073526	0.283658	0.114066	0.019783	0.463842	0.045126	0.055403	0.432403	0.046449	0.027677	0.392237	0.045831	0.073526	0.283658	0.114066	0.019783	0.463842	0.045126	0.093105	0.333357	0.101976	0.167243	0.261105	0.043215	0.093105	0.333357	0.101976	0.167243	0.261105	0.043215	0.093105	0.333357	0.101976	0.167243	0.261105	0.043215	0.055403	0.432403	0.046449	0.027677	0.392237	0.045831	
102000	0.085832	3	0.073896	0.290944	0.095847	0.018919	0.480393	0.040001	0.054668	0.434690	0.042982	0.035409	0.387029	0.045222	0.073896	0.290944	0.095847	0.018919	0.480393	0.040001	0.081586	0.347124	0.078813	0.136529	0.272551	0.083398	0.081586	0.347124	0.078813	0.136529	0.272551	0.083398	0.081586	0.347124	0.078813	0.136529	0.272551	0.083398	0.054668	0.434690	0.042982	0.035409	0.387029	0.045222	
103000	0.085832	3	0.072958	0.249437	0.080798	0.018855	0.538458	0.039493	0.052596	0.426157	0.044974	0.051211	0.372363	0.052698	0.072958	0.249437	0.080798	0.018855	0.538458	0.039493	0.125557	0.351784	0.078096	0.167171	0.223135	0.054257	0.125557	0.351784	0.078096	0.167171	0.223135	0.054257	0.125557	0.351784	0.078096	0.167171	0.223135	0.054257	0.052596	0.426157	0.044974	0.051211	0.372363	0.052698	
104000	0.085832	3	0.082461	0.278803	0.093517	0.017353	0.499584	0.028282	0.051904	0.440936	0.038803	0.035551	0.376551	0.056255	0.082461	0.278803	0.093517	0.017353	0.499584	0.028282	0.126581	0.409086	0.088144	0.146864	0.167122	0.062204	0.126581	0.409086	0.088144	0.146864	0.167122	0.062204	0.126581	0.409086	0.088144	0.146864	0.167122	0.062204	0.051904	0.440936	0.038803	0.035551	0.376551	0.056255	
105000	0.085832	2	0.061231	0.407277	0.055103	0.028675	0.395393	0.052321	0.061231	0.407277	0.055103	0.028675	0.395393	0.052321	0.061231	0.407277	0.055103	0.028675	0.395393	0.052321	0.100033	0.331649	0.113357	0.205993	0.208450	0.040517	0.100033	0.331649	0.113357	0.205993	0.208450	0.040517	0.100033	0.331649	0.113357	0.205993	0.208450	0.040517	0.061231	0.407277	0.055103	0.028675	0.395393	0.052321	
106000	0.085832	2	0.059239	0.424072	0.063117	0.028928	0.375098	0.049547	0.059239	0.424072	0.063117	0.028928	0.375098	0.049547	0.059239	0.424072	0.063117	0.028928	0.375098	0.049547	0.111535	0.346115	0.077997	0.158152	0.256493	0.049708	0.111535	0.346115	0.077997	0.158152	0.256493	0.049708	0.111535	0.346115	0.077997	0.158152	0.256493	0.049708	0.059239	0.424072	0.063117	0.028928	0.375098	0.049547	
107000	0.085832	2	0.058913	0.386927	0.059438	0.030483	0.405384	0.058854	0.058913	0.386927	0.059438	0.030483	0.405384	0.058854	0.058913	0.386927	0.059438	0.030483	0.405384	0.058854	0.109250	0.352432	0.079162	0.152514	0.221137	0.085506	0.109250	0.352432	0.079162	0.152514	0.221137	0.085506	0.109250	0.352432	0.079162	0.152514	0.221137	0.085506	0.058913	0.386927	0.059438	0.030483	0.405384	0.058854	
108000	0.085832	2	0.060717	0.378737	0.064527	0.031417	0.419574	0.045029	0.060717	0.378737	0.064527	0.031417	0.419574	0.045029	0.060717	0.378737	0.064527	0.031417	0.419574	0.045029	0.068438	0.360384	0.108372	0.126629	0.273939	0.062238	0.068438	0.360384	0.108372	0.126629	0.273939	0.062238	0.068438	0.360384	0.108372	0.126629	0.273939	0.062238	0.060717	0.378737	0.064527	0.031417	0.419574	0.045029	
109000	0.085832	2	0.063280	0.386235	0.060231	0.032502	0.406589	0.051162	0.063280	0.386235	0.060231	0.032502	0.406589	0.051162	0.063280	0.386235	0.060231	0.032502	0.406589	0.051162	0.075230	0.312822	0.122313	0.173443	0.268708	0.047483	0.075230	0.312822	0.122313	0.173443	0.268708	0.047483	0.075230	0.312822	0.122313	0.173443	0.268708	0.047483	0.063280	0.386235	0.060231	0.032502	0.406589	0.051162	
110000	0.085832	2	0.065274	0.385226	0.067368	0.025773	0.406845	0.049514	0.065274	0.385226	0.067368	0.025773	0.406845	0.049514	0.065274	0.385226	0.067368	0.025773	0.406845	0.049514	0.097369	0.333327	0.099556	0.202732	0.208750	0.058266	0.097369	0.333327	0.099556	0.202732	0.208750	0.058266	0.097369	0.333327	0.099556	0.202732	0.208750	0.058266	0.065274	0.385226	0.067368	0.025773	0.406845	0.049514	
111000	0.085832	2	0.061468	0.388114	0.061506	0.031601	0.407724	0.049587	0.061468	0.388114	0.061506	0.031601	0.407724	0.049587	0.061468	0.388114	0.061506	0.031601	0.407724	0.049587	0.097541	0.329067	0.101724	0.179069	0.211372	0.081227	0.097541	0.329067	0.101724	0.179069	0.211372	0.081227	0.097541	0.329067	0.101724	0.179069	0.211372	0.081227	0.061468	0.388114	0.061506	0.031601	0.407724	0.049587	
112000	0.085832	2	0.058508	0.399985	0.063960	0.030079	0.385410	0.062058	0.058508	0.399985	0.063960	0.030079	0.385410	0.062058	0.058508	0.399985	0.063960	0.030079	0.385410	0.062058	0.101179	0.335773	0.110271	0.138193	0.232881	0.081703	0.101179	0.335773	0.110271	0.138193	0.232881	0.081703	0.101179	0.335773	0.110271	0.138193	0.232881	0.081703	0.058508	0.399985	0.063960	0.030079	0.385410	0.062058	
113000	0.085832	2	0.058614	0.391512	0.071062	0.026544	0.404683	0.047585	0.058614	0.391512	0.071062	0.026544	0.404683	0.047585	0.058614	0.391512	0.071062	0.026544	0.404683	0.047585	0.072383	0.357908	0.105162	0.135187	0.301084	0.028276	0.072383	0.357908	0.105162	0.135187	0.301084	0.028276	0.072383	0.357908	0.105162	0.135187	0.301084	0.028276	0.058614	0.391512	0.071062	0.026544	0.404683	0.047585	
