Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	
90000	100.687501	2	0.332589	0.273923	0.121771	0.271717	0.332589	0.273923	0.121771	0.271717	0.201505	0.234464	0.288697	0.275334	0.201505	0.234464	0.288697	0.275334	0.201505	0.234464	0.288697	0.275334	0.332589	0.273923	0.121771	0.271717	0.201505	0.234464	0.288697	0.275334	
91000	100.687501	2	0.332589	0.273923	0.121771	0.271717	0.332589	0.273923	0.121771	0.271717	0.194755	0.265875	0.275359	0.264011	0.194755	0.265875	0.275359	0.264011	0.194755	0.265875	0.275359	0.264011	0.332589	0.273923	0.121771	0.271717	0.194755	0.265875	0.275359	0.264011	
92000	100.687501	4	0.336040	0.282148	0.126285	0.255526	0.336040	0.282148	0.126285	0.255526	0.212359	0.231285	0.312230	0.244126	0.172261	0.423194	0.067371	0.337173	0.230246	0.201647	0.368916	0.199192	0.336040	0.282148	0.126285	0.255526	0.212359	0.231285	0.312230	0.244126	
93000	100.687501	2	0.334118	0.286757	0.124506	0.254620	0.334118	0.286757	0.124506	0.254620	0.205030	0.280301	0.263023	0.251645	0.205030	0.280301	0.263023	0.251645	0.205030	0.280301	0.263023	0.251645	0.334118	0.286757	0.124506	0.254620	0.205030	0.280301	0.263023	0.251645	
94000	100.687501	2	0.334118	0.286757	0.124506	0.254620	0.334118	0.286757	0.124506	0.254620	0.188445	0.274925	0.271634	0.264996	0.188445	0.274925	0.271634	0.264996	0.188445	0.274925	0.271634	0.264996	0.334118	0.286757	0.124506	0.254620	0.188445	0.274925	0.271634	0.264996	
95000	100.687501	2	0.349069	0.274516	0.125900	0.250515	0.349069	0.274516	0.125900	0.250515	0.201486	0.259800	0.305637	0.233078	0.201486	0.259800	0.305637	0.233078	0.201486	0.259800	0.305637	0.233078	0.349069	0.274516	0.125900	0.250515	0.201486	0.259800	0.305637	0.233078	
96000	100.687501	2	0.339887	0.296424	0.120813	0.242877	0.339887	0.296424	0.120813	0.242877	0.201015	0.298822	0.248218	0.251945	0.201015	0.298822	0.248218	0.251945	0.201015	0.298822	0.248218	0.251945	0.339887	0.296424	0.120813	0.242877	0.201015	0.298822	0.248218	0.251945	
97000	100.687501	2	0.328312	0.305216	0.109554	0.256918	0.328312	0.305216	0.109554	0.256918	0.186889	0.300436	0.252359	0.260315	0.186889	0.300436	0.252359	0.260315	0.186889	0.300436	0.252359	0.260315	0.328312	0.305216	0.109554	0.256918	0.186889	0.300436	0.252359	0.260315	
98000	100.687501	2	0.348863	0.284758	0.119352	0.247027	0.348863	0.284758	0.119352	0.247027	0.199641	0.237173	0.288043	0.275142	0.199641	0.237173	0.288043	0.275142	0.199641	0.237173	0.288043	0.275142	0.348863	0.284758	0.119352	0.247027	0.199641	0.237173	0.288043	0.275142	
99000	100.687501	2	0.336461	0.290004	0.124066	0.249469	0.336461	0.290004	0.124066	0.249469	0.160259	0.301504	0.264267	0.273971	0.160259	0.301504	0.264267	0.273971	0.160259	0.301504	0.264267	0.273971	0.336461	0.290004	0.124066	0.249469	0.160259	0.301504	0.264267	0.273971	
100000	100.687501	2	0.350665	0.275103	0.116142	0.258090	0.350665	0.275103	0.116142	0.258090	0.187394	0.256227	0.292969	0.263410	0.187394	0.256227	0.292969	0.263410	0.187394	0.256227	0.292969	0.263410	0.350665	0.275103	0.116142	0.258090	0.187394	0.256227	0.292969	0.263410	
101000	100.687501	3	0.336132	0.282109	0.125678	0.256081	0.336132	0.282109	0.125678	0.256081	0.226129	0.260486	0.256755	0.256631	0.226129	0.260486	0.256755	0.256631	0.226802	0.093711	0.520327	0.159159	0.336132	0.282109	0.125678	0.256081	0.226129	0.260486	0.256755	0.256631	
102000	100.687501	2	0.336132	0.282109	0.125678	0.256081	0.336132	0.282109	0.125678	0.256081	0.190238	0.243888	0.314995	0.250879	0.190238	0.243888	0.314995	0.250879	0.190238	0.243888	0.314995	0.250879	0.336132	0.282109	0.125678	0.256081	0.190238	0.243888	0.314995	0.250879	
103000	100.687501	2	0.336132	0.282109	0.125678	0.256081	0.336132	0.282109	0.125678	0.256081	0.252032	0.258227	0.233720	0.256021	0.252032	0.258227	0.233720	0.256021	0.252032	0.258227	0.233720	0.256021	0.336132	0.282109	0.125678	0.256081	0.252032	0.258227	0.233720	0.256021	
104000	100.687501	4	0.314245	0.278168	0.122957	0.284630	0.314245	0.278168	0.122957	0.284630	0.190369	0.257335	0.319450	0.232845	0.107040	0.298714	0.313285	0.280962	0.190499	0.337889	0.364952	0.106659	0.314245	0.278168	0.122957	0.284630	0.190369	0.257335	0.319450	0.232845	
105000	100.687501	3	0.333089	0.272451	0.124865	0.269596	0.333089	0.272451	0.124865	0.269596	0.181501	0.282432	0.262364	0.273703	0.181501	0.282432	0.262364	0.273703	0.318187	0.192329	0.394811	0.094674	0.333089	0.272451	0.124865	0.269596	0.181501	0.282432	0.262364	0.273703	
106000	100.687501	2	0.319243	0.275561	0.135826	0.269370	0.319243	0.275561	0.135826	0.269370	0.203842	0.269105	0.296768	0.230285	0.319243	0.275561	0.135826	0.269370	0.203842	0.269105	0.296768	0.230285	0.319243	0.275561	0.135826	0.269370	0.203842	0.269105	0.296768	0.230285	
107000	100.687501	2	0.347866	0.274829	0.120245	0.257060	0.347866	0.274829	0.120245	0.257060	0.188136	0.260199	0.283620	0.268045	0.188136	0.260199	0.283620	0.268045	0.188136	0.260199	0.283620	0.268045	0.347866	0.274829	0.120245	0.257060	0.188136	0.260199	0.283620	0.268045	
108000	100.687501	2	0.336060	0.264858	0.121562	0.277520	0.336060	0.264858	0.121562	0.277520	0.187384	0.300159	0.247350	0.265106	0.187384	0.300159	0.247350	0.265106	0.187384	0.300159	0.247350	0.265106	0.336060	0.264858	0.121562	0.277520	0.187384	0.300159	0.247350	0.265106	
109000	100.687501	2	0.322544	0.285921	0.129062	0.262473	0.322544	0.285921	0.129062	0.262473	0.190565	0.276289	0.257210	0.275937	0.190565	0.276289	0.257210	0.275937	0.190565	0.276289	0.257210	0.275937	0.322544	0.285921	0.129062	0.262473	0.190565	0.276289	0.257210	0.275937	
110000	100.687501	2	0.322544	0.285921	0.129062	0.262473	0.322544	0.285921	0.129062	0.262473	0.185985	0.268682	0.280447	0.264885	0.185985	0.268682	0.280447	0.264885	0.185985	0.268682	0.280447	0.264885	0.322544	0.285921	0.129062	0.262473	0.185985	0.268682	0.280447	0.264885	
111000	100.687501	2	0.338267	0.289526	0.120039	0.252168	0.338267	0.289526	0.120039	0.252168	0.210885	0.250291	0.268866	0.269959	0.210885	0.250291	0.268866	0.269959	0.210885	0.250291	0.268866	0.269959	0.338267	0.289526	0.120039	0.252168	0.210885	0.250291	0.268866	0.269959	
112000	100.687501	3	0.338267	0.289526	0.120039	0.252168	0.338267	0.289526	0.120039	0.252168	0.220524	0.267510	0.261998	0.249967	0.119739	0.196313	0.148595	0.535353	0.220524	0.267510	0.261998	0.249967	0.338267	0.289526	0.120039	0.252168	0.220524	0.267510	0.261998	0.249967	
113000	100.687501	3	0.326653	0.293632	0.124355	0.255361	0.326653	0.293632	0.124355	0.255361	0.183589	0.284735	0.272680	0.258996	0.176791	0.210649	0.100108	0.512452	0.183589	0.284735	0.272680	0.258996	0.326653	0.293632	0.124355	0.255361	0.183589	0.284735	0.272680	0.258996	
114000	100.687501	3	0.314045	0.294702	0.126182	0.265071	0.314045	0.294702	0.126182	0.265071	0.189072	0.259556	0.281642	0.269730	0.248902	0.278653	0.126690	0.345755	0.189072	0.259556	0.281642	0.269730	0.314045	0.294702	0.126182	0.265071	0.189072	0.259556	0.281642	0.269730	
115000	100.687501	3	0.326322	0.280364	0.130964	0.262349	0.326322	0.280364	0.130964	0.262349	0.186441	0.314501	0.243357	0.255701	0.186441	0.314501	0.243357	0.255701	0.342244	0.164192	0.418323	0.075242	0.326322	0.280364	0.130964	0.262349	0.186441	0.314501	0.243357	0.255701	
116000	100.687501	3	0.326428	0.284424	0.120435	0.268714	0.326428	0.284424	0.120435	0.268714	0.234960	0.244678	0.294959	0.225403	0.131724	0.278318	0.246536	0.343422	0.234960	0.244678	0.294959	0.225403	0.326428	0.284424	0.120435	0.268714	0.234960	0.244678	0.294959	0.225403	
117000	100.687501	4	0.323047	0.273135	0.146646	0.257172	0.323047	0.273135	0.146646	0.257172	0.172769	0.297776	0.277327	0.252128	0.170601	0.388869	0.112334	0.328197	0.253088	0.324024	0.280562	0.142326	0.323047	0.273135	0.146646	0.257172	0.172769	0.297776	0.277327	0.252128	
118000	100.687501	2	0.323047	0.273135	0.146646	0.257172	0.323047	0.273135	0.146646	0.257172	0.196853	0.270502	0.276151	0.256494	0.196853	0.270502	0.276151	0.256494	0.196853	0.270502	0.276151	0.256494	0.323047	0.273135	0.146646	0.257172	0.196853	0.270502	0.276151	0.256494	
119000	100.687501	2	0.335728	0.286182	0.129088	0.249002	0.335728	0.286182	0.129088	0.249002	0.178280	0.267687	0.268120	0.285914	0.178280	0.267687	0.268120	0.285914	0.178280	0.267687	0.268120	0.285914	0.335728	0.286182	0.129088	0.249002	0.178280	0.267687	0.268120	0.285914	
120000	100.687501	2	0.343953	0.282518	0.133575	0.239955	0.343953	0.282518	0.133575	0.239955	0.195576	0.269162	0.280689	0.254573	0.195576	0.269162	0.280689	0.254573	0.195576	0.269162	0.280689	0.254573	0.343953	0.282518	0.133575	0.239955	0.195576	0.269162	0.280689	0.254573	
121000	100.687501	3	0.354589	0.271654	0.121406	0.252351	0.354589	0.271654	0.121406	0.252351	0.163647	0.309128	0.265199	0.262026	0.163647	0.309128	0.265199	0.262026	0.194148	0.055368	0.420703	0.329781	0.354589	0.271654	0.121406	0.252351	0.163647	0.309128	0.265199	0.262026	
122000	100.687501	2	0.346296	0.276645	0.126972	0.250088	0.346296	0.276645	0.126972	0.250088	0.185424	0.279978	0.281374	0.253225	0.185424	0.279978	0.281374	0.253225	0.185424	0.279978	0.281374	0.253225	0.346296	0.276645	0.126972	0.250088	0.185424	0.279978	0.281374	0.253225	
123000	100.687501	3	0.332049	0.267469	0.128881	0.271601	0.332049	0.267469	0.128881	0.271601	0.191851	0.272732	0.267352	0.268064	0.191851	0.272732	0.267352	0.268064	0.233866	0.186071	0.253045	0.327018	0.332049	0.267469	0.128881	0.271601	0.191851	0.272732	0.267352	0.268064	
124000	100.687501	2	0.336674	0.289254	0.122987	0.251084	0.336674	0.289254	0.122987	0.251084	0.184021	0.269871	0.294801	0.251307	0.184021	0.269871	0.294801	0.251307	0.184021	0.269871	0.294801	0.251307	0.336674	0.289254	0.122987	0.251084	0.184021	0.269871	0.294801	0.251307	
125000	100.687501	2	0.346831	0.276325	0.127718	0.249126	0.346831	0.276325	0.127718	0.249126	0.207902	0.275127	0.225189	0.291782	0.207902	0.275127	0.225189	0.291782	0.207902	0.275127	0.225189	0.291782	0.346831	0.276325	0.127718	0.249126	0.207902	0.275127	0.225189	0.291782	
126000	100.687501	3	0.342158	0.283609	0.127845	0.246388	0.342158	0.283609	0.127845	0.246388	0.176098	0.270961	0.269072	0.283869	0.115315	0.320092	0.272165	0.292428	0.176098	0.270961	0.269072	0.283869	0.342158	0.283609	0.127845	0.246388	0.176098	0.270961	0.269072	0.283869	
127000	100.687501	2	0.330519	0.290756	0.129866	0.248858	0.330519	0.290756	0.129866	0.248858	0.200876	0.265849	0.270879	0.262396	0.200876	0.265849	0.270879	0.262396	0.200876	0.265849	0.270879	0.262396	0.330519	0.290756	0.129866	0.248858	0.200876	0.265849	0.270879	0.262396	
128000	100.687501	4	0.316981	0.301494	0.130989	0.250536	0.316981	0.301494	0.130989	0.250536	0.201777	0.270661	0.245547	0.282015	0.076205	0.294104	0.154694	0.474997	0.231822	0.161984	0.407303	0.198891	0.316981	0.301494	0.130989	0.250536	0.201777	0.270661	0.245547	0.282015	
129000	100.687501	2	0.323643	0.280432	0.133332	0.262593	0.323643	0.280432	0.133332	0.262593	0.190133	0.264970	0.281615	0.263281	0.190133	0.264970	0.281615	0.263281	0.190133	0.264970	0.281615	0.263281	0.323643	0.280432	0.133332	0.262593	0.190133	0.264970	0.281615	0.263281	
130000	100.687501	2	0.330211	0.292119	0.114454	0.263217	0.330211	0.292119	0.114454	0.263217	0.194161	0.286985	0.240040	0.278813	0.194161	0.286985	0.240040	0.278813	0.194161	0.286985	0.240040	0.278813	0.330211	0.292119	0.114454	0.263217	0.194161	0.286985	0.240040	0.278813	
131000	100.687501	2	0.330211	0.292119	0.114454	0.263217	0.330211	0.292119	0.114454	0.263217	0.197260	0.285321	0.260909	0.256510	0.197260	0.285321	0.260909	0.256510	0.197260	0.285321	0.260909	0.256510	0.330211	0.292119	0.114454	0.263217	0.197260	0.285321	0.260909	0.256510	
132000	100.687501	2	0.321401	0.294597	0.118397	0.265605	0.321401	0.294597	0.118397	0.265605	0.203976	0.267130	0.236879	0.292015	0.203976	0.267130	0.236879	0.292015	0.203976	0.267130	0.236879	0.292015	0.321401	0.294597	0.118397	0.265605	0.203976	0.267130	0.236879	0.292015	
133000	100.687501	3	0.321401	0.294597	0.118397	0.265605	0.321401	0.294597	0.118397	0.265605	0.200547	0.274451	0.265856	0.259146	0.200547	0.274451	0.265856	0.259146	0.328761	0.188085	0.305590	0.177565	0.321401	0.294597	0.118397	0.265605	0.200547	0.274451	0.265856	0.259146	
134000	100.687501	2	0.321401	0.294597	0.118397	0.265605	0.321401	0.294597	0.118397	0.265605	0.181044	0.264925	0.284269	0.269762	0.181044	0.264925	0.284269	0.269762	0.181044	0.264925	0.284269	0.269762	0.321401	0.294597	0.118397	0.265605	0.181044	0.264925	0.284269	0.269762	
135000	100.687501	2	0.335474	0.292410	0.112574	0.259542	0.335474	0.292410	0.112574	0.259542	0.192265	0.274480	0.269172	0.264083	0.192265	0.274480	0.269172	0.264083	0.192265	0.274480	0.269172	0.264083	0.335474	0.292410	0.112574	0.259542	0.192265	0.274480	0.269172	0.264083	
136000	100.687501	2	0.335210	0.299923	0.113007	0.251860	0.335210	0.299923	0.113007	0.251860	0.197114	0.281933	0.253772	0.267181	0.197114	0.281933	0.253772	0.267181	0.197114	0.281933	0.253772	0.267181	0.335210	0.299923	0.113007	0.251860	0.197114	0.281933	0.253772	0.267181	
137000	100.687501	2	0.326934	0.302856	0.107979	0.262231	0.326934	0.302856	0.107979	0.262231	0.206356	0.238357	0.284431	0.270855	0.206356	0.238357	0.284431	0.270855	0.206356	0.238357	0.284431	0.270855	0.326934	0.302856	0.107979	0.262231	0.206356	0.238357	0.284431	0.270855	
138000	100.687501	3	0.323208	0.287944	0.118586	0.270262	0.323208	0.287944	0.118586	0.270262	0.190526	0.287416	0.249284	0.272775	0.190526	0.287416	0.249284	0.272775	0.353104	0.273682	0.224702	0.148512	0.323208	0.287944	0.118586	0.270262	0.190526	0.287416	0.249284	0.272775	
139000	100.687501	2	0.314017	0.290253	0.125881	0.269849	0.314017	0.290253	0.125881	0.269849	0.192426	0.263966	0.271116	0.272492	0.192426	0.263966	0.271116	0.272492	0.192426	0.263966	0.271116	0.272492	0.314017	0.290253	0.125881	0.269849	0.192426	0.263966	0.271116	0.272492	
140000	100.687501	2	0.320001	0.279694	0.120789	0.279516	0.320001	0.279694	0.120789	0.279516	0.236260	0.267560	0.280519	0.215661	0.320001	0.279694	0.120789	0.279516	0.236260	0.267560	0.280519	0.215661	0.320001	0.279694	0.120789	0.279516	0.236260	0.267560	0.280519	0.215661	
141000	100.687501	3	0.320001	0.279694	0.120789	0.279516	0.320001	0.279694	0.120789	0.279516	0.175183	0.273760	0.291093	0.259964	0.175183	0.273760	0.291093	0.259964	0.270322	0.184136	0.451276	0.094265	0.320001	0.279694	0.120789	0.279516	0.175183	0.273760	0.291093	0.259964	
142000	100.687501	2	0.347149	0.271757	0.117254	0.263840	0.347149	0.271757	0.117254	0.263840	0.202354	0.279119	0.275390	0.243137	0.202354	0.279119	0.275390	0.243137	0.202354	0.279119	0.275390	0.243137	0.347149	0.271757	0.117254	0.263840	0.202354	0.279119	0.275390	0.243137	
143000	100.687501	2	0.319234	0.287937	0.123637	0.269191	0.319234	0.287937	0.123637	0.269191	0.217501	0.246429	0.274748	0.261322	0.217501	0.246429	0.274748	0.261322	0.217501	0.246429	0.274748	0.261322	0.319234	0.287937	0.123637	0.269191	0.217501	0.246429	0.274748	0.261322	
144000	100.687501	3	0.319234	0.287937	0.123637	0.269191	0.319234	0.287937	0.123637	0.269191	0.211279	0.259836	0.294447	0.234439	0.095901	0.406555	0.170264	0.327280	0.211279	0.259836	0.294447	0.234439	0.319234	0.287937	0.123637	0.269191	0.211279	0.259836	0.294447	0.234439	
145000	100.687501	3	0.319009	0.289339	0.128879	0.262773	0.319009	0.289339	0.128879	0.262773	0.212817	0.242562	0.268178	0.276443	0.212817	0.242562	0.268178	0.276443	0.191782	0.328787	0.337226	0.142205	0.319009	0.289339	0.128879	0.262773	0.212817	0.242562	0.268178	0.276443	
146000	100.687501	2	0.319009	0.289339	0.128879	0.262773	0.319009	0.289339	0.128879	0.262773	0.173805	0.272107	0.251621	0.302467	0.173805	0.272107	0.251621	0.302467	0.173805	0.272107	0.251621	0.302467	0.319009	0.289339	0.128879	0.262773	0.173805	0.272107	0.251621	0.302467	
147000	100.687501	2	0.319958	0.291251	0.122903	0.265888	0.319958	0.291251	0.122903	0.265888	0.223691	0.263071	0.267164	0.246074	0.223691	0.263071	0.267164	0.246074	0.223691	0.263071	0.267164	0.246074	0.319958	0.291251	0.122903	0.265888	0.223691	0.263071	0.267164	0.246074	
148000	100.687501	2	0.307291	0.304893	0.104401	0.283416	0.307291	0.304893	0.104401	0.283416	0.203860	0.278921	0.274974	0.242245	0.203860	0.278921	0.274974	0.242245	0.203860	0.278921	0.274974	0.242245	0.307291	0.304893	0.104401	0.283416	0.203860	0.278921	0.274974	0.242245	
149000	100.687501	2	0.312368	0.306566	0.103078	0.277988	0.312368	0.306566	0.103078	0.277988	0.201387	0.267024	0.243718	0.287871	0.201387	0.267024	0.243718	0.287871	0.201387	0.267024	0.243718	0.287871	0.312368	0.306566	0.103078	0.277988	0.201387	0.267024	0.243718	0.287871	
150000	100.687501	2	0.324876	0.269891	0.144526	0.260707	0.324876	0.269891	0.144526	0.260707	0.211175	0.252243	0.307015	0.229568	0.211175	0.252243	0.307015	0.229568	0.211175	0.252243	0.307015	0.229568	0.324876	0.269891	0.144526	0.260707	0.211175	0.252243	0.307015	0.229568	
151000	100.687501	2	0.315530	0.284982	0.126823	0.272665	0.315530	0.284982	0.126823	0.272665	0.182528	0.287514	0.271736	0.258222	0.182528	0.287514	0.271736	0.258222	0.182528	0.287514	0.271736	0.258222	0.315530	0.284982	0.126823	0.272665	0.182528	0.287514	0.271736	0.258222	
152000	100.687501	2	0.324539	0.279561	0.134626	0.261274	0.324539	0.279561	0.134626	0.261274	0.202488	0.264099	0.277693	0.255721	0.202488	0.264099	0.277693	0.255721	0.202488	0.264099	0.277693	0.255721	0.324539	0.279561	0.134626	0.261274	0.202488	0.264099	0.277693	0.255721	
153000	100.687501	2	0.320300	0.288444	0.130168	0.261088	0.320300	0.288444	0.130168	0.261088	0.171759	0.315695	0.227812	0.284734	0.171759	0.315695	0.227812	0.284734	0.171759	0.315695	0.227812	0.284734	0.320300	0.288444	0.130168	0.261088	0.171759	0.315695	0.227812	0.284734	
154000	100.687501	2	0.332201	0.285430	0.119533	0.262835	0.332201	0.285430	0.119533	0.262835	0.181546	0.259818	0.282450	0.276185	0.181546	0.259818	0.282450	0.276185	0.181546	0.259818	0.282450	0.276185	0.332201	0.285430	0.119533	0.262835	0.181546	0.259818	0.282450	0.276185	
155000	100.687501	2	0.332201	0.285430	0.119533	0.262835	0.332201	0.285430	0.119533	0.262835	0.203053	0.264131	0.277936	0.254879	0.203053	0.264131	0.277936	0.254879	0.203053	0.264131	0.277936	0.254879	0.332201	0.285430	0.119533	0.262835	0.203053	0.264131	0.277936	0.254879	
156000	100.687501	3	0.332201	0.285430	0.119533	0.262835	0.332201	0.285430	0.119533	0.262835	0.133167	0.402273	0.205351	0.259208	0.133167	0.402273	0.205351	0.259208	0.270055	0.189056	0.339038	0.201851	0.332201	0.285430	0.119533	0.262835	0.270055	0.189056	0.339038	0.201851	
157000	100.687501	2	0.330044	0.285245	0.137001	0.247710	0.330044	0.285245	0.137001	0.247710	0.200258	0.270402	0.272462	0.256877	0.200258	0.270402	0.272462	0.256877	0.200258	0.270402	0.272462	0.256877	0.330044	0.285245	0.137001	0.247710	0.200258	0.270402	0.272462	0.256877	
158000	100.687501	2	0.343866	0.260108	0.133773	0.262253	0.343866	0.260108	0.133773	0.262253	0.194021	0.250321	0.278290	0.277367	0.194021	0.250321	0.278290	0.277367	0.194021	0.250321	0.278290	0.277367	0.343866	0.260108	0.133773	0.262253	0.194021	0.250321	0.278290	0.277367	
159000	100.687501	2	0.343866	0.260108	0.133773	0.262253	0.343866	0.260108	0.133773	0.262253	0.190673	0.245337	0.284871	0.279119	0.190673	0.245337	0.284871	0.279119	0.190673	0.245337	0.284871	0.279119	0.343866	0.260108	0.133773	0.262253	0.190673	0.245337	0.284871	0.279119	
160000	100.687501	2	0.338977	0.284677	0.138564	0.237783	0.338977	0.284677	0.138564	0.237783	0.202703	0.241406	0.337980	0.217911	0.202703	0.241406	0.337980	0.217911	0.202703	0.241406	0.337980	0.217911	0.338977	0.284677	0.138564	0.237783	0.202703	0.241406	0.337980	0.217911	
161000	100.687501	2	0.350976	0.275487	0.121856	0.251682	0.350976	0.275487	0.121856	0.251682	0.183869	0.251506	0.288559	0.276067	0.183869	0.251506	0.288559	0.276067	0.183869	0.251506	0.288559	0.276067	0.350976	0.275487	0.121856	0.251682	0.183869	0.251506	0.288559	0.276067	
162000	100.687501	2	0.360826	0.271912	0.123882	0.243381	0.360826	0.271912	0.123882	0.243381	0.215730	0.246958	0.274417	0.262895	0.215730	0.246958	0.274417	0.262895	0.215730	0.246958	0.274417	0.262895	0.360826	0.271912	0.123882	0.243381	0.215730	0.246958	0.274417	0.262895	
163000	100.687501	2	0.304652	0.288678	0.118995	0.287675	0.304652	0.288678	0.118995	0.287675	0.191027	0.275106	0.244504	0.289362	0.191027	0.275106	0.244504	0.289362	0.191027	0.275106	0.244504	0.289362	0.304652	0.288678	0.118995	0.287675	0.191027	0.275106	0.244504	0.289362	
164000	100.687501	2	0.328030	0.299297	0.121486	0.251187	0.328030	0.299297	0.121486	0.251187	0.195562	0.261490	0.332708	0.210240	0.328030	0.299297	0.121486	0.251187	0.195562	0.261490	0.332708	0.210240	0.328030	0.299297	0.121486	0.251187	0.195562	0.261490	0.332708	0.210240	
165000	100.687501	2	0.335940	0.273550	0.121676	0.268833	0.335940	0.273550	0.121676	0.268833	0.168681	0.268786	0.279071	0.283462	0.168681	0.268786	0.279071	0.283462	0.168681	0.268786	0.279071	0.283462	0.335940	0.273550	0.121676	0.268833	0.168681	0.268786	0.279071	0.283462	
