Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	
5326000	0.085832	2	0.343470	0.271716	0.127848	0.256966	0.343470	0.271716	0.127848	0.256966	0.189359	0.260685	0.281562	0.268394	0.189359	0.260685	0.281562	0.268394	0.189359	0.260685	0.281562	0.268394	0.343470	0.271716	0.127848	0.256966	0.189359	0.260685	0.281562	0.268394	
5327000	0.085832	3	0.343470	0.271716	0.127848	0.256966	0.343470	0.271716	0.127848	0.256966	0.184313	0.277787	0.262060	0.275840	0.215436	0.288019	0.111146	0.385399	0.184313	0.277787	0.262060	0.275840	0.343470	0.271716	0.127848	0.256966	0.184313	0.277787	0.262060	0.275840	
5328000	0.085832	2	0.343470	0.271716	0.127848	0.256966	0.343470	0.271716	0.127848	0.256966	0.188782	0.260610	0.271872	0.278736	0.188782	0.260610	0.271872	0.278736	0.188782	0.260610	0.271872	0.278736	0.343470	0.271716	0.127848	0.256966	0.188782	0.260610	0.271872	0.278736	
5329000	0.085832	2	0.332944	0.272178	0.146096	0.248782	0.332944	0.272178	0.146096	0.248782	0.185258	0.261427	0.273147	0.280168	0.185258	0.261427	0.273147	0.280168	0.185258	0.261427	0.273147	0.280168	0.332944	0.272178	0.146096	0.248782	0.185258	0.261427	0.273147	0.280168	
5330000	0.085832	2	0.340700	0.277999	0.125488	0.255813	0.340700	0.277999	0.125488	0.255813	0.212704	0.258337	0.261666	0.267294	0.212704	0.258337	0.261666	0.267294	0.212704	0.258337	0.261666	0.267294	0.340700	0.277999	0.125488	0.255813	0.212704	0.258337	0.261666	0.267294	
5331000	0.085832	2	0.345588	0.261117	0.130535	0.262760	0.345588	0.261117	0.130535	0.262760	0.198652	0.266566	0.266346	0.268436	0.198652	0.266566	0.266346	0.268436	0.198652	0.266566	0.266346	0.268436	0.345588	0.261117	0.130535	0.262760	0.198652	0.266566	0.266346	0.268436	
5332000	0.085832	2	0.343273	0.269530	0.130015	0.257182	0.343273	0.269530	0.130015	0.257182	0.193141	0.265423	0.280288	0.261148	0.193141	0.265423	0.280288	0.261148	0.193141	0.265423	0.280288	0.261148	0.343273	0.269530	0.130015	0.257182	0.193141	0.265423	0.280288	0.261148	
5333000	0.085832	2	0.337473	0.282982	0.127902	0.251643	0.337473	0.282982	0.127902	0.251643	0.208847	0.270360	0.270583	0.250210	0.208847	0.270360	0.270583	0.250210	0.208847	0.270360	0.270583	0.250210	0.337473	0.282982	0.127902	0.251643	0.208847	0.270360	0.270583	0.250210	
5334000	0.085832	2	0.316353	0.298713	0.126664	0.258271	0.316353	0.298713	0.126664	0.258271	0.187942	0.280011	0.280905	0.251142	0.187942	0.280011	0.280905	0.251142	0.187942	0.280011	0.280905	0.251142	0.316353	0.298713	0.126664	0.258271	0.187942	0.280011	0.280905	0.251142	
5335000	0.085832	3	0.314504	0.294797	0.125909	0.264790	0.314504	0.294797	0.125909	0.264790	0.190446	0.241379	0.287993	0.280182	0.190446	0.241379	0.287993	0.280182	0.229680	0.229779	0.401094	0.139447	0.314504	0.294797	0.125909	0.264790	0.190446	0.241379	0.287993	0.280182	
5336000	0.085832	2	0.322659	0.288500	0.114441	0.274400	0.322659	0.288500	0.114441	0.274400	0.187576	0.256062	0.269704	0.286659	0.187576	0.256062	0.269704	0.286659	0.187576	0.256062	0.269704	0.286659	0.322659	0.288500	0.114441	0.274400	0.187576	0.256062	0.269704	0.286659	
5337000	0.085832	2	0.317607	0.298108	0.112840	0.271445	0.317607	0.298108	0.112840	0.271445	0.200557	0.322172	0.238653	0.238618	0.200557	0.322172	0.238653	0.238618	0.200557	0.322172	0.238653	0.238618	0.317607	0.298108	0.112840	0.271445	0.200557	0.322172	0.238653	0.238618	
5338000	0.085832	2	0.317607	0.298108	0.112840	0.271445	0.317607	0.298108	0.112840	0.271445	0.206984	0.275921	0.233420	0.283675	0.206984	0.275921	0.233420	0.283675	0.206984	0.275921	0.233420	0.283675	0.317607	0.298108	0.112840	0.271445	0.206984	0.275921	0.233420	0.283675	
5339000	0.085832	2	0.317607	0.298108	0.112840	0.271445	0.317607	0.298108	0.112840	0.271445	0.172199	0.292607	0.273937	0.261257	0.172199	0.292607	0.273937	0.261257	0.172199	0.292607	0.273937	0.261257	0.317607	0.298108	0.112840	0.271445	0.172199	0.292607	0.273937	0.261257	
5340000	0.085832	3	0.317607	0.298108	0.112840	0.271445	0.317607	0.298108	0.112840	0.271445	0.188680	0.281726	0.273628	0.255967	0.110009	0.338420	0.122945	0.428625	0.188680	0.281726	0.273628	0.255967	0.317607	0.298108	0.112840	0.271445	0.188680	0.281726	0.273628	0.255967	
5341000	0.085832	2	0.297737	0.311617	0.117612	0.273034	0.297737	0.311617	0.117612	0.273034	0.194328	0.264990	0.256199	0.284483	0.194328	0.264990	0.256199	0.284483	0.194328	0.264990	0.256199	0.284483	0.297737	0.311617	0.117612	0.273034	0.194328	0.264990	0.256199	0.284483	
5342000	0.085832	2	0.312949	0.301608	0.119134	0.266309	0.312949	0.301608	0.119134	0.266309	0.195612	0.264878	0.276063	0.263447	0.195612	0.264878	0.276063	0.263447	0.195612	0.264878	0.276063	0.263447	0.312949	0.301608	0.119134	0.266309	0.195612	0.264878	0.276063	0.263447	
5343000	0.085832	2	0.312949	0.301608	0.119134	0.266309	0.312949	0.301608	0.119134	0.266309	0.184221	0.271243	0.271800	0.272736	0.184221	0.271243	0.271800	0.272736	0.184221	0.271243	0.271800	0.272736	0.312949	0.301608	0.119134	0.266309	0.184221	0.271243	0.271800	0.272736	
5344000	0.085832	2	0.328859	0.289861	0.116051	0.265228	0.328859	0.289861	0.116051	0.265228	0.194544	0.273568	0.275201	0.256687	0.194544	0.273568	0.275201	0.256687	0.194544	0.273568	0.275201	0.256687	0.328859	0.289861	0.116051	0.265228	0.194544	0.273568	0.275201	0.256687	
5345000	0.085832	2	0.328859	0.289861	0.116051	0.265228	0.328859	0.289861	0.116051	0.265228	0.203233	0.259881	0.270206	0.266679	0.203233	0.259881	0.270206	0.266679	0.203233	0.259881	0.270206	0.266679	0.328859	0.289861	0.116051	0.265228	0.203233	0.259881	0.270206	0.266679	
5346000	0.085832	3	0.328859	0.289861	0.116051	0.265228	0.328859	0.289861	0.116051	0.265228	0.192321	0.265800	0.273807	0.268072	0.157094	0.249572	0.160557	0.432776	0.192321	0.265800	0.273807	0.268072	0.328859	0.289861	0.116051	0.265228	0.192321	0.265800	0.273807	0.268072	
5347000	0.085832	2	0.328859	0.289861	0.116051	0.265228	0.328859	0.289861	0.116051	0.265228	0.232782	0.242286	0.267887	0.257046	0.232782	0.242286	0.267887	0.257046	0.232782	0.242286	0.267887	0.257046	0.328859	0.289861	0.116051	0.265228	0.232782	0.242286	0.267887	0.257046	
5348000	0.085832	2	0.323735	0.297906	0.114323	0.264036	0.323735	0.297906	0.114323	0.264036	0.196242	0.234163	0.273742	0.295853	0.196242	0.234163	0.273742	0.295853	0.196242	0.234163	0.273742	0.295853	0.323735	0.297906	0.114323	0.264036	0.196242	0.234163	0.273742	0.295853	
5349000	0.085832	3	0.314019	0.299626	0.119764	0.266592	0.314019	0.299626	0.119764	0.266592	0.179335	0.258237	0.282047	0.280381	0.179335	0.258237	0.282047	0.280381	0.238618	0.164063	0.312771	0.284548	0.314019	0.299626	0.119764	0.266592	0.179335	0.258237	0.282047	0.280381	
5350000	0.085832	2	0.319814	0.285420	0.130550	0.264216	0.319814	0.285420	0.130550	0.264216	0.189617	0.280287	0.256488	0.273608	0.189617	0.280287	0.256488	0.273608	0.189617	0.280287	0.256488	0.273608	0.319814	0.285420	0.130550	0.264216	0.189617	0.280287	0.256488	0.273608	
5351000	0.085832	2	0.322396	0.295413	0.121087	0.261104	0.322396	0.295413	0.121087	0.261104	0.194750	0.261369	0.272920	0.270961	0.194750	0.261369	0.272920	0.270961	0.194750	0.261369	0.272920	0.270961	0.322396	0.295413	0.121087	0.261104	0.194750	0.261369	0.272920	0.270961	
5352000	0.085832	2	0.322396	0.295413	0.121087	0.261104	0.322396	0.295413	0.121087	0.261104	0.190301	0.275199	0.287919	0.246581	0.190301	0.275199	0.287919	0.246581	0.190301	0.275199	0.287919	0.246581	0.322396	0.295413	0.121087	0.261104	0.190301	0.275199	0.287919	0.246581	
5353000	0.085832	2	0.323435	0.299256	0.120694	0.256615	0.323435	0.299256	0.120694	0.256615	0.196720	0.246864	0.285939	0.270478	0.196720	0.246864	0.285939	0.270478	0.196720	0.246864	0.285939	0.270478	0.323435	0.299256	0.120694	0.256615	0.196720	0.246864	0.285939	0.270478	
5354000	0.085832	2	0.335277	0.280681	0.121579	0.262463	0.335277	0.280681	0.121579	0.262463	0.199137	0.263539	0.248833	0.288491	0.199137	0.263539	0.248833	0.288491	0.199137	0.263539	0.248833	0.288491	0.335277	0.280681	0.121579	0.262463	0.199137	0.263539	0.248833	0.288491	
5355000	0.085832	2	0.323184	0.291342	0.125387	0.260087	0.323184	0.291342	0.125387	0.260087	0.175905	0.252663	0.293049	0.278383	0.175905	0.252663	0.293049	0.278383	0.175905	0.252663	0.293049	0.278383	0.323184	0.291342	0.125387	0.260087	0.175905	0.252663	0.293049	0.278383	
5356000	0.085832	2	0.323184	0.291342	0.125387	0.260087	0.323184	0.291342	0.125387	0.260087	0.190011	0.268489	0.264038	0.277463	0.190011	0.268489	0.264038	0.277463	0.190011	0.268489	0.264038	0.277463	0.323184	0.291342	0.125387	0.260087	0.190011	0.268489	0.264038	0.277463	
5357000	0.085832	2	0.338655	0.280180	0.133044	0.248121	0.338655	0.280180	0.133044	0.248121	0.190011	0.268489	0.264038	0.277463	0.190011	0.268489	0.264038	0.277463	0.190011	0.268489	0.264038	0.277463	0.338655	0.280180	0.133044	0.248121	0.190011	0.268489	0.264038	0.277463	
5358000	0.085832	2	0.352504	0.287609	0.114949	0.244938	0.352504	0.287609	0.114949	0.244938	0.198525	0.265766	0.262943	0.272765	0.198525	0.265766	0.262943	0.272765	0.198525	0.265766	0.262943	0.272765	0.352504	0.287609	0.114949	0.244938	0.198525	0.265766	0.262943	0.272765	
5359000	0.085832	2	0.341653	0.287704	0.109903	0.260739	0.341653	0.287704	0.109903	0.260739	0.225220	0.255372	0.265395	0.254012	0.225220	0.255372	0.265395	0.254012	0.225220	0.255372	0.265395	0.254012	0.341653	0.287704	0.109903	0.260739	0.225220	0.255372	0.265395	0.254012	
5360000	0.085832	3	0.341653	0.287704	0.109903	0.260739	0.341653	0.287704	0.109903	0.260739	0.199733	0.248677	0.259641	0.291949	0.090644	0.273799	0.221869	0.413688	0.199733	0.248677	0.259641	0.291949	0.341653	0.287704	0.109903	0.260739	0.199733	0.248677	0.259641	0.291949	
5361000	0.085832	2	0.335485	0.286893	0.103466	0.274156	0.335485	0.286893	0.103466	0.274156	0.173968	0.269412	0.281282	0.275339	0.173968	0.269412	0.281282	0.275339	0.173968	0.269412	0.281282	0.275339	0.335485	0.286893	0.103466	0.274156	0.173968	0.269412	0.281282	0.275339	
5362000	0.085832	2	0.316147	0.290457	0.120639	0.272757	0.316147	0.290457	0.120639	0.272757	0.186193	0.257887	0.267478	0.288442	0.186193	0.257887	0.267478	0.288442	0.186193	0.257887	0.267478	0.288442	0.316147	0.290457	0.120639	0.272757	0.186193	0.257887	0.267478	0.288442	
5363000	0.085832	3	0.322987	0.288195	0.113547	0.275271	0.322987	0.288195	0.113547	0.275271	0.208101	0.262846	0.253304	0.275749	0.109886	0.298285	0.242649	0.349180	0.208101	0.262846	0.253304	0.275749	0.322987	0.288195	0.113547	0.275271	0.208101	0.262846	0.253304	0.275749	
5364000	0.085832	2	0.323577	0.286067	0.117418	0.272938	0.323577	0.286067	0.117418	0.272938	0.178848	0.246821	0.305158	0.269173	0.178848	0.246821	0.305158	0.269173	0.178848	0.246821	0.305158	0.269173	0.323577	0.286067	0.117418	0.272938	0.178848	0.246821	0.305158	0.269173	
5365000	0.085832	2	0.316683	0.297915	0.112410	0.272992	0.316683	0.297915	0.112410	0.272992	0.200639	0.239621	0.279609	0.280131	0.200639	0.239621	0.279609	0.280131	0.200639	0.239621	0.279609	0.280131	0.316683	0.297915	0.112410	0.272992	0.200639	0.239621	0.279609	0.280131	
5366000	0.085832	3	0.328577	0.290477	0.127482	0.253464	0.328577	0.290477	0.127482	0.253464	0.182000	0.274835	0.264192	0.278973	0.192038	0.253502	0.231775	0.322685	0.182000	0.274835	0.264192	0.278973	0.328577	0.290477	0.127482	0.253464	0.182000	0.274835	0.264192	0.278973	
5367000	0.085832	2	0.348753	0.276566	0.114349	0.260332	0.348753	0.276566	0.114349	0.260332	0.215069	0.256908	0.277063	0.250960	0.215069	0.256908	0.277063	0.250960	0.215069	0.256908	0.277063	0.250960	0.348753	0.276566	0.114349	0.260332	0.215069	0.256908	0.277063	0.250960	
5368000	0.085832	2	0.324605	0.289227	0.130646	0.255522	0.324605	0.289227	0.130646	0.255522	0.192813	0.276426	0.257010	0.273751	0.192813	0.276426	0.257010	0.273751	0.192813	0.276426	0.257010	0.273751	0.324605	0.289227	0.130646	0.255522	0.192813	0.276426	0.257010	0.273751	
5369000	0.085832	2	0.324605	0.289227	0.130646	0.255522	0.324605	0.289227	0.130646	0.255522	0.202443	0.244417	0.290348	0.262792	0.202443	0.244417	0.290348	0.262792	0.202443	0.244417	0.290348	0.262792	0.324605	0.289227	0.130646	0.255522	0.202443	0.244417	0.290348	0.262792	
5370000	0.085832	3	0.345839	0.266613	0.123270	0.264278	0.345839	0.266613	0.123270	0.264278	0.201715	0.251087	0.299231	0.247967	0.201715	0.251087	0.299231	0.247967	0.260976	0.204190	0.286662	0.248172	0.345839	0.266613	0.123270	0.264278	0.201715	0.251087	0.299231	0.247967	
5371000	0.085832	2	0.320901	0.277296	0.132081	0.269723	0.320901	0.277296	0.132081	0.269723	0.186649	0.255069	0.257294	0.300988	0.186649	0.255069	0.257294	0.300988	0.186649	0.255069	0.257294	0.300988	0.320901	0.277296	0.132081	0.269723	0.186649	0.255069	0.257294	0.300988	
5372000	0.085832	2	0.331025	0.281977	0.131403	0.255594	0.331025	0.281977	0.131403	0.255594	0.152927	0.281221	0.279744	0.286108	0.152927	0.281221	0.279744	0.286108	0.152927	0.281221	0.279744	0.286108	0.331025	0.281977	0.131403	0.255594	0.152927	0.281221	0.279744	0.286108	
5373000	0.085832	3	0.326342	0.283898	0.125658	0.264103	0.326342	0.283898	0.125658	0.264103	0.183241	0.268814	0.288849	0.259096	0.144333	0.180445	0.204564	0.470658	0.183241	0.268814	0.288849	0.259096	0.326342	0.283898	0.125658	0.264103	0.183241	0.268814	0.288849	0.259096	
5374000	0.085832	2	0.316398	0.291957	0.127896	0.263749	0.316398	0.291957	0.127896	0.263749	0.188322	0.276823	0.274535	0.260320	0.188322	0.276823	0.274535	0.260320	0.188322	0.276823	0.274535	0.260320	0.316398	0.291957	0.127896	0.263749	0.188322	0.276823	0.274535	0.260320	
5375000	0.085832	2	0.316398	0.291957	0.127896	0.263749	0.316398	0.291957	0.127896	0.263749	0.191275	0.255884	0.276572	0.276269	0.191275	0.255884	0.276572	0.276269	0.191275	0.255884	0.276572	0.276269	0.316398	0.291957	0.127896	0.263749	0.191275	0.255884	0.276572	0.276269	
5376000	0.085832	3	0.328249	0.284306	0.119378	0.268067	0.328249	0.284306	0.119378	0.268067	0.197616	0.257835	0.279032	0.265518	0.177544	0.289047	0.250978	0.282431	0.197616	0.257835	0.279032	0.265518	0.328249	0.284306	0.119378	0.268067	0.177544	0.289047	0.250978	0.282431	
5377000	0.085832	2	0.333412	0.276399	0.118741	0.271447	0.333412	0.276399	0.118741	0.271447	0.165551	0.260845	0.274710	0.298894	0.165551	0.260845	0.274710	0.298894	0.165551	0.260845	0.274710	0.298894	0.333412	0.276399	0.118741	0.271447	0.165551	0.260845	0.274710	0.298894	
5378000	0.085832	2	0.345218	0.284479	0.112551	0.257752	0.345218	0.284479	0.112551	0.257752	0.180926	0.275016	0.268673	0.275385	0.180926	0.275016	0.268673	0.275385	0.180926	0.275016	0.268673	0.275385	0.345218	0.284479	0.112551	0.257752	0.180926	0.275016	0.268673	0.275385	
5379000	0.085832	2	0.328348	0.275209	0.136530	0.259913	0.328348	0.275209	0.136530	0.259913	0.184649	0.248143	0.292642	0.274566	0.184649	0.248143	0.292642	0.274566	0.184649	0.248143	0.292642	0.274566	0.328348	0.275209	0.136530	0.259913	0.184649	0.248143	0.292642	0.274566	
5380000	0.085832	2	0.326416	0.286039	0.120155	0.267390	0.326416	0.286039	0.120155	0.267390	0.184114	0.277102	0.257724	0.281061	0.184114	0.277102	0.257724	0.281061	0.184114	0.277102	0.257724	0.281061	0.326416	0.286039	0.120155	0.267390	0.184114	0.277102	0.257724	0.281061	
5381000	0.085832	3	0.332460	0.291551	0.119768	0.256220	0.332460	0.291551	0.119768	0.256220	0.190778	0.257592	0.271548	0.280082	0.109827	0.270762	0.198797	0.420614	0.190778	0.257592	0.271548	0.280082	0.332460	0.291551	0.119768	0.256220	0.190778	0.257592	0.271548	0.280082	
5382000	0.085832	2	0.332460	0.291551	0.119768	0.256220	0.332460	0.291551	0.119768	0.256220	0.193308	0.277564	0.255933	0.273195	0.193308	0.277564	0.255933	0.273195	0.193308	0.277564	0.255933	0.273195	0.332460	0.291551	0.119768	0.256220	0.193308	0.277564	0.255933	0.273195	
5383000	0.085832	2	0.332460	0.291551	0.119768	0.256220	0.332460	0.291551	0.119768	0.256220	0.166405	0.269578	0.271829	0.292189	0.166405	0.269578	0.271829	0.292189	0.166405	0.269578	0.271829	0.292189	0.332460	0.291551	0.119768	0.256220	0.166405	0.269578	0.271829	0.292189	
5384000	0.085832	4	0.332460	0.291551	0.119768	0.256220	0.332460	0.291551	0.119768	0.256220	0.196402	0.278116	0.249057	0.276425	0.202212	0.239979	0.168501	0.389308	0.235498	0.145599	0.327931	0.290972	0.332460	0.291551	0.119768	0.256220	0.196402	0.278116	0.249057	0.276425	
5385000	0.085832	3	0.332460	0.291551	0.119768	0.256220	0.332460	0.291551	0.119768	0.256220	0.199914	0.254545	0.279275	0.266266	0.182222	0.251830	0.092307	0.473640	0.199914	0.254545	0.279275	0.266266	0.332460	0.291551	0.119768	0.256220	0.199914	0.254545	0.279275	0.266266	
5386000	0.085832	2	0.339717	0.284486	0.113693	0.262104	0.339717	0.284486	0.113693	0.262104	0.193562	0.263670	0.283509	0.259259	0.193562	0.263670	0.283509	0.259259	0.193562	0.263670	0.283509	0.259259	0.339717	0.284486	0.113693	0.262104	0.193562	0.263670	0.283509	0.259259	
5387000	0.085832	2	0.326268	0.286935	0.123128	0.263668	0.326268	0.286935	0.123128	0.263668	0.195815	0.268730	0.250645	0.284810	0.195815	0.268730	0.250645	0.284810	0.195815	0.268730	0.250645	0.284810	0.326268	0.286935	0.123128	0.263668	0.195815	0.268730	0.250645	0.284810	
5388000	0.085832	2	0.326268	0.286935	0.123128	0.263668	0.326268	0.286935	0.123128	0.263668	0.184801	0.253818	0.266621	0.294761	0.184801	0.253818	0.266621	0.294761	0.184801	0.253818	0.266621	0.294761	0.326268	0.286935	0.123128	0.263668	0.184801	0.253818	0.266621	0.294761	
5389000	0.085832	2	0.326268	0.286935	0.123128	0.263668	0.326268	0.286935	0.123128	0.263668	0.195147	0.246193	0.294226	0.264434	0.195147	0.246193	0.294226	0.264434	0.195147	0.246193	0.294226	0.264434	0.326268	0.286935	0.123128	0.263668	0.195147	0.246193	0.294226	0.264434	
5390000	0.085832	2	0.326268	0.286935	0.123128	0.263668	0.326268	0.286935	0.123128	0.263668	0.164716	0.276386	0.262248	0.296650	0.164716	0.276386	0.262248	0.296650	0.164716	0.276386	0.262248	0.296650	0.326268	0.286935	0.123128	0.263668	0.164716	0.276386	0.262248	0.296650	
5391000	0.085832	2	0.323371	0.292580	0.119297	0.264752	0.323371	0.292580	0.119297	0.264752	0.196180	0.269652	0.259388	0.274780	0.196180	0.269652	0.259388	0.274780	0.196180	0.269652	0.259388	0.274780	0.323371	0.292580	0.119297	0.264752	0.196180	0.269652	0.259388	0.274780	
5392000	0.085832	2	0.323371	0.292580	0.119297	0.264752	0.323371	0.292580	0.119297	0.264752	0.197893	0.249271	0.281102	0.271734	0.197893	0.249271	0.281102	0.271734	0.197893	0.249271	0.281102	0.271734	0.323371	0.292580	0.119297	0.264752	0.197893	0.249271	0.281102	0.271734	
5393000	0.085832	2	0.323371	0.292580	0.119297	0.264752	0.323371	0.292580	0.119297	0.264752	0.219883	0.240810	0.264400	0.274908	0.219883	0.240810	0.264400	0.274908	0.219883	0.240810	0.264400	0.274908	0.323371	0.292580	0.119297	0.264752	0.219883	0.240810	0.264400	0.274908	
5394000	0.085832	2	0.323371	0.292580	0.119297	0.264752	0.323371	0.292580	0.119297	0.264752	0.208377	0.269726	0.248840	0.273057	0.208377	0.269726	0.248840	0.273057	0.208377	0.269726	0.248840	0.273057	0.323371	0.292580	0.119297	0.264752	0.208377	0.269726	0.248840	0.273057	
5395000	0.085832	2	0.342340	0.271839	0.115344	0.270477	0.342340	0.271839	0.115344	0.270477	0.199867	0.261286	0.261256	0.277591	0.199867	0.261286	0.261256	0.277591	0.199867	0.261286	0.261256	0.277591	0.342340	0.271839	0.115344	0.270477	0.199867	0.261286	0.261256	0.277591	
5396000	0.085832	2	0.329968	0.276283	0.114642	0.279107	0.329968	0.276283	0.114642	0.279107	0.201767	0.262306	0.259814	0.276113	0.201767	0.262306	0.259814	0.276113	0.201767	0.262306	0.259814	0.276113	0.329968	0.276283	0.114642	0.279107	0.201767	0.262306	0.259814	0.276113	
5397000	0.085832	3	0.314114	0.295647	0.115674	0.274565	0.314114	0.295647	0.115674	0.274565	0.217323	0.263810	0.249090	0.269776	0.217323	0.263810	0.249090	0.269776	0.311808	0.237279	0.265595	0.185317	0.314114	0.295647	0.115674	0.274565	0.217323	0.263810	0.249090	0.269776	
