Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	R[AC,7]	R[AG,7]	R[AT,7]	R[CG,7]	R[CT,7]	R[GT,7]	
62000	16.777027	2	0.066930	0.409104	0.072367	0.027922	0.381461	0.042216	0.066930	0.409104	0.072367	0.027922	0.381461	0.042216	0.066930	0.409104	0.072367	0.027922	0.381461	0.042216	0.015384	0.112076	0.132213	0.384728	0.308434	0.047165	0.066930	0.409104	0.072367	0.027922	0.381461	0.042216	0.066930	0.409104	0.072367	0.027922	0.381461	0.042216	0.066930	0.409104	0.072367	0.027922	0.381461	0.042216	
63000	16.777027	2	0.074702	0.391276	0.065622	0.028613	0.395929	0.043858	0.074702	0.391276	0.065622	0.028613	0.395929	0.043858	0.074702	0.391276	0.065622	0.028613	0.395929	0.043858	0.098626	0.055253	0.233944	0.299045	0.310836	0.002295	0.074702	0.391276	0.065622	0.028613	0.395929	0.043858	0.074702	0.391276	0.065622	0.028613	0.395929	0.043858	0.074702	0.391276	0.065622	0.028613	0.395929	0.043858	
64000	16.777027	2	0.062958	0.405297	0.059186	0.040531	0.395488	0.036541	0.062958	0.405297	0.059186	0.040531	0.395488	0.036541	0.062958	0.405297	0.059186	0.040531	0.395488	0.036541	0.067695	0.378925	0.124326	0.202775	0.153970	0.072308	0.067695	0.378925	0.124326	0.202775	0.153970	0.072308	0.067695	0.378925	0.124326	0.202775	0.153970	0.072308	0.062958	0.405297	0.059186	0.040531	0.395488	0.036541	
65000	16.777027	2	0.067483	0.393637	0.054256	0.026448	0.407096	0.051081	0.067483	0.393637	0.054256	0.026448	0.407096	0.051081	0.067483	0.393637	0.054256	0.026448	0.407096	0.051081	0.067114	0.347629	0.169997	0.144430	0.212190	0.058639	0.067114	0.347629	0.169997	0.144430	0.212190	0.058639	0.067114	0.347629	0.169997	0.144430	0.212190	0.058639	0.067483	0.393637	0.054256	0.026448	0.407096	0.051081	
66000	16.777027	2	0.068257	0.397072	0.066346	0.025758	0.398506	0.044061	0.068257	0.397072	0.066346	0.025758	0.398506	0.044061	0.068257	0.397072	0.066346	0.025758	0.398506	0.044061	0.063327	0.399294	0.109842	0.145053	0.226386	0.056098	0.063327	0.399294	0.109842	0.145053	0.226386	0.056098	0.063327	0.399294	0.109842	0.145053	0.226386	0.056098	0.068257	0.397072	0.066346	0.025758	0.398506	0.044061	
67000	16.777027	2	0.059949	0.398725	0.066622	0.030295	0.400164	0.044244	0.059949	0.398725	0.066622	0.030295	0.400164	0.044244	0.059949	0.398725	0.066622	0.030295	0.400164	0.044244	0.089666	0.374257	0.106297	0.167195	0.190956	0.071630	0.089666	0.374257	0.106297	0.167195	0.190956	0.071630	0.089666	0.374257	0.106297	0.167195	0.190956	0.071630	0.059949	0.398725	0.066622	0.030295	0.400164	0.044244	
68000	16.777027	2	0.065024	0.393757	0.051349	0.024029	0.419967	0.045874	0.065024	0.393757	0.051349	0.024029	0.419967	0.045874	0.065024	0.393757	0.051349	0.024029	0.419967	0.045874	0.073802	0.323899	0.136728	0.128222	0.247499	0.089850	0.073802	0.323899	0.136728	0.128222	0.247499	0.089850	0.073802	0.323899	0.136728	0.128222	0.247499	0.089850	0.065024	0.393757	0.051349	0.024029	0.419967	0.045874	
69000	16.777027	2	0.061027	0.420457	0.057002	0.024742	0.389526	0.047246	0.061027	0.420457	0.057002	0.024742	0.389526	0.047246	0.061027	0.420457	0.057002	0.024742	0.389526	0.047246	0.038188	0.344063	0.122981	0.185979	0.279575	0.029214	0.038188	0.344063	0.122981	0.185979	0.279575	0.029214	0.038188	0.344063	0.122981	0.185979	0.279575	0.029214	0.061027	0.420457	0.057002	0.024742	0.389526	0.047246	
70000	16.777027	2	0.060963	0.384277	0.059843	0.029501	0.422235	0.043181	0.060963	0.384277	0.059843	0.029501	0.422235	0.043181	0.060963	0.384277	0.059843	0.029501	0.422235	0.043181	0.005631	0.262996	0.061528	0.312296	0.174763	0.182787	0.060963	0.384277	0.059843	0.029501	0.422235	0.043181	0.060963	0.384277	0.059843	0.029501	0.422235	0.043181	0.060963	0.384277	0.059843	0.029501	0.422235	0.043181	
71000	16.777027	3	0.076632	0.370813	0.057620	0.034430	0.421418	0.039087	0.076632	0.370813	0.057620	0.034430	0.421418	0.039087	0.076632	0.370813	0.057620	0.034430	0.421418	0.039087	0.068183	0.037303	0.092287	0.103067	0.316429	0.382732	0.180239	0.255134	0.275403	0.116549	0.114158	0.058517	0.076632	0.370813	0.057620	0.034430	0.421418	0.039087	0.076632	0.370813	0.057620	0.034430	0.421418	0.039087	
72000	16.777027	2	0.071496	0.419481	0.050821	0.019458	0.391622	0.047122	0.071496	0.419481	0.050821	0.019458	0.391622	0.047122	0.071496	0.419481	0.050821	0.019458	0.391622	0.047122	0.104650	0.322683	0.140279	0.116337	0.241656	0.074396	0.104650	0.322683	0.140279	0.116337	0.241656	0.074396	0.104650	0.322683	0.140279	0.116337	0.241656	0.074396	0.071496	0.419481	0.050821	0.019458	0.391622	0.047122	
73000	16.777027	3	0.073752	0.385446	0.055682	0.027700	0.416565	0.040856	0.073752	0.385446	0.055682	0.027700	0.416565	0.040856	0.073752	0.385446	0.055682	0.027700	0.416565	0.040856	0.221283	0.100473	0.060146	0.380208	0.211111	0.026780	0.081700	0.369833	0.094468	0.212157	0.169609	0.072233	0.081700	0.369833	0.094468	0.212157	0.169609	0.072233	0.073752	0.385446	0.055682	0.027700	0.416565	0.040856	
74000	16.777027	2	0.064618	0.379787	0.065660	0.018625	0.424190	0.047122	0.064618	0.379787	0.065660	0.018625	0.424190	0.047122	0.064618	0.379787	0.065660	0.018625	0.424190	0.047122	0.091542	0.385520	0.076972	0.078674	0.322403	0.044889	0.091542	0.385520	0.076972	0.078674	0.322403	0.044889	0.091542	0.385520	0.076972	0.078674	0.322403	0.044889	0.091542	0.385520	0.076972	0.078674	0.322403	0.044889	
75000	16.777027	2	0.064183	0.413329	0.057984	0.021036	0.392934	0.050533	0.064183	0.413329	0.057984	0.021036	0.392934	0.050533	0.064183	0.413329	0.057984	0.021036	0.392934	0.050533	0.077472	0.351995	0.076096	0.085667	0.340698	0.068072	0.077472	0.351995	0.076096	0.085667	0.340698	0.068072	0.077472	0.351995	0.076096	0.085667	0.340698	0.068072	0.077472	0.351995	0.076096	0.085667	0.340698	0.068072	
76000	16.777027	3	0.065792	0.360354	0.057634	0.036261	0.436430	0.043528	0.049811	0.430121	0.032174	0.020698	0.401668	0.065528	0.049811	0.430121	0.032174	0.020698	0.401668	0.065528	0.083510	0.376477	0.087929	0.098664	0.295124	0.058296	0.083510	0.376477	0.087929	0.098664	0.295124	0.058296	0.083510	0.376477	0.087929	0.098664	0.295124	0.058296	0.065792	0.360354	0.057634	0.036261	0.436430	0.043528	
77000	16.777027	3	0.080741	0.327081	0.067954	0.047950	0.425975	0.050298	0.048444	0.430127	0.036657	0.016999	0.386050	0.081723	0.048444	0.430127	0.036657	0.016999	0.386050	0.081723	0.149644	0.072986	0.064991	0.321061	0.182567	0.208750	0.080741	0.327081	0.067954	0.047950	0.425975	0.050298	0.080741	0.327081	0.067954	0.047950	0.425975	0.050298	0.080741	0.327081	0.067954	0.047950	0.425975	0.050298	
78000	16.777027	4	0.087070	0.352718	0.073280	0.048252	0.403069	0.035610	0.041147	0.467314	0.040424	0.012301	0.353904	0.084909	0.041147	0.467314	0.040424	0.012301	0.353904	0.084909	0.074678	0.110689	0.200074	0.432947	0.132713	0.048900	0.249981	0.300490	0.137636	0.112055	0.148085	0.051753	0.087070	0.352718	0.073280	0.048252	0.403069	0.035610	0.087070	0.352718	0.073280	0.048252	0.403069	0.035610	
79000	16.777027	3	0.089836	0.424904	0.066571	0.038204	0.342493	0.037992	0.089836	0.424904	0.066571	0.038204	0.342493	0.037992	0.089836	0.424904	0.066571	0.038204	0.342493	0.037992	0.038828	0.116951	0.004988	0.650460	0.140776	0.047997	0.095558	0.368602	0.388320	0.045189	0.064763	0.037569	0.089836	0.424904	0.066571	0.038204	0.342493	0.037992	0.089836	0.424904	0.066571	0.038204	0.342493	0.037992	
80000	16.777027	2	0.059686	0.390974	0.062457	0.019920	0.427471	0.039492	0.059686	0.390974	0.062457	0.019920	0.427471	0.039492	0.059686	0.390974	0.062457	0.019920	0.427471	0.039492	0.059728	0.172067	0.117758	0.364636	0.185633	0.100179	0.059728	0.172067	0.117758	0.364636	0.185633	0.100179	0.059686	0.390974	0.062457	0.019920	0.427471	0.039492	0.059686	0.390974	0.062457	0.019920	0.427471	0.039492	
81000	16.777027	2	0.065529	0.392283	0.055696	0.034052	0.408086	0.044354	0.065529	0.392283	0.055696	0.034052	0.408086	0.044354	0.065529	0.392283	0.055696	0.034052	0.408086	0.044354	0.109523	0.164906	0.225666	0.206394	0.228391	0.065119	0.109523	0.164906	0.225666	0.206394	0.228391	0.065119	0.065529	0.392283	0.055696	0.034052	0.408086	0.044354	0.065529	0.392283	0.055696	0.034052	0.408086	0.044354	
82000	16.777027	2	0.063964	0.414456	0.060068	0.030605	0.387612	0.043295	0.063964	0.414456	0.060068	0.030605	0.387612	0.043295	0.063964	0.414456	0.060068	0.030605	0.387612	0.043295	0.049834	0.388509	0.199146	0.141767	0.204826	0.015919	0.049834	0.388509	0.199146	0.141767	0.204826	0.015919	0.049834	0.388509	0.199146	0.141767	0.204826	0.015919	0.063964	0.414456	0.060068	0.030605	0.387612	0.043295	
83000	16.777027	3	0.058245	0.449528	0.066859	0.019667	0.356710	0.048992	0.058245	0.449528	0.066859	0.019667	0.356710	0.048992	0.058245	0.449528	0.066859	0.019667	0.356710	0.048992	0.015827	0.231523	0.165742	0.368906	0.191995	0.026006	0.073941	0.440465	0.069411	0.058496	0.285169	0.072518	0.073941	0.440465	0.069411	0.058496	0.285169	0.072518	0.073941	0.440465	0.069411	0.058496	0.285169	0.072518	
84000	16.777027	2	0.057793	0.477548	0.050517	0.031014	0.332723	0.050404	0.057793	0.477548	0.050517	0.031014	0.332723	0.050404	0.057793	0.477548	0.050517	0.031014	0.332723	0.050404	0.189856	0.198907	0.125529	0.179927	0.149219	0.156562	0.189856	0.198907	0.125529	0.179927	0.149219	0.156562	0.057793	0.477548	0.050517	0.031014	0.332723	0.050404	0.057793	0.477548	0.050517	0.031014	0.332723	0.050404	
85000	16.777027	2	0.061171	0.406917	0.059211	0.031486	0.385538	0.055677	0.061171	0.406917	0.059211	0.031486	0.385538	0.055677	0.061171	0.406917	0.059211	0.031486	0.385538	0.055677	0.090156	0.230212	0.294854	0.185899	0.168244	0.030635	0.090156	0.230212	0.294854	0.185899	0.168244	0.030635	0.061171	0.406917	0.059211	0.031486	0.385538	0.055677	0.061171	0.406917	0.059211	0.031486	0.385538	0.055677	
86000	16.777027	3	0.090517	0.404597	0.064176	0.009799	0.381409	0.049503	0.060403	0.442156	0.049451	0.037560	0.359846	0.050585	0.090517	0.404597	0.064176	0.009799	0.381409	0.049503	0.155475	0.352191	0.123265	0.153868	0.203215	0.011987	0.155475	0.352191	0.123265	0.153868	0.203215	0.011987	0.155475	0.352191	0.123265	0.153868	0.203215	0.011987	0.060403	0.442156	0.049451	0.037560	0.359846	0.050585	
87000	16.777027	2	0.064107	0.388220	0.059437	0.040661	0.403525	0.044050	0.064107	0.388220	0.059437	0.040661	0.403525	0.044050	0.064107	0.388220	0.059437	0.040661	0.403525	0.044050	0.044753	0.685009	0.045501	0.100972	0.109376	0.014389	0.064107	0.388220	0.059437	0.040661	0.403525	0.044050	0.044753	0.685009	0.045501	0.100972	0.109376	0.014389	0.064107	0.388220	0.059437	0.040661	0.403525	0.044050	
88000	16.777027	3	0.062464	0.435450	0.053991	0.039086	0.362711	0.046297	0.062464	0.435450	0.053991	0.039086	0.362711	0.046297	0.062464	0.435450	0.053991	0.039086	0.362711	0.046297	0.133897	0.077424	0.051157	0.314565	0.314706	0.108251	0.122142	0.591277	0.068282	0.144948	0.046603	0.026748	0.062464	0.435450	0.053991	0.039086	0.362711	0.046297	0.062464	0.435450	0.053991	0.039086	0.362711	0.046297	
89000	16.777027	2	0.056555	0.434586	0.059063	0.047235	0.349460	0.053101	0.056555	0.434586	0.059063	0.047235	0.349460	0.053101	0.056555	0.434586	0.059063	0.047235	0.349460	0.053101	0.108380	0.243275	0.129741	0.179677	0.220194	0.118732	0.108380	0.243275	0.129741	0.179677	0.220194	0.118732	0.056555	0.434586	0.059063	0.047235	0.349460	0.053101	0.056555	0.434586	0.059063	0.047235	0.349460	0.053101	
90000	16.777027	2	0.068083	0.436290	0.058643	0.023659	0.359769	0.053555	0.068083	0.436290	0.058643	0.023659	0.359769	0.053555	0.068083	0.436290	0.058643	0.023659	0.359769	0.053555	0.067295	0.203741	0.050816	0.241911	0.381534	0.054704	0.068083	0.436290	0.058643	0.023659	0.359769	0.053555	0.067295	0.203741	0.050816	0.241911	0.381534	0.054704	0.068083	0.436290	0.058643	0.023659	0.359769	0.053555	
91000	16.777027	3	0.060838	0.433835	0.060615	0.032675	0.360667	0.051369	0.060838	0.433835	0.060615	0.032675	0.360667	0.051369	0.060838	0.433835	0.060615	0.032675	0.360667	0.051369	0.247065	0.231593	0.067065	0.065418	0.160175	0.228684	0.160472	0.325352	0.128532	0.137488	0.206884	0.041271	0.060838	0.433835	0.060615	0.032675	0.360667	0.051369	0.060838	0.433835	0.060615	0.032675	0.360667	0.051369	
92000	16.777027	2	0.058711	0.408300	0.063442	0.034291	0.383331	0.051925	0.058711	0.408300	0.063442	0.034291	0.383331	0.051925	0.058711	0.408300	0.063442	0.034291	0.383331	0.051925	0.063322	0.309354	0.035720	0.198110	0.209313	0.184180	0.058711	0.408300	0.063442	0.034291	0.383331	0.051925	0.058711	0.408300	0.063442	0.034291	0.383331	0.051925	0.058711	0.408300	0.063442	0.034291	0.383331	0.051925	
93000	16.777027	3	0.052704	0.400527	0.062235	0.030504	0.398776	0.055254	0.052704	0.400527	0.062235	0.030504	0.398776	0.055254	0.052704	0.400527	0.062235	0.030504	0.398776	0.055254	0.104489	0.314185	0.102178	0.235485	0.169861	0.073803	0.077453	0.336461	0.114942	0.213636	0.201039	0.056469	0.077453	0.336461	0.114942	0.213636	0.201039	0.056469	0.052704	0.400527	0.062235	0.030504	0.398776	0.055254	
94000	16.777027	3	0.059941	0.396907	0.068201	0.038897	0.393499	0.042554	0.059941	0.396907	0.068201	0.038897	0.393499	0.042554	0.059941	0.396907	0.068201	0.038897	0.393499	0.042554	0.040315	0.444262	0.093113	0.194742	0.161795	0.065772	0.225761	0.226118	0.143124	0.048456	0.311903	0.044638	0.040315	0.444262	0.093113	0.194742	0.161795	0.065772	0.059941	0.396907	0.068201	0.038897	0.393499	0.042554	
95000	16.777027	2	0.058815	0.404293	0.055718	0.032601	0.401729	0.046844	0.058815	0.404293	0.055718	0.032601	0.401729	0.046844	0.058815	0.404293	0.055718	0.032601	0.401729	0.046844	0.052123	0.222973	0.103155	0.212919	0.333070	0.075759	0.052123	0.222973	0.103155	0.212919	0.333070	0.075759	0.058815	0.404293	0.055718	0.032601	0.401729	0.046844	0.058815	0.404293	0.055718	0.032601	0.401729	0.046844	
96000	16.777027	2	0.059259	0.435691	0.055031	0.026551	0.366906	0.056563	0.059259	0.435691	0.055031	0.026551	0.366906	0.056563	0.059259	0.435691	0.055031	0.026551	0.366906	0.056563	0.167074	0.200875	0.132533	0.148303	0.249911	0.101303	0.167074	0.200875	0.132533	0.148303	0.249911	0.101303	0.059259	0.435691	0.055031	0.026551	0.366906	0.056563	0.059259	0.435691	0.055031	0.026551	0.366906	0.056563	
97000	16.777027	2	0.057627	0.423696	0.053516	0.027654	0.382500	0.055005	0.057627	0.423696	0.053516	0.027654	0.382500	0.055005	0.057627	0.423696	0.053516	0.027654	0.382500	0.055005	0.074922	0.272399	0.092290	0.315926	0.203122	0.041341	0.074922	0.272399	0.092290	0.315926	0.203122	0.041341	0.057627	0.423696	0.053516	0.027654	0.382500	0.055005	0.057627	0.423696	0.053516	0.027654	0.382500	0.055005	
98000	16.777027	2	0.063899	0.448438	0.050742	0.030396	0.362485	0.044040	0.063899	0.448438	0.050742	0.030396	0.362485	0.044040	0.063899	0.448438	0.050742	0.030396	0.362485	0.044040	0.037270	0.394919	0.123607	0.202312	0.143611	0.098282	0.037270	0.394919	0.123607	0.202312	0.143611	0.098282	0.037270	0.394919	0.123607	0.202312	0.143611	0.098282	0.063899	0.448438	0.050742	0.030396	0.362485	0.044040	
99000	16.777027	2	0.050229	0.435057	0.055491	0.029489	0.374779	0.054956	0.050229	0.435057	0.055491	0.029489	0.374779	0.054956	0.050229	0.435057	0.055491	0.029489	0.374779	0.054956	0.060409	0.325742	0.096051	0.169135	0.242344	0.106319	0.060409	0.325742	0.096051	0.169135	0.242344	0.106319	0.060409	0.325742	0.096051	0.169135	0.242344	0.106319	0.050229	0.435057	0.055491	0.029489	0.374779	0.054956	
100000	16.777027	2	0.052232	0.434519	0.054677	0.028758	0.369282	0.060532	0.052232	0.434519	0.054677	0.028758	0.369282	0.060532	0.052232	0.434519	0.054677	0.028758	0.369282	0.060532	0.074285	0.265599	0.087801	0.180662	0.299553	0.092101	0.074285	0.265599	0.087801	0.180662	0.299553	0.092101	0.074285	0.265599	0.087801	0.180662	0.299553	0.092101	0.052232	0.434519	0.054677	0.028758	0.369282	0.060532	
101000	16.777027	4	0.093650	0.293634	0.087085	0.001238	0.462479	0.061914	0.053088	0.414756	0.047907	0.045563	0.393006	0.045680	0.093650	0.293634	0.087085	0.001238	0.462479	0.061914	0.118500	0.069751	0.044459	0.194669	0.515985	0.056637	0.030062	0.250179	0.030998	0.272004	0.348404	0.068353	0.030062	0.250179	0.030998	0.272004	0.348404	0.068353	0.053088	0.414756	0.047907	0.045563	0.393006	0.045680	
102000	16.777027	3	0.085079	0.294218	0.104334	0.009199	0.440786	0.066384	0.063078	0.419637	0.057740	0.032462	0.385549	0.041534	0.085079	0.294218	0.104334	0.009199	0.440786	0.066384	0.075723	0.343923	0.116193	0.185373	0.229754	0.049033	0.075723	0.343923	0.116193	0.185373	0.229754	0.049033	0.075723	0.343923	0.116193	0.185373	0.229754	0.049033	0.063078	0.419637	0.057740	0.032462	0.385549	0.041534	
103000	16.777027	3	0.086601	0.282648	0.107616	0.012718	0.470272	0.040146	0.057301	0.444912	0.052452	0.037086	0.366301	0.041949	0.086601	0.282648	0.107616	0.012718	0.470272	0.040146	0.085414	0.384577	0.123921	0.184292	0.163372	0.058424	0.085414	0.384577	0.123921	0.184292	0.163372	0.058424	0.085414	0.384577	0.123921	0.184292	0.163372	0.058424	0.057301	0.444912	0.052452	0.037086	0.366301	0.041949	
104000	16.777027	3	0.067994	0.395204	0.082134	0.033027	0.380234	0.041407	0.067994	0.395204	0.082134	0.033027	0.380234	0.041407	0.067994	0.395204	0.082134	0.033027	0.380234	0.041407	0.080900	0.309239	0.047788	0.108347	0.384694	0.069032	0.080900	0.309239	0.047788	0.108347	0.384694	0.069032	0.146701	0.501615	0.149818	0.037666	0.062282	0.101919	0.067994	0.395204	0.082134	0.033027	0.380234	0.041407	
105000	16.777027	3	0.060813	0.404907	0.066364	0.017874	0.401997	0.048045	0.060813	0.404907	0.066364	0.017874	0.401997	0.048045	0.060813	0.404907	0.066364	0.017874	0.401997	0.048045	0.045181	0.505699	0.071540	0.152607	0.150059	0.074912	0.133348	0.438426	0.077014	0.178441	0.066293	0.106477	0.045181	0.505699	0.071540	0.152607	0.150059	0.074912	0.060813	0.404907	0.066364	0.017874	0.401997	0.048045	
106000	16.777027	3	0.058935	0.395741	0.055898	0.030819	0.408878	0.049728	0.058935	0.395741	0.055898	0.030819	0.408878	0.049728	0.058935	0.395741	0.055898	0.030819	0.408878	0.049728	0.017867	0.239250	0.204282	0.194784	0.249250	0.094568	0.160936	0.471553	0.075087	0.045493	0.199263	0.047668	0.160936	0.471553	0.075087	0.045493	0.199263	0.047668	0.058935	0.395741	0.055898	0.030819	0.408878	0.049728	
107000	16.777027	2	0.058650	0.384944	0.059676	0.027371	0.423036	0.046323	0.058650	0.384944	0.059676	0.027371	0.423036	0.046323	0.058650	0.384944	0.059676	0.027371	0.423036	0.046323	0.077122	0.286141	0.079794	0.163573	0.333407	0.059964	0.077122	0.286141	0.079794	0.163573	0.333407	0.059964	0.077122	0.286141	0.079794	0.163573	0.333407	0.059964	0.058650	0.384944	0.059676	0.027371	0.423036	0.046323	
108000	16.777027	3	0.061072	0.400841	0.068135	0.029082	0.391091	0.049780	0.061072	0.400841	0.068135	0.029082	0.391091	0.049780	0.061072	0.400841	0.068135	0.029082	0.391091	0.049780	0.173633	0.115278	0.081632	0.164678	0.390802	0.073977	0.030992	0.275800	0.250164	0.078747	0.215353	0.148944	0.061072	0.400841	0.068135	0.029082	0.391091	0.049780	0.061072	0.400841	0.068135	0.029082	0.391091	0.049780	
109000	16.777027	2	0.065718	0.374180	0.053229	0.028172	0.425275	0.053426	0.065718	0.374180	0.053229	0.028172	0.425275	0.053426	0.065718	0.374180	0.053229	0.028172	0.425275	0.053426	0.077371	0.354702	0.128801	0.227597	0.152989	0.058540	0.077371	0.354702	0.128801	0.227597	0.152989	0.058540	0.077371	0.354702	0.128801	0.227597	0.152989	0.058540	0.065718	0.374180	0.053229	0.028172	0.425275	0.053426	
110000	16.777027	3	0.063063	0.396196	0.066103	0.025998	0.406460	0.042181	0.063063	0.396196	0.066103	0.025998	0.406460	0.042181	0.063063	0.396196	0.066103	0.025998	0.406460	0.042181	0.004035	0.143578	0.139896	0.472780	0.172899	0.066811	0.099435	0.166320	0.303602	0.107132	0.191508	0.132002	0.063063	0.396196	0.066103	0.025998	0.406460	0.042181	0.063063	0.396196	0.066103	0.025998	0.406460	0.042181	
111000	16.777027	2	0.056767	0.418612	0.058636	0.036845	0.390609	0.038531	0.056767	0.418612	0.058636	0.036845	0.390609	0.038531	0.056767	0.418612	0.058636	0.036845	0.390609	0.038531	0.107130	0.389438	0.107616	0.162142	0.187687	0.045987	0.107130	0.389438	0.107616	0.162142	0.187687	0.045987	0.107130	0.389438	0.107616	0.162142	0.187687	0.045987	0.056767	0.418612	0.058636	0.036845	0.390609	0.038531	
112000	16.777027	3	0.054476	0.405644	0.060206	0.040163	0.386769	0.052742	0.054476	0.405644	0.060206	0.040163	0.386769	0.052742	0.054476	0.405644	0.060206	0.040163	0.386769	0.052742	0.120532	0.244523	0.132672	0.238408	0.171336	0.092529	0.120532	0.244523	0.132672	0.238408	0.171336	0.092529	0.037144	0.423046	0.026259	0.229217	0.117389	0.166944	0.054476	0.405644	0.060206	0.040163	0.386769	0.052742	
113000	16.777027	2	0.056180	0.418332	0.049965	0.029378	0.390202	0.055942	0.056180	0.418332	0.049965	0.029378	0.390202	0.055942	0.056180	0.418332	0.049965	0.029378	0.390202	0.055942	0.098399	0.381537	0.088480	0.269315	0.134802	0.027467	0.098399	0.381537	0.088480	0.269315	0.134802	0.027467	0.098399	0.381537	0.088480	0.269315	0.134802	0.027467	0.056180	0.418332	0.049965	0.029378	0.390202	0.055942	
