Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	R[AC,7]	R[AG,7]	R[AT,7]	R[CG,7]	R[CT,7]	R[GT,7]	
7609000	100.687501	2	0.061222	0.385961	0.061695	0.035843	0.404341	0.050938	0.061222	0.385961	0.061695	0.035843	0.404341	0.050938	0.061222	0.385961	0.061695	0.035843	0.404341	0.050938	0.131326	0.355036	0.118432	0.120644	0.203428	0.071134	0.131326	0.355036	0.118432	0.120644	0.203428	0.071134	0.131326	0.355036	0.118432	0.120644	0.203428	0.071134	0.061222	0.385961	0.061695	0.035843	0.404341	0.050938	
7610000	100.687501	2	0.061824	0.393825	0.060750	0.035294	0.398149	0.050158	0.061824	0.393825	0.060750	0.035294	0.398149	0.050158	0.061824	0.393825	0.060750	0.035294	0.398149	0.050158	0.062184	0.411186	0.044736	0.136598	0.248631	0.096664	0.062184	0.411186	0.044736	0.136598	0.248631	0.096664	0.062184	0.411186	0.044736	0.136598	0.248631	0.096664	0.061824	0.393825	0.060750	0.035294	0.398149	0.050158	
7611000	100.687501	2	0.063955	0.407398	0.062844	0.037423	0.375381	0.052999	0.063955	0.407398	0.062844	0.037423	0.375381	0.052999	0.063955	0.407398	0.062844	0.037423	0.375381	0.052999	0.063900	0.356158	0.052567	0.209504	0.241941	0.075930	0.063900	0.356158	0.052567	0.209504	0.241941	0.075930	0.063900	0.356158	0.052567	0.209504	0.241941	0.075930	0.063955	0.407398	0.062844	0.037423	0.375381	0.052999	
7612000	100.687501	3	0.064224	0.396364	0.065152	0.027324	0.389165	0.057772	0.064224	0.396364	0.065152	0.027324	0.389165	0.057772	0.064224	0.396364	0.065152	0.027324	0.389165	0.057772	0.100300	0.169585	0.281290	0.238803	0.200844	0.009178	0.064224	0.396364	0.065152	0.027324	0.389165	0.057772	0.026304	0.339041	0.028300	0.245281	0.279528	0.081546	0.064224	0.396364	0.065152	0.027324	0.389165	0.057772	
7613000	100.687501	2	0.067379	0.425118	0.055865	0.026627	0.370100	0.054911	0.067379	0.425118	0.055865	0.026627	0.370100	0.054911	0.067379	0.425118	0.055865	0.026627	0.370100	0.054911	0.123103	0.227415	0.106408	0.226494	0.267887	0.048694	0.123103	0.227415	0.106408	0.226494	0.267887	0.048694	0.067379	0.425118	0.055865	0.026627	0.370100	0.054911	0.067379	0.425118	0.055865	0.026627	0.370100	0.054911	
7614000	100.687501	2	0.059206	0.419921	0.057119	0.025065	0.390439	0.048250	0.059206	0.419921	0.057119	0.025065	0.390439	0.048250	0.059206	0.419921	0.057119	0.025065	0.390439	0.048250	0.107514	0.156422	0.182534	0.187219	0.310510	0.055801	0.107514	0.156422	0.182534	0.187219	0.310510	0.055801	0.059206	0.419921	0.057119	0.025065	0.390439	0.048250	0.059206	0.419921	0.057119	0.025065	0.390439	0.048250	
7615000	100.687501	2	0.059003	0.414643	0.060154	0.026738	0.382344	0.057117	0.059003	0.414643	0.060154	0.026738	0.382344	0.057117	0.059003	0.414643	0.060154	0.026738	0.382344	0.057117	0.064430	0.265811	0.054980	0.216739	0.338693	0.059347	0.064430	0.265811	0.054980	0.216739	0.338693	0.059347	0.064430	0.265811	0.054980	0.216739	0.338693	0.059347	0.059003	0.414643	0.060154	0.026738	0.382344	0.057117	
7616000	100.687501	2	0.062081	0.409819	0.067884	0.022627	0.384678	0.052910	0.062081	0.409819	0.067884	0.022627	0.384678	0.052910	0.062081	0.409819	0.067884	0.022627	0.384678	0.052910	0.192054	0.345718	0.187635	0.068090	0.156997	0.049507	0.192054	0.345718	0.187635	0.068090	0.156997	0.049507	0.062081	0.409819	0.067884	0.022627	0.384678	0.052910	0.062081	0.409819	0.067884	0.022627	0.384678	0.052910	
7617000	100.687501	3	0.061756	0.399349	0.065581	0.015450	0.406748	0.051115	0.061756	0.399349	0.065581	0.015450	0.406748	0.051115	0.061756	0.399349	0.065581	0.015450	0.406748	0.051115	0.058222	0.376146	0.058519	0.085878	0.360714	0.060521	0.244912	0.278944	0.121543	0.098043	0.210932	0.045626	0.058222	0.376146	0.058519	0.085878	0.360714	0.060521	0.058222	0.376146	0.058519	0.085878	0.360714	0.060521	
7618000	100.687501	3	0.060600	0.391875	0.066855	0.025819	0.403352	0.051498	0.060600	0.391875	0.066855	0.025819	0.403352	0.051498	0.060600	0.391875	0.066855	0.025819	0.403352	0.051498	0.064870	0.192826	0.175094	0.390487	0.138624	0.038099	0.095043	0.399169	0.061281	0.089062	0.304186	0.051259	0.095043	0.399169	0.061281	0.089062	0.304186	0.051259	0.095043	0.399169	0.061281	0.089062	0.304186	0.051259	
7619000	100.687501	3	0.065957	0.402721	0.068267	0.031217	0.389970	0.041869	0.065957	0.402721	0.068267	0.031217	0.389970	0.041869	0.065957	0.402721	0.068267	0.031217	0.389970	0.041869	0.102168	0.368266	0.143535	0.192512	0.099113	0.094406	0.118915	0.399150	0.098314	0.132131	0.186509	0.064981	0.118915	0.399150	0.098314	0.132131	0.186509	0.064981	0.065957	0.402721	0.068267	0.031217	0.389970	0.041869	
7620000	100.687501	2	0.063096	0.372106	0.069630	0.031122	0.422303	0.041742	0.063096	0.372106	0.069630	0.031122	0.422303	0.041742	0.063096	0.372106	0.069630	0.031122	0.422303	0.041742	0.260828	0.257006	0.124551	0.072237	0.247389	0.037990	0.260828	0.257006	0.124551	0.072237	0.247389	0.037990	0.063096	0.372106	0.069630	0.031122	0.422303	0.041742	0.063096	0.372106	0.069630	0.031122	0.422303	0.041742	
7621000	100.687501	2	0.061480	0.429681	0.065335	0.042771	0.361970	0.038763	0.061480	0.429681	0.065335	0.042771	0.361970	0.038763	0.061480	0.429681	0.065335	0.042771	0.361970	0.038763	0.091755	0.081251	0.152727	0.189226	0.463141	0.021900	0.061480	0.429681	0.065335	0.042771	0.361970	0.038763	0.061480	0.429681	0.065335	0.042771	0.361970	0.038763	0.061480	0.429681	0.065335	0.042771	0.361970	0.038763	
7622000	100.687501	3	0.060962	0.426062	0.064785	0.033997	0.375900	0.038293	0.060962	0.426062	0.064785	0.033997	0.375900	0.038293	0.060962	0.426062	0.064785	0.033997	0.375900	0.038293	0.106310	0.408498	0.062962	0.197824	0.154149	0.070257	0.080353	0.502119	0.073579	0.127355	0.137464	0.079130	0.080353	0.502119	0.073579	0.127355	0.137464	0.079130	0.060962	0.426062	0.064785	0.033997	0.375900	0.038293	
7623000	100.687501	2	0.055562	0.453353	0.063694	0.027639	0.351604	0.048148	0.055562	0.453353	0.063694	0.027639	0.351604	0.048148	0.055562	0.453353	0.063694	0.027639	0.351604	0.048148	0.173797	0.201880	0.138851	0.188746	0.215174	0.081553	0.173797	0.201880	0.138851	0.188746	0.215174	0.081553	0.055562	0.453353	0.063694	0.027639	0.351604	0.048148	0.055562	0.453353	0.063694	0.027639	0.351604	0.048148	
7624000	100.687501	2	0.052301	0.417801	0.068530	0.032572	0.378463	0.050334	0.052301	0.417801	0.068530	0.032572	0.378463	0.050334	0.052301	0.417801	0.068530	0.032572	0.378463	0.050334	0.078627	0.400692	0.099108	0.107687	0.215315	0.098571	0.078627	0.400692	0.099108	0.107687	0.215315	0.098571	0.078627	0.400692	0.099108	0.107687	0.215315	0.098571	0.052301	0.417801	0.068530	0.032572	0.378463	0.050334	
7625000	100.687501	3	0.061955	0.402531	0.061246	0.026927	0.385861	0.061480	0.061955	0.402531	0.061246	0.026927	0.385861	0.061480	0.061955	0.402531	0.061246	0.026927	0.385861	0.061480	0.016337	0.097596	0.297303	0.337835	0.174417	0.076512	0.029765	0.384682	0.114998	0.159651	0.278055	0.032849	0.029765	0.384682	0.114998	0.159651	0.278055	0.032849	0.061955	0.402531	0.061246	0.026927	0.385861	0.061480	
7626000	100.687501	3	0.054991	0.418331	0.059170	0.027319	0.381883	0.058306	0.054991	0.418331	0.059170	0.027319	0.381883	0.058306	0.054991	0.418331	0.059170	0.027319	0.381883	0.058306	0.052490	0.431647	0.073500	0.202260	0.200194	0.039909	0.161889	0.244280	0.145676	0.217019	0.183460	0.047676	0.052490	0.431647	0.073500	0.202260	0.200194	0.039909	0.054991	0.418331	0.059170	0.027319	0.381883	0.058306	
7627000	100.687501	3	0.058230	0.426077	0.061416	0.031466	0.363173	0.059639	0.058230	0.426077	0.061416	0.031466	0.363173	0.059639	0.058230	0.426077	0.061416	0.031466	0.363173	0.059639	0.032517	0.274358	0.172756	0.244474	0.213677	0.062218	0.106789	0.339374	0.066007	0.201789	0.212277	0.073764	0.106789	0.339374	0.066007	0.201789	0.212277	0.073764	0.058230	0.426077	0.061416	0.031466	0.363173	0.059639	
7628000	100.687501	3	0.056596	0.427661	0.052914	0.032284	0.373169	0.057377	0.056596	0.427661	0.052914	0.032284	0.373169	0.057377	0.056596	0.427661	0.052914	0.032284	0.373169	0.057377	0.053253	0.160794	0.204877	0.377748	0.077516	0.125812	0.056596	0.427661	0.052914	0.032284	0.373169	0.057377	0.093607	0.408836	0.046051	0.090961	0.087722	0.272824	0.056596	0.427661	0.052914	0.032284	0.373169	0.057377	
7629000	100.687501	3	0.062141	0.416439	0.057533	0.022388	0.384058	0.057441	0.062141	0.416439	0.057533	0.022388	0.384058	0.057441	0.062141	0.416439	0.057533	0.022388	0.384058	0.057441	0.015281	0.105868	0.166033	0.199777	0.155341	0.357698	0.057977	0.425441	0.158526	0.108042	0.230191	0.019822	0.057977	0.425441	0.158526	0.108042	0.230191	0.019822	0.062141	0.416439	0.057533	0.022388	0.384058	0.057441	
7630000	100.687501	2	0.069125	0.429290	0.054143	0.033679	0.368927	0.044836	0.069125	0.429290	0.054143	0.033679	0.368927	0.044836	0.069125	0.429290	0.054143	0.033679	0.368927	0.044836	0.092746	0.203242	0.084858	0.251986	0.272771	0.094397	0.069125	0.429290	0.054143	0.033679	0.368927	0.044836	0.069125	0.429290	0.054143	0.033679	0.368927	0.044836	0.069125	0.429290	0.054143	0.033679	0.368927	0.044836	
7631000	100.687501	2	0.058241	0.420594	0.064523	0.030124	0.372023	0.054496	0.058241	0.420594	0.064523	0.030124	0.372023	0.054496	0.058241	0.420594	0.064523	0.030124	0.372023	0.054496	0.102814	0.276203	0.200660	0.140699	0.225482	0.054142	0.102814	0.276203	0.200660	0.140699	0.225482	0.054142	0.058241	0.420594	0.064523	0.030124	0.372023	0.054496	0.058241	0.420594	0.064523	0.030124	0.372023	0.054496	
7632000	100.687501	2	0.057785	0.417276	0.060398	0.036819	0.382849	0.044874	0.057785	0.417276	0.060398	0.036819	0.382849	0.044874	0.057785	0.417276	0.060398	0.036819	0.382849	0.044874	0.091488	0.363719	0.077158	0.235962	0.137087	0.094586	0.091488	0.363719	0.077158	0.235962	0.137087	0.094586	0.091488	0.363719	0.077158	0.235962	0.137087	0.094586	0.057785	0.417276	0.060398	0.036819	0.382849	0.044874	
7633000	100.687501	2	0.057808	0.392985	0.061601	0.032143	0.400343	0.055121	0.057808	0.392985	0.061601	0.032143	0.400343	0.055121	0.057808	0.392985	0.061601	0.032143	0.400343	0.055121	0.062386	0.377604	0.102636	0.147419	0.177557	0.132398	0.062386	0.377604	0.102636	0.147419	0.177557	0.132398	0.062386	0.377604	0.102636	0.147419	0.177557	0.132398	0.057808	0.392985	0.061601	0.032143	0.400343	0.055121	
7634000	100.687501	2	0.063129	0.416003	0.061712	0.025351	0.386093	0.047712	0.063129	0.416003	0.061712	0.025351	0.386093	0.047712	0.063129	0.416003	0.061712	0.025351	0.386093	0.047712	0.082045	0.318215	0.101175	0.204449	0.186589	0.107527	0.082045	0.318215	0.101175	0.204449	0.186589	0.107527	0.082045	0.318215	0.101175	0.204449	0.186589	0.107527	0.063129	0.416003	0.061712	0.025351	0.386093	0.047712	
7635000	100.687501	2	0.068722	0.387750	0.060182	0.026576	0.413281	0.043489	0.068722	0.387750	0.060182	0.026576	0.413281	0.043489	0.068722	0.387750	0.060182	0.026576	0.413281	0.043489	0.053557	0.390613	0.168057	0.185732	0.182792	0.019249	0.053557	0.390613	0.168057	0.185732	0.182792	0.019249	0.053557	0.390613	0.168057	0.185732	0.182792	0.019249	0.068722	0.387750	0.060182	0.026576	0.413281	0.043489	
7636000	100.687501	3	0.060449	0.405820	0.057341	0.026594	0.389708	0.060087	0.060449	0.405820	0.057341	0.026594	0.389708	0.060087	0.060449	0.405820	0.057341	0.026594	0.389708	0.060087	0.090046	0.182771	0.128809	0.057304	0.224962	0.316107	0.060449	0.405820	0.057341	0.026594	0.389708	0.060087	0.046739	0.252507	0.070250	0.186253	0.216672	0.227579	0.060449	0.405820	0.057341	0.026594	0.389708	0.060087	
7637000	100.687501	3	0.078551	0.386657	0.059192	0.014813	0.408557	0.052230	0.078551	0.386657	0.059192	0.014813	0.408557	0.052230	0.078551	0.386657	0.059192	0.014813	0.408557	0.052230	0.060492	0.099625	0.131005	0.244368	0.317913	0.146597	0.096864	0.374826	0.103924	0.091142	0.295210	0.038035	0.096864	0.374826	0.103924	0.091142	0.295210	0.038035	0.096864	0.374826	0.103924	0.091142	0.295210	0.038035	
7638000	100.687501	4	0.103816	0.360263	0.053987	0.050171	0.396943	0.034820	0.053487	0.396586	0.070043	0.024525	0.405223	0.050137	0.070391	0.233410	0.036327	0.017418	0.500338	0.142116	0.072537	0.301774	0.085566	0.211137	0.244311	0.084676	0.072537	0.301774	0.085566	0.211137	0.244311	0.084676	0.072537	0.301774	0.085566	0.211137	0.244311	0.084676	0.103816	0.360263	0.053987	0.050171	0.396943	0.034820	
7639000	100.687501	2	0.082318	0.373830	0.054397	0.033576	0.417733	0.038145	0.082318	0.373830	0.054397	0.033576	0.417733	0.038145	0.082318	0.373830	0.054397	0.033576	0.417733	0.038145	0.081516	0.350522	0.129580	0.113770	0.253671	0.070942	0.081516	0.350522	0.129580	0.113770	0.253671	0.070942	0.081516	0.350522	0.129580	0.113770	0.253671	0.070942	0.082318	0.373830	0.054397	0.033576	0.417733	0.038145	
7640000	100.687501	2	0.066230	0.388610	0.056341	0.024816	0.421873	0.042129	0.066230	0.388610	0.056341	0.024816	0.421873	0.042129	0.066230	0.388610	0.056341	0.024816	0.421873	0.042129	0.102171	0.278193	0.142994	0.140017	0.267162	0.069462	0.102171	0.278193	0.142994	0.140017	0.267162	0.069462	0.102171	0.278193	0.142994	0.140017	0.267162	0.069462	0.066230	0.388610	0.056341	0.024816	0.421873	0.042129	
7641000	100.687501	2	0.070293	0.378993	0.070162	0.024021	0.421689	0.034842	0.070293	0.378993	0.070162	0.024021	0.421689	0.034842	0.070293	0.378993	0.070162	0.024021	0.421689	0.034842	0.169650	0.186489	0.042445	0.098716	0.379593	0.123107	0.169650	0.186489	0.042445	0.098716	0.379593	0.123107	0.070293	0.378993	0.070162	0.024021	0.421689	0.034842	0.070293	0.378993	0.070162	0.024021	0.421689	0.034842	
7642000	100.687501	3	0.074875	0.369786	0.067300	0.024745	0.419327	0.043968	0.074875	0.369786	0.067300	0.024745	0.419327	0.043968	0.074875	0.369786	0.067300	0.024745	0.419327	0.043968	0.073663	0.312349	0.082667	0.216679	0.186721	0.127921	0.124463	0.204258	0.324812	0.107049	0.207308	0.032110	0.073663	0.312349	0.082667	0.216679	0.186721	0.127921	0.074875	0.369786	0.067300	0.024745	0.419327	0.043968	
7643000	100.687501	2	0.075637	0.361990	0.067985	0.024997	0.423594	0.045798	0.075637	0.361990	0.067985	0.024997	0.423594	0.045798	0.075637	0.361990	0.067985	0.024997	0.423594	0.045798	0.105738	0.369913	0.126591	0.218441	0.049523	0.129794	0.075637	0.361990	0.067985	0.024997	0.423594	0.045798	0.075637	0.361990	0.067985	0.024997	0.423594	0.045798	0.075637	0.361990	0.067985	0.024997	0.423594	0.045798	
7644000	100.687501	3	0.071515	0.385937	0.065888	0.023488	0.410185	0.042986	0.071515	0.385937	0.065888	0.023488	0.410185	0.042986	0.071515	0.385937	0.065888	0.023488	0.410185	0.042986	0.093484	0.213669	0.072989	0.149339	0.383464	0.087056	0.093484	0.213669	0.072989	0.149339	0.383464	0.087056	0.126428	0.558846	0.123256	0.030289	0.088498	0.072682	0.071515	0.385937	0.065888	0.023488	0.410185	0.042986	
7645000	100.687501	2	0.059769	0.389588	0.063658	0.037501	0.406078	0.043405	0.059769	0.389588	0.063658	0.037501	0.406078	0.043405	0.059769	0.389588	0.063658	0.037501	0.406078	0.043405	0.065967	0.375500	0.077694	0.246730	0.151595	0.082513	0.065967	0.375500	0.077694	0.246730	0.151595	0.082513	0.065967	0.375500	0.077694	0.246730	0.151595	0.082513	0.059769	0.389588	0.063658	0.037501	0.406078	0.043405	
7646000	100.687501	3	0.065324	0.430732	0.069866	0.028412	0.358949	0.046716	0.065324	0.430732	0.069866	0.028412	0.358949	0.046716	0.065324	0.430732	0.069866	0.028412	0.358949	0.046716	0.119887	0.465740	0.046038	0.204114	0.145907	0.018314	0.100205	0.239172	0.210274	0.063191	0.172612	0.214547	0.119887	0.465740	0.046038	0.204114	0.145907	0.018314	0.065324	0.430732	0.069866	0.028412	0.358949	0.046716	
7647000	100.687501	2	0.061203	0.397541	0.057316	0.026620	0.410945	0.046375	0.061203	0.397541	0.057316	0.026620	0.410945	0.046375	0.061203	0.397541	0.057316	0.026620	0.410945	0.046375	0.157472	0.102330	0.194535	0.233656	0.289539	0.022468	0.061203	0.397541	0.057316	0.026620	0.410945	0.046375	0.061203	0.397541	0.057316	0.026620	0.410945	0.046375	0.061203	0.397541	0.057316	0.026620	0.410945	0.046375	
7648000	100.687501	3	0.080108	0.362049	0.074269	0.052357	0.408172	0.023045	0.067144	0.395836	0.049255	0.028839	0.419332	0.039592	0.067144	0.395836	0.049255	0.028839	0.419332	0.039592	0.130158	0.331653	0.161354	0.112191	0.237951	0.026692	0.130158	0.331653	0.161354	0.112191	0.237951	0.026692	0.080108	0.362049	0.074269	0.052357	0.408172	0.023045	0.067144	0.395836	0.049255	0.028839	0.419332	0.039592	
7649000	100.687501	2	0.069942	0.353659	0.050287	0.018744	0.448387	0.058982	0.069942	0.353659	0.050287	0.018744	0.448387	0.058982	0.069942	0.353659	0.050287	0.018744	0.448387	0.058982	0.092191	0.375611	0.083665	0.168857	0.208101	0.071574	0.092191	0.375611	0.083665	0.168857	0.208101	0.071574	0.092191	0.375611	0.083665	0.168857	0.208101	0.071574	0.069942	0.353659	0.050287	0.018744	0.448387	0.058982	
7650000	100.687501	3	0.064245	0.378719	0.057697	0.032216	0.420151	0.046973	0.064245	0.378719	0.057697	0.032216	0.420151	0.046973	0.064245	0.378719	0.057697	0.032216	0.420151	0.046973	0.158062	0.263609	0.195564	0.159472	0.094450	0.128843	0.064245	0.378719	0.057697	0.032216	0.420151	0.046973	0.048156	0.603542	0.127007	0.067284	0.059165	0.094846	0.064245	0.378719	0.057697	0.032216	0.420151	0.046973	
7651000	100.687501	2	0.064125	0.378011	0.057589	0.032155	0.415576	0.052545	0.064125	0.378011	0.057589	0.032155	0.415576	0.052545	0.064125	0.378011	0.057589	0.032155	0.415576	0.052545	0.056794	0.310645	0.068677	0.302324	0.236813	0.024748	0.064125	0.378011	0.057589	0.032155	0.415576	0.052545	0.056794	0.310645	0.068677	0.302324	0.236813	0.024748	0.064125	0.378011	0.057589	0.032155	0.415576	0.052545	
7652000	100.687501	3	0.064302	0.390361	0.056750	0.036500	0.402705	0.049381	0.064302	0.390361	0.056750	0.036500	0.402705	0.049381	0.064302	0.390361	0.056750	0.036500	0.402705	0.049381	0.064286	0.266860	0.015253	0.351738	0.218512	0.083351	0.052726	0.158065	0.138194	0.175032	0.374922	0.101061	0.064302	0.390361	0.056750	0.036500	0.402705	0.049381	0.064302	0.390361	0.056750	0.036500	0.402705	0.049381	
7653000	100.687501	3	0.065486	0.397076	0.061480	0.033414	0.392152	0.050392	0.065486	0.397076	0.061480	0.033414	0.392152	0.050392	0.065486	0.397076	0.061480	0.033414	0.392152	0.050392	0.036447	0.348671	0.088039	0.328502	0.121664	0.076677	0.224048	0.274772	0.216210	0.032504	0.134843	0.117622	0.036447	0.348671	0.088039	0.328502	0.121664	0.076677	0.065486	0.397076	0.061480	0.033414	0.392152	0.050392	
7654000	100.687501	2	0.061925	0.383547	0.062922	0.030780	0.409254	0.051573	0.061925	0.383547	0.062922	0.030780	0.409254	0.051573	0.061925	0.383547	0.062922	0.030780	0.409254	0.051573	0.018051	0.467887	0.045242	0.297914	0.119672	0.051234	0.061925	0.383547	0.062922	0.030780	0.409254	0.051573	0.018051	0.467887	0.045242	0.297914	0.119672	0.051234	0.061925	0.383547	0.062922	0.030780	0.409254	0.051573	
7655000	100.687501	2	0.069820	0.355212	0.069353	0.028848	0.443600	0.033168	0.069820	0.355212	0.069353	0.028848	0.443600	0.033168	0.069820	0.355212	0.069353	0.028848	0.443600	0.033168	0.100526	0.055525	0.111225	0.130656	0.438812	0.163256	0.069820	0.355212	0.069353	0.028848	0.443600	0.033168	0.069820	0.355212	0.069353	0.028848	0.443600	0.033168	0.069820	0.355212	0.069353	0.028848	0.443600	0.033168	
7656000	100.687501	2	0.082464	0.368208	0.057510	0.016272	0.436620	0.038926	0.082464	0.368208	0.057510	0.016272	0.436620	0.038926	0.082464	0.368208	0.057510	0.016272	0.436620	0.038926	0.066624	0.250484	0.126124	0.221199	0.277162	0.058407	0.066624	0.250484	0.126124	0.221199	0.277162	0.058407	0.066624	0.250484	0.126124	0.221199	0.277162	0.058407	0.082464	0.368208	0.057510	0.016272	0.436620	0.038926	
7657000	100.687501	3	0.066030	0.360638	0.070055	0.018991	0.441259	0.043027	0.066030	0.360638	0.070055	0.018991	0.441259	0.043027	0.066030	0.360638	0.070055	0.018991	0.441259	0.043027	0.015349	0.420932	0.145939	0.199858	0.145551	0.072371	0.113034	0.278748	0.072137	0.085835	0.402957	0.047289	0.113034	0.278748	0.072137	0.085835	0.402957	0.047289	0.113034	0.278748	0.072137	0.085835	0.402957	0.047289	
7658000	100.687501	3	0.068181	0.372386	0.072337	0.031255	0.411412	0.044429	0.068181	0.372386	0.072337	0.031255	0.411412	0.044429	0.068181	0.372386	0.072337	0.031255	0.411412	0.044429	0.035201	0.180065	0.120072	0.292764	0.203338	0.168559	0.047555	0.340123	0.099288	0.205805	0.235654	0.071574	0.047555	0.340123	0.099288	0.205805	0.235654	0.071574	0.068181	0.372386	0.072337	0.031255	0.411412	0.044429	
7659000	100.687501	2	0.068335	0.400662	0.061335	0.033345	0.388924	0.047399	0.068335	0.400662	0.061335	0.033345	0.388924	0.047399	0.068335	0.400662	0.061335	0.033345	0.388924	0.047399	0.150016	0.420743	0.092766	0.141439	0.165637	0.029398	0.150016	0.420743	0.092766	0.141439	0.165637	0.029398	0.150016	0.420743	0.092766	0.141439	0.165637	0.029398	0.068335	0.400662	0.061335	0.033345	0.388924	0.047399	
7660000	100.687501	2	0.066791	0.407224	0.059949	0.028027	0.392496	0.045513	0.066791	0.407224	0.059949	0.028027	0.392496	0.045513	0.066791	0.407224	0.059949	0.028027	0.392496	0.045513	0.070864	0.514107	0.117315	0.076712	0.148937	0.072066	0.070864	0.514107	0.117315	0.076712	0.148937	0.072066	0.070864	0.514107	0.117315	0.076712	0.148937	0.072066	0.066791	0.407224	0.059949	0.028027	0.392496	0.045513	
7661000	100.687501	3	0.069844	0.408641	0.058640	0.023059	0.393094	0.046722	0.069844	0.408641	0.058640	0.023059	0.393094	0.046722	0.069844	0.408641	0.058640	0.023059	0.393094	0.046722	0.015089	0.028729	0.183775	0.421430	0.335328	0.015650	0.069844	0.408641	0.058640	0.023059	0.393094	0.046722	0.045985	0.229714	0.030380	0.042421	0.549937	0.101562	0.069844	0.408641	0.058640	0.023059	0.393094	0.046722	
7662000	100.687501	2	0.055117	0.428173	0.062254	0.025919	0.383723	0.044815	0.055117	0.428173	0.062254	0.025919	0.383723	0.044815	0.055117	0.428173	0.062254	0.025919	0.383723	0.044815	0.092067	0.289134	0.064984	0.226425	0.279826	0.047563	0.092067	0.289134	0.064984	0.226425	0.279826	0.047563	0.092067	0.289134	0.064984	0.226425	0.279826	0.047563	0.055117	0.428173	0.062254	0.025919	0.383723	0.044815	
7663000	100.687501	2	0.060547	0.410238	0.063359	0.018186	0.396028	0.051641	0.060547	0.410238	0.063359	0.018186	0.396028	0.051641	0.060547	0.410238	0.063359	0.018186	0.396028	0.051641	0.065568	0.399909	0.098440	0.197509	0.163516	0.075058	0.065568	0.399909	0.098440	0.197509	0.163516	0.075058	0.065568	0.399909	0.098440	0.197509	0.163516	0.075058	0.060547	0.410238	0.063359	0.018186	0.396028	0.051641	
7664000	100.687501	2	0.060450	0.409576	0.063435	0.018157	0.395388	0.052993	0.060450	0.409576	0.063435	0.018157	0.395388	0.052993	0.060450	0.409576	0.063435	0.018157	0.395388	0.052993	0.104013	0.294045	0.057963	0.073627	0.401413	0.068940	0.104013	0.294045	0.057963	0.073627	0.401413	0.068940	0.104013	0.294045	0.057963	0.073627	0.401413	0.068940	0.104013	0.294045	0.057963	0.073627	0.401413	0.068940	
7665000	100.687501	2	0.065062	0.408124	0.069373	0.022198	0.389706	0.045537	0.065062	0.408124	0.069373	0.022198	0.389706	0.045537	0.065062	0.408124	0.069373	0.022198	0.389706	0.045537	0.065062	0.408124	0.069373	0.022198	0.389706	0.045537	0.119980	0.434626	0.038526	0.251371	0.110152	0.045345	0.119980	0.434626	0.038526	0.251371	0.110152	0.045345	0.065062	0.408124	0.069373	0.022198	0.389706	0.045537	
7666000	100.687501	3	0.061891	0.416495	0.066123	0.030768	0.381604	0.043118	0.061891	0.416495	0.066123	0.030768	0.381604	0.043118	0.061891	0.416495	0.066123	0.030768	0.381604	0.043118	0.098697	0.330684	0.059935	0.305179	0.147506	0.057999	0.136413	0.395929	0.128646	0.163713	0.127163	0.048136	0.098697	0.330684	0.059935	0.305179	0.147506	0.057999	0.061891	0.416495	0.066123	0.030768	0.381604	0.043118	
7667000	100.687501	3	0.063847	0.412776	0.064265	0.027448	0.386242	0.045423	0.063847	0.412776	0.064265	0.027448	0.386242	0.045423	0.063847	0.412776	0.064265	0.027448	0.386242	0.045423	0.064530	0.375344	0.049479	0.228410	0.206766	0.075471	0.220768	0.298439	0.123514	0.058018	0.269318	0.029943	0.064530	0.375344	0.049479	0.228410	0.206766	0.075471	0.063847	0.412776	0.064265	0.027448	0.386242	0.045423	
7668000	100.687501	3	0.055983	0.441374	0.062450	0.026408	0.373107	0.040678	0.055983	0.441374	0.062450	0.026408	0.373107	0.040678	0.055983	0.441374	0.062450	0.026408	0.373107	0.040678	0.074957	0.204306	0.151921	0.210844	0.218486	0.139486	0.110999	0.347251	0.058250	0.131943	0.308119	0.043438	0.110999	0.347251	0.058250	0.131943	0.308119	0.043438	0.110999	0.347251	0.058250	0.131943	0.308119	0.043438	
7669000	100.687501	2	0.058286	0.416631	0.063390	0.028107	0.375147	0.058438	0.058286	0.416631	0.063390	0.028107	0.375147	0.058438	0.058286	0.416631	0.063390	0.028107	0.375147	0.058438	0.263528	0.028260	0.140135	0.084167	0.447185	0.036726	0.058286	0.416631	0.063390	0.028107	0.375147	0.058438	0.058286	0.416631	0.063390	0.028107	0.375147	0.058438	0.058286	0.416631	0.063390	0.028107	0.375147	0.058438	
