Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	Pi[A,10]	Pi[C,10]	Pi[G,10]	Pi[T,10]	Pi[A,11]	Pi[C,11]	Pi[G,11]	Pi[T,11]	
58000	11.688050	2	0.482674	0.275709	0.080866	0.160751	0.281337	0.275645	0.175329	0.267689	0.482674	0.275709	0.080866	0.160751	0.281337	0.275645	0.175329	0.267689	0.281337	0.275645	0.175329	0.267689	0.281337	0.275645	0.175329	0.267689	0.482674	0.275709	0.080866	0.160751	0.281337	0.275645	0.175329	0.267689	0.482674	0.275709	0.080866	0.160751	0.281337	0.275645	0.175329	0.267689	0.281337	0.275645	0.175329	0.267689	
59000	11.688050	3	0.472951	0.287200	0.066312	0.173538	0.232630	0.276362	0.243588	0.247421	0.472951	0.287200	0.066312	0.173538	0.232630	0.276362	0.243588	0.247421	0.282819	0.342199	0.121489	0.253493	0.282819	0.342199	0.121489	0.253493	0.472951	0.287200	0.066312	0.173538	0.282819	0.342199	0.121489	0.253493	0.282819	0.342199	0.121489	0.253493	0.282819	0.342199	0.121489	0.253493	0.232630	0.276362	0.243588	0.247421	
60000	11.688050	4	0.465672	0.285429	0.075214	0.173685	0.278803	0.250316	0.189464	0.281417	0.465672	0.285429	0.075214	0.173685	0.278803	0.250316	0.189464	0.281417	0.279892	0.341241	0.112952	0.265916	0.279892	0.341241	0.112952	0.265916	0.465672	0.285429	0.075214	0.173685	0.465672	0.285429	0.075214	0.173685	0.279892	0.341241	0.112952	0.265916	0.279892	0.341241	0.112952	0.265916	0.610419	0.104292	0.249826	0.035463	
61000	11.688050	3	0.465672	0.285429	0.075214	0.173685	0.296341	0.280250	0.169443	0.253965	0.465672	0.285429	0.075214	0.173685	0.296341	0.280250	0.169443	0.253965	0.314246	0.322428	0.115528	0.247797	0.314246	0.322428	0.115528	0.247797	0.465672	0.285429	0.075214	0.173685	0.314246	0.322428	0.115528	0.247797	0.314246	0.322428	0.115528	0.247797	0.314246	0.322428	0.115528	0.247797	0.314246	0.322428	0.115528	0.247797	
62000	11.688050	4	0.465672	0.285429	0.075214	0.173685	0.275490	0.214081	0.230936	0.279493	0.465672	0.285429	0.075214	0.173685	0.275490	0.214081	0.230936	0.279493	0.329817	0.294865	0.112091	0.263227	0.329817	0.294865	0.112091	0.263227	0.465672	0.285429	0.075214	0.173685	0.329817	0.294865	0.112091	0.263227	0.329817	0.294865	0.112091	0.263227	0.329817	0.294865	0.112091	0.263227	0.322610	0.224320	0.260593	0.192476	
63000	11.688050	3	0.394592	0.281222	0.122622	0.201564	0.269293	0.288653	0.184326	0.257729	0.489753	0.242084	0.101250	0.166912	0.269293	0.288653	0.184326	0.257729	0.394592	0.281222	0.122622	0.201564	0.269293	0.288653	0.184326	0.257729	0.489753	0.242084	0.101250	0.166912	0.394592	0.281222	0.122622	0.201564	0.394592	0.281222	0.122622	0.201564	0.269293	0.288653	0.184326	0.257729	0.269293	0.288653	0.184326	0.257729	
64000	11.688050	5	0.412796	0.283018	0.097508	0.206678	0.251164	0.275356	0.208364	0.265116	0.412796	0.283018	0.097508	0.206678	0.251164	0.275356	0.208364	0.265116	0.272137	0.349936	0.132067	0.245861	0.272137	0.349936	0.132067	0.245861	0.412796	0.283018	0.097508	0.206678	0.325726	0.300517	0.123367	0.250391	0.412796	0.283018	0.097508	0.206678	0.325726	0.300517	0.123367	0.250391	0.273322	0.334037	0.206000	0.186641	
65000	11.688050	3	0.459096	0.279046	0.098362	0.163495	0.236782	0.295772	0.188147	0.279299	0.459096	0.279046	0.098362	0.163495	0.236782	0.295772	0.188147	0.279299	0.322068	0.310691	0.121720	0.245522	0.236782	0.295772	0.188147	0.279299	0.459096	0.279046	0.098362	0.163495	0.322068	0.310691	0.121720	0.245522	0.322068	0.310691	0.121720	0.245522	0.322068	0.310691	0.121720	0.245522	0.322068	0.310691	0.121720	0.245522	
66000	11.688050	3	0.471565	0.274598	0.087668	0.166168	0.307820	0.221787	0.163693	0.306700	0.471565	0.274598	0.087668	0.166168	0.307820	0.221787	0.163693	0.306700	0.329869	0.337444	0.131148	0.201538	0.329869	0.337444	0.131148	0.201538	0.471565	0.274598	0.087668	0.166168	0.307820	0.221787	0.163693	0.306700	0.329869	0.337444	0.131148	0.201538	0.307820	0.221787	0.163693	0.306700	0.307820	0.221787	0.163693	0.306700	
67000	11.688050	4	0.471565	0.274598	0.087668	0.166168	0.281826	0.246460	0.215784	0.255930	0.471565	0.274598	0.087668	0.166168	0.281826	0.246460	0.215784	0.255930	0.318093	0.325852	0.122246	0.233809	0.318093	0.325852	0.122246	0.233809	0.471565	0.274598	0.087668	0.166168	0.318093	0.325852	0.122246	0.233809	0.318093	0.325852	0.122246	0.233809	0.318093	0.325852	0.122246	0.233809	0.467015	0.142182	0.233962	0.156841	
68000	11.688050	4	0.471565	0.274598	0.087668	0.166168	0.257754	0.291156	0.200818	0.250272	0.471565	0.274598	0.087668	0.166168	0.257754	0.291156	0.200818	0.250272	0.393499	0.282054	0.117436	0.207011	0.257754	0.291156	0.200818	0.250272	0.471565	0.274598	0.087668	0.166168	0.393499	0.282054	0.117436	0.207011	0.393499	0.282054	0.117436	0.207011	0.393499	0.282054	0.117436	0.207011	0.215502	0.253534	0.346181	0.184783	
69000	11.688050	4	0.431779	0.285420	0.091740	0.191060	0.237032	0.209974	0.297004	0.255990	0.431779	0.285420	0.091740	0.191060	0.298491	0.203276	0.214901	0.283332	0.241969	0.357956	0.146165	0.253910	0.241969	0.357956	0.146165	0.253910	0.431779	0.285420	0.091740	0.191060	0.431779	0.285420	0.091740	0.191060	0.431779	0.285420	0.091740	0.191060	0.241969	0.357956	0.146165	0.253910	0.237032	0.209974	0.297004	0.255990	
70000	11.688050	3	0.431779	0.285420	0.091740	0.191060	0.272144	0.280784	0.177981	0.269091	0.431779	0.285420	0.091740	0.191060	0.272144	0.280784	0.177981	0.269091	0.272144	0.280784	0.177981	0.269091	0.272144	0.280784	0.177981	0.269091	0.431779	0.285420	0.091740	0.191060	0.272144	0.280784	0.177981	0.269091	0.431779	0.285420	0.091740	0.191060	0.272144	0.280784	0.177981	0.269091	0.249632	0.098405	0.370949	0.281014	
71000	11.688050	3	0.452811	0.289028	0.088054	0.170106	0.275457	0.294493	0.169763	0.260288	0.452811	0.289028	0.088054	0.170106	0.275457	0.294493	0.169763	0.260288	0.341592	0.337682	0.114544	0.206181	0.275457	0.294493	0.169763	0.260288	0.452811	0.289028	0.088054	0.170106	0.341592	0.337682	0.114544	0.206181	0.341592	0.337682	0.114544	0.206181	0.275457	0.294493	0.169763	0.260288	0.275457	0.294493	0.169763	0.260288	
72000	11.688050	4	0.442440	0.274446	0.087203	0.195911	0.267964	0.267253	0.189189	0.275594	0.442440	0.274446	0.087203	0.195911	0.267964	0.267253	0.189189	0.275594	0.325010	0.307438	0.113198	0.254354	0.325010	0.307438	0.113198	0.254354	0.442440	0.274446	0.087203	0.195911	0.279869	0.277400	0.166978	0.275753	0.325010	0.307438	0.113198	0.254354	0.325010	0.307438	0.113198	0.254354	0.267964	0.267253	0.189189	0.275594	
73000	11.688050	3	0.447935	0.296034	0.078365	0.177665	0.199864	0.297707	0.242690	0.259739	0.447935	0.296034	0.078365	0.177665	0.199864	0.297707	0.242690	0.259739	0.322710	0.335966	0.117163	0.224161	0.199864	0.297707	0.242690	0.259739	0.447935	0.296034	0.078365	0.177665	0.322710	0.335966	0.117163	0.224161	0.322710	0.335966	0.117163	0.224161	0.322710	0.335966	0.117163	0.224161	0.199864	0.297707	0.242690	0.259739	
74000	11.688050	3	0.447935	0.296034	0.078365	0.177665	0.313810	0.284122	0.159770	0.242298	0.447935	0.296034	0.078365	0.177665	0.313810	0.284122	0.159770	0.242298	0.344326	0.323933	0.114280	0.217461	0.313810	0.284122	0.159770	0.242298	0.447935	0.296034	0.078365	0.177665	0.344326	0.323933	0.114280	0.217461	0.344326	0.323933	0.114280	0.217461	0.313810	0.284122	0.159770	0.242298	0.313810	0.284122	0.159770	0.242298	
75000	11.688050	3	0.447935	0.296034	0.078365	0.177665	0.318719	0.203113	0.180980	0.297187	0.447935	0.296034	0.078365	0.177665	0.318719	0.203113	0.180980	0.297187	0.447935	0.296034	0.078365	0.177665	0.218728	0.351896	0.106893	0.322483	0.447935	0.296034	0.078365	0.177665	0.318719	0.203113	0.180980	0.297187	0.447935	0.296034	0.078365	0.177665	0.218728	0.351896	0.106893	0.322483	0.318719	0.203113	0.180980	0.297187	
76000	11.688050	3	0.405733	0.310804	0.085383	0.198080	0.295076	0.262874	0.208022	0.234028	0.405733	0.310804	0.085383	0.198080	0.295076	0.262874	0.208022	0.234028	0.308227	0.324230	0.121863	0.245680	0.308227	0.324230	0.121863	0.245680	0.405733	0.310804	0.085383	0.198080	0.405733	0.310804	0.085383	0.198080	0.405733	0.310804	0.085383	0.198080	0.308227	0.324230	0.121863	0.245680	0.405733	0.310804	0.085383	0.198080	
77000	11.688050	4	0.436167	0.302587	0.076781	0.184465	0.256123	0.262114	0.192485	0.289278	0.436167	0.302587	0.076781	0.184465	0.256123	0.262114	0.192485	0.289278	0.388437	0.258302	0.107809	0.245452	0.256123	0.262114	0.192485	0.289278	0.436167	0.302587	0.076781	0.184465	0.388437	0.258302	0.107809	0.245452	0.388437	0.258302	0.107809	0.245452	0.388437	0.258302	0.107809	0.245452	0.317889	0.297196	0.308005	0.076911	
78000	11.688050	4	0.386037	0.292865	0.090534	0.230565	0.279427	0.280734	0.191067	0.248772	0.436167	0.302587	0.076781	0.184465	0.279427	0.280734	0.191067	0.248772	0.386037	0.292865	0.090534	0.230565	0.211249	0.310134	0.134661	0.343956	0.436167	0.302587	0.076781	0.184465	0.386037	0.292865	0.090534	0.230565	0.386037	0.292865	0.090534	0.230565	0.386037	0.292865	0.090534	0.230565	0.279427	0.280734	0.191067	0.248772	
79000	11.688050	6	0.418793	0.314036	0.073162	0.194009	0.332015	0.266299	0.119767	0.281920	0.418793	0.314036	0.073162	0.194009	0.360873	0.253967	0.198149	0.187010	0.329991	0.332356	0.103683	0.233971	0.114177	0.453404	0.052902	0.379517	0.418793	0.314036	0.073162	0.194009	0.332015	0.266299	0.119767	0.281920	0.329991	0.332356	0.103683	0.233971	0.332015	0.266299	0.119767	0.281920	0.620214	0.171288	0.089892	0.118606	
80000	11.688050	3	0.418793	0.314036	0.073162	0.194009	0.345918	0.170389	0.219940	0.263753	0.418793	0.314036	0.073162	0.194009	0.345918	0.170389	0.219940	0.263753	0.312733	0.296718	0.123290	0.267259	0.312733	0.296718	0.123290	0.267259	0.418793	0.314036	0.073162	0.194009	0.312733	0.296718	0.123290	0.267259	0.312733	0.296718	0.123290	0.267259	0.312733	0.296718	0.123290	0.267259	0.312733	0.296718	0.123290	0.267259	
81000	11.688050	3	0.430808	0.301670	0.081642	0.185880	0.279877	0.229758	0.200565	0.289800	0.430808	0.301670	0.081642	0.185880	0.279877	0.229758	0.200565	0.289800	0.285547	0.353384	0.118565	0.242504	0.285547	0.353384	0.118565	0.242504	0.430808	0.301670	0.081642	0.185880	0.285547	0.353384	0.118565	0.242504	0.285547	0.353384	0.118565	0.242504	0.285547	0.353384	0.118565	0.242504	0.279877	0.229758	0.200565	0.289800	
82000	11.688050	4	0.382972	0.338972	0.073313	0.204743	0.183933	0.338029	0.199438	0.278599	0.382972	0.338972	0.073313	0.204743	0.314662	0.290931	0.153010	0.241397	0.314662	0.290931	0.153010	0.241397	0.183933	0.338029	0.199438	0.278599	0.382972	0.338972	0.073313	0.204743	0.314662	0.290931	0.153010	0.241397	0.382972	0.338972	0.073313	0.204743	0.314662	0.290931	0.153010	0.241397	0.387174	0.192470	0.249921	0.170434	
83000	11.688050	2	0.433240	0.308112	0.073928	0.184720	0.270889	0.307326	0.170591	0.251193	0.433240	0.308112	0.073928	0.184720	0.270889	0.307326	0.170591	0.251193	0.270889	0.307326	0.170591	0.251193	0.270889	0.307326	0.170591	0.251193	0.433240	0.308112	0.073928	0.184720	0.270889	0.307326	0.170591	0.251193	0.433240	0.308112	0.073928	0.184720	0.433240	0.308112	0.073928	0.184720	0.270889	0.307326	0.170591	0.251193	
84000	11.688050	3	0.437612	0.296514	0.080591	0.185283	0.275031	0.289508	0.172680	0.262782	0.437612	0.296514	0.080591	0.185283	0.275031	0.289508	0.172680	0.262782	0.275031	0.289508	0.172680	0.262782	0.275031	0.289508	0.172680	0.262782	0.437612	0.296514	0.080591	0.185283	0.348285	0.261112	0.123083	0.267521	0.437612	0.296514	0.080591	0.185283	0.348285	0.261112	0.123083	0.267521	0.275031	0.289508	0.172680	0.262782	
85000	11.688050	4	0.448992	0.297005	0.076697	0.177306	0.297820	0.265731	0.178090	0.258358	0.448992	0.297005	0.076697	0.177306	0.297820	0.265731	0.178090	0.258358	0.297820	0.265731	0.178090	0.258358	0.321344	0.312356	0.066064	0.300237	0.448992	0.297005	0.076697	0.177306	0.350073	0.288266	0.106956	0.254706	0.350073	0.288266	0.106956	0.254706	0.350073	0.288266	0.106956	0.254706	0.297820	0.265731	0.178090	0.258358	
86000	11.688050	4	0.413209	0.304311	0.077248	0.205232	0.264159	0.298889	0.162129	0.274823	0.413209	0.304311	0.077248	0.205232	0.340790	0.251139	0.190281	0.217790	0.264159	0.298889	0.162129	0.274823	0.264159	0.298889	0.162129	0.274823	0.413209	0.304311	0.077248	0.205232	0.315083	0.246101	0.086670	0.352146	0.413209	0.304311	0.077248	0.205232	0.264159	0.298889	0.162129	0.274823	0.340790	0.251139	0.190281	0.217790	
87000	11.688050	4	0.445521	0.267264	0.095837	0.191378	0.216649	0.255193	0.242702	0.285456	0.445521	0.267264	0.095837	0.191378	0.333629	0.246609	0.136108	0.283654	0.244595	0.342696	0.171355	0.241354	0.244595	0.342696	0.171355	0.241354	0.445521	0.267264	0.095837	0.191378	0.333629	0.246609	0.136108	0.283654	0.445521	0.267264	0.095837	0.191378	0.333629	0.246609	0.136108	0.283654	0.244595	0.342696	0.171355	0.241354	
88000	11.688050	3	0.439297	0.313585	0.068600	0.178519	0.266297	0.307176	0.143851	0.282676	0.439297	0.313585	0.068600	0.178519	0.266297	0.307176	0.143851	0.282676	0.266297	0.307176	0.143851	0.282676	0.266297	0.307176	0.143851	0.282676	0.439297	0.313585	0.068600	0.178519	0.439297	0.313585	0.068600	0.178519	0.439297	0.313585	0.068600	0.178519	0.266297	0.307176	0.143851	0.282676	0.368802	0.036201	0.330422	0.264575	
89000	11.688050	2	0.448794	0.296232	0.075991	0.178983	0.292117	0.300282	0.142345	0.265256	0.448794	0.296232	0.075991	0.178983	0.292117	0.300282	0.142345	0.265256	0.292117	0.300282	0.142345	0.265256	0.292117	0.300282	0.142345	0.265256	0.448794	0.296232	0.075991	0.178983	0.292117	0.300282	0.142345	0.265256	0.292117	0.300282	0.142345	0.265256	0.292117	0.300282	0.142345	0.265256	0.292117	0.300282	0.142345	0.265256	
90000	11.688050	2	0.446772	0.273293	0.090236	0.189699	0.276792	0.255772	0.174316	0.293120	0.446772	0.273293	0.090236	0.189699	0.276792	0.255772	0.174316	0.293120	0.276792	0.255772	0.174316	0.293120	0.276792	0.255772	0.174316	0.293120	0.446772	0.273293	0.090236	0.189699	0.276792	0.255772	0.174316	0.293120	0.446772	0.273293	0.090236	0.189699	0.276792	0.255772	0.174316	0.293120	0.276792	0.255772	0.174316	0.293120	
91000	11.688050	4	0.461368	0.282824	0.065982	0.189825	0.273989	0.258634	0.201818	0.265559	0.461368	0.282824	0.065982	0.189825	0.273989	0.258634	0.201818	0.265559	0.298834	0.312535	0.129359	0.259272	0.298834	0.312535	0.129359	0.259272	0.461368	0.282824	0.065982	0.189825	0.298834	0.312535	0.129359	0.259272	0.298834	0.312535	0.129359	0.259272	0.298834	0.312535	0.129359	0.259272	0.655143	0.101335	0.076546	0.166975	
92000	11.688050	4	0.435680	0.275524	0.086534	0.202262	0.258970	0.227122	0.214920	0.298988	0.435680	0.275524	0.086534	0.202262	0.258970	0.227122	0.214920	0.298988	0.310247	0.319776	0.129931	0.240045	0.310247	0.319776	0.129931	0.240045	0.435680	0.275524	0.086534	0.202262	0.310247	0.319776	0.129931	0.240045	0.310247	0.319776	0.129931	0.240045	0.310247	0.319776	0.129931	0.240045	0.311525	0.190898	0.257519	0.240058	
93000	11.688050	4	0.445848	0.289966	0.092547	0.171639	0.234382	0.264931	0.193951	0.306736	0.445848	0.289966	0.092547	0.171639	0.322530	0.188282	0.176160	0.313028	0.289044	0.317268	0.144769	0.248919	0.289044	0.317268	0.144769	0.248919	0.445848	0.289966	0.092547	0.171639	0.289044	0.317268	0.144769	0.248919	0.445848	0.289966	0.092547	0.171639	0.289044	0.317268	0.144769	0.248919	0.234382	0.264931	0.193951	0.306736	
94000	11.688050	3	0.438580	0.304022	0.081498	0.175899	0.245083	0.291262	0.227875	0.235780	0.438580	0.304022	0.081498	0.175899	0.305896	0.264490	0.167665	0.261949	0.305896	0.264490	0.167665	0.261949	0.305896	0.264490	0.167665	0.261949	0.438580	0.304022	0.081498	0.175899	0.305896	0.264490	0.167665	0.261949	0.438580	0.304022	0.081498	0.175899	0.305896	0.264490	0.167665	0.261949	0.305896	0.264490	0.167665	0.261949	
95000	11.688050	4	0.352166	0.296981	0.136193	0.214660	0.250732	0.263367	0.168435	0.317466	0.419954	0.328599	0.062194	0.189253	0.250732	0.263367	0.168435	0.317466	0.352166	0.296981	0.136193	0.214660	0.121350	0.524299	0.121358	0.232993	0.419954	0.328599	0.062194	0.189253	0.352166	0.296981	0.136193	0.214660	0.352166	0.296981	0.136193	0.214660	0.352166	0.296981	0.136193	0.214660	0.250732	0.263367	0.168435	0.317466	
96000	11.688050	3	0.405278	0.338363	0.084728	0.171630	0.285758	0.296749	0.154868	0.262625	0.405278	0.338363	0.084728	0.171630	0.285758	0.296749	0.154868	0.262625	0.285758	0.296749	0.154868	0.262625	0.285758	0.296749	0.154868	0.262625	0.405278	0.338363	0.084728	0.171630	0.285758	0.296749	0.154868	0.262625	0.285758	0.296749	0.154868	0.262625	0.285758	0.296749	0.154868	0.262625	0.231946	0.145823	0.475094	0.147137	
97000	11.688050	2	0.437639	0.309400	0.070262	0.182699	0.292306	0.277457	0.158916	0.271321	0.437639	0.309400	0.070262	0.182699	0.292306	0.277457	0.158916	0.271321	0.292306	0.277457	0.158916	0.271321	0.292306	0.277457	0.158916	0.271321	0.437639	0.309400	0.070262	0.182699	0.292306	0.277457	0.158916	0.271321	0.292306	0.277457	0.158916	0.271321	0.292306	0.277457	0.158916	0.271321	0.292306	0.277457	0.158916	0.271321	
98000	11.688050	2	0.437639	0.309400	0.070262	0.182699	0.285198	0.301418	0.169366	0.244019	0.437639	0.309400	0.070262	0.182699	0.285198	0.301418	0.169366	0.244019	0.285198	0.301418	0.169366	0.244019	0.285198	0.301418	0.169366	0.244019	0.437639	0.309400	0.070262	0.182699	0.437639	0.309400	0.070262	0.182699	0.285198	0.301418	0.169366	0.244019	0.285198	0.301418	0.169366	0.244019	0.285198	0.301418	0.169366	0.244019	
99000	11.688050	3	0.446557	0.302633	0.075875	0.174935	0.282068	0.303584	0.173659	0.240689	0.446557	0.302633	0.075875	0.174935	0.282068	0.303584	0.173659	0.240689	0.282068	0.303584	0.173659	0.240689	0.282068	0.303584	0.173659	0.240689	0.446557	0.302633	0.075875	0.174935	0.374081	0.241957	0.115665	0.268297	0.374081	0.241957	0.115665	0.268297	0.374081	0.241957	0.115665	0.268297	0.374081	0.241957	0.115665	0.268297	
100000	11.688050	3	0.395088	0.273120	0.122243	0.209549	0.286474	0.248455	0.181384	0.283688	0.446557	0.302633	0.075875	0.174935	0.286474	0.248455	0.181384	0.283688	0.286474	0.248455	0.181384	0.283688	0.286474	0.248455	0.181384	0.283688	0.446557	0.302633	0.075875	0.174935	0.395088	0.273120	0.122243	0.209549	0.395088	0.273120	0.122243	0.209549	0.395088	0.273120	0.122243	0.209549	0.286474	0.248455	0.181384	0.283688	
101000	11.688050	3	0.448381	0.289637	0.080432	0.181550	0.290112	0.286885	0.159698	0.263306	0.448381	0.289637	0.080432	0.181550	0.290112	0.286885	0.159698	0.263306	0.290112	0.286885	0.159698	0.263306	0.290112	0.286885	0.159698	0.263306	0.448381	0.289637	0.080432	0.181550	0.358222	0.296255	0.092371	0.253152	0.358222	0.296255	0.092371	0.253152	0.358222	0.296255	0.092371	0.253152	0.290112	0.286885	0.159698	0.263306	
102000	11.688050	4	0.367650	0.302728	0.117869	0.211753	0.303061	0.252973	0.197055	0.246911	0.448381	0.289637	0.080432	0.181550	0.303061	0.252973	0.197055	0.246911	0.303061	0.252973	0.197055	0.246911	0.326069	0.271135	0.121692	0.281104	0.448381	0.289637	0.080432	0.181550	0.326069	0.271135	0.121692	0.281104	0.367650	0.302728	0.117869	0.211753	0.326069	0.271135	0.121692	0.281104	0.303061	0.252973	0.197055	0.246911	
103000	11.688050	3	0.441361	0.274666	0.086044	0.197930	0.269913	0.263408	0.189326	0.277354	0.441361	0.274666	0.086044	0.197930	0.269913	0.263408	0.189326	0.277354	0.269913	0.263408	0.189326	0.277354	0.269913	0.263408	0.189326	0.277354	0.441361	0.274666	0.086044	0.197930	0.269913	0.263408	0.189326	0.277354	0.442297	0.259838	0.124418	0.173448	0.269913	0.263408	0.189326	0.277354	0.269913	0.263408	0.189326	0.277354	
104000	11.688050	5	0.447984	0.301049	0.079891	0.171076	0.210447	0.299051	0.233911	0.256591	0.447984	0.301049	0.079891	0.171076	0.297427	0.282569	0.176188	0.243815	0.297427	0.282569	0.176188	0.243815	0.208431	0.481709	0.060692	0.249168	0.447984	0.301049	0.079891	0.171076	0.357857	0.271657	0.131838	0.238647	0.357857	0.271657	0.131838	0.238647	0.357857	0.271657	0.131838	0.238647	0.297427	0.282569	0.176188	0.243815	
105000	11.688050	2	0.440126	0.298825	0.082392	0.178657	0.283195	0.292208	0.166773	0.257825	0.440126	0.298825	0.082392	0.178657	0.283195	0.292208	0.166773	0.257825	0.283195	0.292208	0.166773	0.257825	0.283195	0.292208	0.166773	0.257825	0.440126	0.298825	0.082392	0.178657	0.283195	0.292208	0.166773	0.257825	0.440126	0.298825	0.082392	0.178657	0.283195	0.292208	0.166773	0.257825	0.283195	0.292208	0.166773	0.257825	
106000	11.688050	2	0.452253	0.287025	0.093394	0.167327	0.292277	0.285388	0.178312	0.244023	0.452253	0.287025	0.093394	0.167327	0.292277	0.285388	0.178312	0.244023	0.292277	0.285388	0.178312	0.244023	0.292277	0.285388	0.178312	0.244023	0.452253	0.287025	0.093394	0.167327	0.292277	0.285388	0.178312	0.244023	0.452253	0.287025	0.093394	0.167327	0.292277	0.285388	0.178312	0.244023	0.292277	0.285388	0.178312	0.244023	
107000	11.688050	4	0.492369	0.261956	0.084857	0.160818	0.243369	0.313428	0.229586	0.213617	0.492369	0.261956	0.084857	0.160818	0.288389	0.288342	0.161074	0.262194	0.288389	0.288342	0.161074	0.262194	0.288389	0.288342	0.161074	0.262194	0.492369	0.261956	0.084857	0.160818	0.288389	0.288342	0.161074	0.262194	0.288389	0.288342	0.161074	0.262194	0.288389	0.288342	0.161074	0.262194	0.198087	0.271969	0.290241	0.239702	
108000	11.688050	3	0.450234	0.293000	0.079651	0.177115	0.202712	0.330197	0.233713	0.233378	0.450234	0.293000	0.079651	0.177115	0.334063	0.266864	0.159765	0.239309	0.334063	0.266864	0.159765	0.239309	0.202712	0.330197	0.233713	0.233378	0.450234	0.293000	0.079651	0.177115	0.334063	0.266864	0.159765	0.239309	0.450234	0.293000	0.079651	0.177115	0.334063	0.266864	0.159765	0.239309	0.334063	0.266864	0.159765	0.239309	
