Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	Pi[A,10]	Pi[C,10]	Pi[G,10]	Pi[T,10]	Pi[A,11]	Pi[C,11]	Pi[G,11]	Pi[T,11]	
59000	4.627436	3	0.439445	0.302244	0.074119	0.184191	0.281170	0.281153	0.188830	0.248847	0.439445	0.302244	0.074119	0.184191	0.281170	0.281153	0.188830	0.248847	0.281170	0.281153	0.188830	0.248847	0.281170	0.281153	0.188830	0.248847	0.439445	0.302244	0.074119	0.184191	0.370091	0.254842	0.104653	0.270414	0.370091	0.254842	0.104653	0.270414	0.370091	0.254842	0.104653	0.270414	0.281170	0.281153	0.188830	0.248847	
60000	4.627436	4	0.448807	0.291346	0.083365	0.176482	0.283673	0.290399	0.169262	0.256665	0.448807	0.291346	0.083365	0.176482	0.283673	0.290399	0.169262	0.256665	0.283673	0.290399	0.169262	0.256665	0.312139	0.302497	0.124990	0.260374	0.448807	0.291346	0.083365	0.176482	0.312139	0.302497	0.124990	0.260374	0.337457	0.292482	0.126023	0.244038	0.312139	0.302497	0.124990	0.260374	0.337457	0.292482	0.126023	0.244038	
61000	4.627436	3	0.466276	0.287490	0.077098	0.169135	0.246488	0.281487	0.177595	0.294431	0.466276	0.287490	0.077098	0.169135	0.246488	0.281487	0.177595	0.294431	0.317908	0.337229	0.108511	0.236352	0.246488	0.281487	0.177595	0.294431	0.466276	0.287490	0.077098	0.169135	0.317908	0.337229	0.108511	0.236352	0.317908	0.337229	0.108511	0.236352	0.317908	0.337229	0.108511	0.236352	0.317908	0.337229	0.108511	0.236352	
62000	4.627436	3	0.466276	0.287490	0.077098	0.169135	0.294604	0.244528	0.192021	0.268847	0.466276	0.287490	0.077098	0.169135	0.294604	0.244528	0.192021	0.268847	0.295046	0.346348	0.118718	0.239888	0.295046	0.346348	0.118718	0.239888	0.466276	0.287490	0.077098	0.169135	0.295046	0.346348	0.118718	0.239888	0.295046	0.346348	0.118718	0.239888	0.295046	0.346348	0.118718	0.239888	0.295046	0.346348	0.118718	0.239888	
63000	4.627436	3	0.450581	0.285945	0.086081	0.177393	0.305065	0.258560	0.167647	0.268728	0.450581	0.285945	0.086081	0.177393	0.305065	0.258560	0.167647	0.268728	0.305065	0.258560	0.167647	0.268728	0.197532	0.260479	0.196446	0.345543	0.450581	0.285945	0.086081	0.177393	0.305065	0.258560	0.167647	0.268728	0.450581	0.285945	0.086081	0.177393	0.305065	0.258560	0.167647	0.268728	0.305065	0.258560	0.167647	0.268728	
64000	4.627436	2	0.429569	0.284831	0.097596	0.188005	0.275181	0.296035	0.165208	0.263575	0.429569	0.284831	0.097596	0.188005	0.275181	0.296035	0.165208	0.263575	0.275181	0.296035	0.165208	0.263575	0.275181	0.296035	0.165208	0.263575	0.429569	0.284831	0.097596	0.188005	0.275181	0.296035	0.165208	0.263575	0.429569	0.284831	0.097596	0.188005	0.275181	0.296035	0.165208	0.263575	0.429569	0.284831	0.097596	0.188005	
65000	4.627436	3	0.401619	0.314937	0.095385	0.188058	0.194706	0.238931	0.268064	0.298299	0.401619	0.314937	0.095385	0.188058	0.194706	0.238931	0.268064	0.298299	0.235682	0.343376	0.159563	0.261379	0.235682	0.343376	0.159563	0.261379	0.401619	0.314937	0.095385	0.188058	0.235682	0.343376	0.159563	0.261379	0.401619	0.314937	0.095385	0.188058	0.235682	0.343376	0.159563	0.261379	0.401619	0.314937	0.095385	0.188058	
66000	4.627436	3	0.441811	0.305741	0.082249	0.170198	0.296231	0.276251	0.162885	0.264633	0.441811	0.305741	0.082249	0.170198	0.296231	0.276251	0.162885	0.264633	0.296231	0.276251	0.162885	0.264633	0.158438	0.373407	0.220011	0.248144	0.441811	0.305741	0.082249	0.170198	0.296231	0.276251	0.162885	0.264633	0.441811	0.305741	0.082249	0.170198	0.296231	0.276251	0.162885	0.264633	0.296231	0.276251	0.162885	0.264633	
67000	4.627436	2	0.474258	0.290297	0.071001	0.164444	0.303733	0.282099	0.175742	0.238426	0.474258	0.290297	0.071001	0.164444	0.303733	0.282099	0.175742	0.238426	0.303733	0.282099	0.175742	0.238426	0.303733	0.282099	0.175742	0.238426	0.474258	0.290297	0.071001	0.164444	0.303733	0.282099	0.175742	0.238426	0.474258	0.290297	0.071001	0.164444	0.303733	0.282099	0.175742	0.238426	0.303733	0.282099	0.175742	0.238426	
68000	4.627436	2	0.395238	0.342987	0.094849	0.166927	0.260362	0.280366	0.183938	0.275334	0.395238	0.342987	0.094849	0.166927	0.260362	0.280366	0.183938	0.275334	0.260362	0.280366	0.183938	0.275334	0.260362	0.280366	0.183938	0.275334	0.395238	0.342987	0.094849	0.166927	0.260362	0.280366	0.183938	0.275334	0.395238	0.342987	0.094849	0.166927	0.260362	0.280366	0.183938	0.275334	0.395238	0.342987	0.094849	0.166927	
69000	4.627436	3	0.428148	0.317325	0.077613	0.176914	0.277433	0.295188	0.171400	0.255979	0.428148	0.317325	0.077613	0.176914	0.277433	0.295188	0.171400	0.255979	0.277433	0.295188	0.171400	0.255979	0.287604	0.316586	0.125440	0.270370	0.428148	0.317325	0.077613	0.176914	0.287604	0.316586	0.125440	0.270370	0.428148	0.317325	0.077613	0.176914	0.287604	0.316586	0.125440	0.270370	0.277433	0.295188	0.171400	0.255979	
70000	4.627436	3	0.453370	0.298328	0.079179	0.169122	0.275033	0.301094	0.166225	0.257647	0.453370	0.298328	0.079179	0.169122	0.275033	0.301094	0.166225	0.257647	0.275033	0.301094	0.166225	0.257647	0.275033	0.301094	0.166225	0.257647	0.453370	0.298328	0.079179	0.169122	0.275033	0.301094	0.166225	0.257647	0.453370	0.298328	0.079179	0.169122	0.275033	0.301094	0.166225	0.257647	0.222406	0.230983	0.458495	0.088116	
71000	4.627436	3	0.403211	0.269098	0.108581	0.219110	0.275033	0.301094	0.166225	0.257647	0.453370	0.298328	0.079179	0.169122	0.275033	0.301094	0.166225	0.257647	0.275033	0.301094	0.166225	0.257647	0.275033	0.301094	0.166225	0.257647	0.453370	0.298328	0.079179	0.169122	0.403211	0.269098	0.108581	0.219110	0.403211	0.269098	0.108581	0.219110	0.403211	0.269098	0.108581	0.219110	0.403211	0.269098	0.108581	0.219110	
72000	4.627436	3	0.399211	0.315933	0.115811	0.169045	0.265555	0.303084	0.169257	0.262104	0.399211	0.315933	0.115811	0.169045	0.265555	0.303084	0.169257	0.262104	0.265555	0.303084	0.169257	0.262104	0.265555	0.303084	0.169257	0.262104	0.399211	0.315933	0.115811	0.169045	0.265555	0.303084	0.169257	0.262104	0.399211	0.315933	0.115811	0.169045	0.265555	0.303084	0.169257	0.262104	0.429657	0.086810	0.253466	0.230068	
73000	4.627436	3	0.423513	0.306064	0.080517	0.189905	0.284843	0.267815	0.194338	0.253004	0.423513	0.306064	0.080517	0.189905	0.284843	0.267815	0.194338	0.253004	0.284843	0.267815	0.194338	0.253004	0.307372	0.325901	0.094925	0.271802	0.423513	0.306064	0.080517	0.189905	0.307372	0.325901	0.094925	0.271802	0.423513	0.306064	0.080517	0.189905	0.307372	0.325901	0.094925	0.271802	0.284843	0.267815	0.194338	0.253004	
74000	4.627436	4	0.423513	0.306064	0.080517	0.189905	0.270290	0.283083	0.182660	0.263967	0.423513	0.306064	0.080517	0.189905	0.270290	0.283083	0.182660	0.263967	0.270290	0.283083	0.182660	0.263967	0.153626	0.451579	0.175627	0.219167	0.423513	0.306064	0.080517	0.189905	0.316865	0.277000	0.126279	0.279856	0.316865	0.277000	0.126279	0.279856	0.316865	0.277000	0.126279	0.279856	0.423513	0.306064	0.080517	0.189905	
75000	4.627436	2	0.378944	0.290802	0.097692	0.232561	0.234660	0.324841	0.165873	0.274626	0.378944	0.290802	0.097692	0.232561	0.234660	0.324841	0.165873	0.274626	0.234660	0.324841	0.165873	0.274626	0.234660	0.324841	0.165873	0.274626	0.378944	0.290802	0.097692	0.232561	0.378944	0.290802	0.097692	0.232561	0.378944	0.290802	0.097692	0.232561	0.378944	0.290802	0.097692	0.232561	0.234660	0.324841	0.165873	0.274626	
76000	4.627436	2	0.415237	0.274873	0.098301	0.211588	0.254725	0.286677	0.183407	0.275191	0.415237	0.274873	0.098301	0.211588	0.254725	0.286677	0.183407	0.275191	0.254725	0.286677	0.183407	0.275191	0.254725	0.286677	0.183407	0.275191	0.415237	0.274873	0.098301	0.211588	0.254725	0.286677	0.183407	0.275191	0.415237	0.274873	0.098301	0.211588	0.254725	0.286677	0.183407	0.275191	0.254725	0.286677	0.183407	0.275191	
77000	4.627436	2	0.424340	0.286224	0.090236	0.199200	0.293488	0.262626	0.175468	0.268417	0.424340	0.286224	0.090236	0.199200	0.293488	0.262626	0.175468	0.268417	0.293488	0.262626	0.175468	0.268417	0.293488	0.262626	0.175468	0.268417	0.424340	0.286224	0.090236	0.199200	0.293488	0.262626	0.175468	0.268417	0.424340	0.286224	0.090236	0.199200	0.293488	0.262626	0.175468	0.268417	0.293488	0.262626	0.175468	0.268417	
78000	4.627436	3	0.430389	0.288393	0.086224	0.194993	0.257917	0.256587	0.186517	0.298979	0.430389	0.288393	0.086224	0.194993	0.257917	0.256587	0.186517	0.298979	0.283553	0.289864	0.162550	0.264032	0.283553	0.289864	0.162550	0.264032	0.430389	0.288393	0.086224	0.194993	0.283553	0.289864	0.162550	0.264032	0.430389	0.288393	0.086224	0.194993	0.283553	0.289864	0.162550	0.264032	0.283553	0.289864	0.162550	0.264032	
79000	4.627436	2	0.400229	0.308818	0.089755	0.201199	0.249462	0.318901	0.166533	0.265104	0.400229	0.308818	0.089755	0.201199	0.249462	0.318901	0.166533	0.265104	0.249462	0.318901	0.166533	0.265104	0.249462	0.318901	0.166533	0.265104	0.400229	0.308818	0.089755	0.201199	0.400229	0.308818	0.089755	0.201199	0.400229	0.308818	0.089755	0.201199	0.249462	0.318901	0.166533	0.265104	0.249462	0.318901	0.166533	0.265104	
80000	4.627436	3	0.392815	0.337156	0.078103	0.191926	0.260916	0.293531	0.160118	0.285436	0.392815	0.337156	0.078103	0.191926	0.260916	0.293531	0.160118	0.285436	0.260916	0.293531	0.160118	0.285436	0.170140	0.338700	0.104834	0.386327	0.392815	0.337156	0.078103	0.191926	0.260916	0.293531	0.160118	0.285436	0.392815	0.337156	0.078103	0.191926	0.260916	0.293531	0.160118	0.285436	0.392815	0.337156	0.078103	0.191926	
81000	4.627436	3	0.354884	0.281841	0.124821	0.238454	0.264012	0.297331	0.142923	0.295735	0.464876	0.291940	0.081470	0.161715	0.264012	0.297331	0.142923	0.295735	0.354884	0.281841	0.124821	0.238454	0.264012	0.297331	0.142923	0.295735	0.464876	0.291940	0.081470	0.161715	0.354884	0.281841	0.124821	0.238454	0.354884	0.281841	0.124821	0.238454	0.354884	0.281841	0.124821	0.238454	0.354884	0.281841	0.124821	0.238454	
82000	4.627436	5	0.354884	0.281841	0.124821	0.238454	0.223921	0.296168	0.217971	0.261940	0.484444	0.281324	0.075703	0.158528	0.292024	0.290408	0.171517	0.246051	0.292024	0.290408	0.171517	0.246051	0.223921	0.296168	0.217971	0.261940	0.484444	0.281324	0.075703	0.158528	0.354884	0.281841	0.124821	0.238454	0.354884	0.281841	0.124821	0.238454	0.354884	0.281841	0.124821	0.238454	0.484759	0.171859	0.152768	0.190613	
83000	4.627436	3	0.465269	0.283196	0.081153	0.170382	0.314475	0.277543	0.163008	0.244974	0.465269	0.283196	0.081153	0.170382	0.314475	0.277543	0.163008	0.244974	0.314475	0.277543	0.163008	0.244974	0.112730	0.275980	0.183112	0.428178	0.465269	0.283196	0.081153	0.170382	0.314475	0.277543	0.163008	0.244974	0.465269	0.283196	0.081153	0.170382	0.314475	0.277543	0.163008	0.244974	0.314475	0.277543	0.163008	0.244974	
84000	4.627436	4	0.467951	0.279810	0.089344	0.162896	0.271008	0.315617	0.172856	0.240519	0.467951	0.279810	0.089344	0.162896	0.344473	0.267595	0.193094	0.194838	0.271008	0.315617	0.172856	0.240519	0.271008	0.315617	0.172856	0.240519	0.467951	0.279810	0.089344	0.162896	0.382231	0.243015	0.117025	0.257729	0.467951	0.279810	0.089344	0.162896	0.382231	0.243015	0.117025	0.257729	0.382231	0.243015	0.117025	0.257729	
85000	4.627436	3	0.433150	0.274435	0.091228	0.201187	0.305298	0.259141	0.181716	0.253844	0.433150	0.274435	0.091228	0.201187	0.305298	0.259141	0.181716	0.253844	0.305298	0.259141	0.181716	0.253844	0.295426	0.276012	0.147088	0.281474	0.433150	0.274435	0.091228	0.201187	0.305298	0.259141	0.181716	0.253844	0.295426	0.276012	0.147088	0.281474	0.295426	0.276012	0.147088	0.281474	0.305298	0.259141	0.181716	0.253844	
86000	4.627436	2	0.382642	0.301330	0.119513	0.196515	0.272932	0.285995	0.186978	0.254095	0.382642	0.301330	0.119513	0.196515	0.272932	0.285995	0.186978	0.254095	0.272932	0.285995	0.186978	0.254095	0.272932	0.285995	0.186978	0.254095	0.382642	0.301330	0.119513	0.196515	0.382642	0.301330	0.119513	0.196515	0.382642	0.301330	0.119513	0.196515	0.272932	0.285995	0.186978	0.254095	0.272932	0.285995	0.186978	0.254095	
87000	4.627436	2	0.434246	0.301719	0.094624	0.169411	0.267862	0.284040	0.208900	0.239198	0.434246	0.301719	0.094624	0.169411	0.267862	0.284040	0.208900	0.239198	0.267862	0.284040	0.208900	0.239198	0.267862	0.284040	0.208900	0.239198	0.434246	0.301719	0.094624	0.169411	0.267862	0.284040	0.208900	0.239198	0.434246	0.301719	0.094624	0.169411	0.267862	0.284040	0.208900	0.239198	0.267862	0.284040	0.208900	0.239198	
88000	4.627436	4	0.456313	0.284690	0.094067	0.164930	0.277250	0.284273	0.185371	0.253107	0.456313	0.284690	0.094067	0.164930	0.335963	0.187324	0.235790	0.240924	0.277250	0.284273	0.185371	0.253107	0.278633	0.290426	0.140463	0.290478	0.456313	0.284690	0.094067	0.164930	0.277250	0.284273	0.185371	0.253107	0.456313	0.284690	0.094067	0.164930	0.278633	0.290426	0.140463	0.290478	0.335963	0.187324	0.235790	0.240924	
89000	4.627436	2	0.465146	0.283529	0.087526	0.163799	0.277453	0.279502	0.171167	0.271878	0.465146	0.283529	0.087526	0.163799	0.277453	0.279502	0.171167	0.271878	0.277453	0.279502	0.171167	0.271878	0.277453	0.279502	0.171167	0.271878	0.465146	0.283529	0.087526	0.163799	0.277453	0.279502	0.171167	0.271878	0.465146	0.283529	0.087526	0.163799	0.277453	0.279502	0.171167	0.271878	0.277453	0.279502	0.171167	0.271878	
90000	4.627436	3	0.456770	0.288505	0.086178	0.168547	0.292284	0.269752	0.182427	0.255537	0.456770	0.288505	0.086178	0.168547	0.292284	0.269752	0.182427	0.255537	0.292284	0.269752	0.182427	0.255537	0.169231	0.256512	0.080635	0.493622	0.456770	0.288505	0.086178	0.168547	0.292284	0.269752	0.182427	0.255537	0.456770	0.288505	0.086178	0.168547	0.292284	0.269752	0.182427	0.255537	0.292284	0.269752	0.182427	0.255537	
91000	4.627436	3	0.435598	0.290527	0.092248	0.181627	0.275342	0.264519	0.204589	0.255551	0.435598	0.290527	0.092248	0.181627	0.275342	0.264519	0.204589	0.255551	0.275342	0.264519	0.204589	0.255551	0.313762	0.323931	0.114874	0.247434	0.435598	0.290527	0.092248	0.181627	0.313762	0.323931	0.114874	0.247434	0.313762	0.323931	0.114874	0.247434	0.313762	0.323931	0.114874	0.247434	0.275342	0.264519	0.204589	0.255551	
92000	4.627436	2	0.438484	0.295260	0.087653	0.178603	0.312216	0.269410	0.172193	0.246182	0.438484	0.295260	0.087653	0.178603	0.312216	0.269410	0.172193	0.246182	0.312216	0.269410	0.172193	0.246182	0.312216	0.269410	0.172193	0.246182	0.438484	0.295260	0.087653	0.178603	0.312216	0.269410	0.172193	0.246182	0.438484	0.295260	0.087653	0.178603	0.312216	0.269410	0.172193	0.246182	0.312216	0.269410	0.172193	0.246182	
93000	4.627436	3	0.452976	0.289101	0.084058	0.173864	0.278735	0.270709	0.181239	0.269317	0.452976	0.289101	0.084058	0.173864	0.278735	0.270709	0.181239	0.269317	0.278735	0.270709	0.181239	0.269317	0.278735	0.270709	0.181239	0.269317	0.452976	0.289101	0.084058	0.173864	0.278735	0.270709	0.181239	0.269317	0.452976	0.289101	0.084058	0.173864	0.278735	0.270709	0.181239	0.269317	0.220860	0.326378	0.282335	0.170428	
94000	4.627436	3	0.420335	0.278694	0.082767	0.218204	0.276258	0.246786	0.201506	0.275450	0.420335	0.278694	0.082767	0.218204	0.276258	0.246786	0.201506	0.275450	0.263291	0.320804	0.174280	0.241626	0.263291	0.320804	0.174280	0.241626	0.420335	0.278694	0.082767	0.218204	0.276258	0.246786	0.201506	0.275450	0.420335	0.278694	0.082767	0.218204	0.420335	0.278694	0.082767	0.218204	0.263291	0.320804	0.174280	0.241626	
95000	4.627436	3	0.388487	0.310117	0.095992	0.205404	0.279667	0.285411	0.178873	0.256049	0.388487	0.310117	0.095992	0.205404	0.279667	0.285411	0.178873	0.256049	0.279667	0.285411	0.178873	0.256049	0.279667	0.285411	0.178873	0.256049	0.493021	0.284396	0.101215	0.121367	0.388487	0.310117	0.095992	0.205404	0.388487	0.310117	0.095992	0.205404	0.279667	0.285411	0.178873	0.256049	0.388487	0.310117	0.095992	0.205404	
96000	4.627436	3	0.405058	0.283368	0.097838	0.213736	0.271142	0.287072	0.164899	0.276887	0.451785	0.300176	0.071744	0.176294	0.271142	0.287072	0.164899	0.276887	0.271142	0.287072	0.164899	0.276887	0.271142	0.287072	0.164899	0.276887	0.451785	0.300176	0.071744	0.176294	0.405058	0.283368	0.097838	0.213736	0.405058	0.283368	0.097838	0.213736	0.405058	0.283368	0.097838	0.213736	0.405058	0.283368	0.097838	0.213736	
97000	4.627436	3	0.454126	0.291960	0.077098	0.176815	0.239640	0.290084	0.194065	0.276210	0.454126	0.291960	0.077098	0.176815	0.321919	0.255887	0.155566	0.266629	0.321919	0.255887	0.155566	0.266629	0.239640	0.290084	0.194065	0.276210	0.454126	0.291960	0.077098	0.176815	0.321919	0.255887	0.155566	0.266629	0.321919	0.255887	0.155566	0.266629	0.321919	0.255887	0.155566	0.266629	0.321919	0.255887	0.155566	0.266629	
98000	4.627436	2	0.454126	0.291960	0.077098	0.176815	0.306046	0.278525	0.156773	0.258656	0.454126	0.291960	0.077098	0.176815	0.306046	0.278525	0.156773	0.258656	0.306046	0.278525	0.156773	0.258656	0.306046	0.278525	0.156773	0.258656	0.454126	0.291960	0.077098	0.176815	0.306046	0.278525	0.156773	0.258656	0.454126	0.291960	0.077098	0.176815	0.306046	0.278525	0.156773	0.258656	0.306046	0.278525	0.156773	0.258656	
99000	4.627436	3	0.454126	0.291960	0.077098	0.176815	0.245931	0.220499	0.225663	0.307907	0.454126	0.291960	0.077098	0.176815	0.245931	0.220499	0.225663	0.307907	0.318935	0.291647	0.112610	0.276808	0.318935	0.291647	0.112610	0.276808	0.454126	0.291960	0.077098	0.176815	0.318935	0.291647	0.112610	0.276808	0.454126	0.291960	0.077098	0.176815	0.318935	0.291647	0.112610	0.276808	0.318935	0.291647	0.112610	0.276808	
100000	4.627436	3	0.446390	0.299372	0.074696	0.179541	0.213109	0.278981	0.187561	0.320349	0.446390	0.299372	0.074696	0.179541	0.213109	0.278981	0.187561	0.320349	0.277232	0.330173	0.115325	0.277270	0.277232	0.330173	0.115325	0.277270	0.446390	0.299372	0.074696	0.179541	0.277232	0.330173	0.115325	0.277270	0.277232	0.330173	0.115325	0.277270	0.277232	0.330173	0.115325	0.277270	0.213109	0.278981	0.187561	0.320349	
101000	4.627436	4	0.420648	0.295687	0.102374	0.181291	0.299005	0.237821	0.195420	0.267754	0.420648	0.295687	0.102374	0.181291	0.299005	0.237821	0.195420	0.267754	0.308476	0.312371	0.155786	0.223367	0.307348	0.341234	0.072618	0.278800	0.420648	0.295687	0.102374	0.181291	0.308476	0.312371	0.155786	0.223367	0.420648	0.295687	0.102374	0.181291	0.307348	0.341234	0.072618	0.278800	0.299005	0.237821	0.195420	0.267754	
102000	4.627436	3	0.453938	0.293674	0.075270	0.177118	0.312102	0.237129	0.195216	0.255554	0.453938	0.293674	0.075270	0.177118	0.312102	0.237129	0.195216	0.255554	0.279112	0.339683	0.120646	0.260559	0.279112	0.339683	0.120646	0.260559	0.453938	0.293674	0.075270	0.177118	0.453938	0.293674	0.075270	0.177118	0.453938	0.293674	0.075270	0.177118	0.279112	0.339683	0.120646	0.260559	0.279112	0.339683	0.120646	0.260559	
103000	4.627436	4	0.465719	0.292420	0.068032	0.173829	0.276780	0.266921	0.192821	0.263479	0.465719	0.292420	0.068032	0.173829	0.276780	0.266921	0.192821	0.263479	0.290316	0.341390	0.096318	0.271977	0.290316	0.341390	0.096318	0.271977	0.465719	0.292420	0.068032	0.173829	0.290316	0.341390	0.096318	0.271977	0.290316	0.341390	0.096318	0.271977	0.290316	0.341390	0.096318	0.271977	0.327982	0.158157	0.386443	0.127418	
104000	4.627436	3	0.462022	0.291433	0.068427	0.178118	0.262727	0.261080	0.238216	0.237978	0.462022	0.291433	0.068427	0.178118	0.262727	0.261080	0.238216	0.237978	0.305388	0.327148	0.116163	0.251302	0.305388	0.327148	0.116163	0.251302	0.462022	0.291433	0.068427	0.178118	0.305388	0.327148	0.116163	0.251302	0.305388	0.327148	0.116163	0.251302	0.305388	0.327148	0.116163	0.251302	0.262727	0.261080	0.238216	0.237978	
105000	4.627436	3	0.462022	0.291433	0.068427	0.178118	0.281047	0.237871	0.182767	0.298315	0.462022	0.291433	0.068427	0.178118	0.281047	0.237871	0.182767	0.298315	0.306914	0.325358	0.114522	0.253206	0.306914	0.325358	0.114522	0.253206	0.462022	0.291433	0.068427	0.178118	0.306914	0.325358	0.114522	0.253206	0.306914	0.325358	0.114522	0.253206	0.306914	0.325358	0.114522	0.253206	0.462022	0.291433	0.068427	0.178118	
106000	4.627436	4	0.444072	0.303395	0.081574	0.170959	0.265899	0.250324	0.193548	0.290229	0.444072	0.303395	0.081574	0.170959	0.265899	0.250324	0.193548	0.290229	0.290991	0.320432	0.120042	0.268536	0.290991	0.320432	0.120042	0.268536	0.444072	0.303395	0.081574	0.170959	0.290991	0.320432	0.120042	0.268536	0.290991	0.320432	0.120042	0.268536	0.290991	0.320432	0.120042	0.268536	0.124162	0.160470	0.377706	0.337662	
107000	4.627436	2	0.423052	0.304905	0.073744	0.198299	0.280008	0.303878	0.163166	0.252948	0.423052	0.304905	0.073744	0.198299	0.280008	0.303878	0.163166	0.252948	0.280008	0.303878	0.163166	0.252948	0.280008	0.303878	0.163166	0.252948	0.423052	0.304905	0.073744	0.198299	0.423052	0.304905	0.073744	0.198299	0.423052	0.304905	0.073744	0.198299	0.280008	0.303878	0.163166	0.252948	0.280008	0.303878	0.163166	0.252948	
108000	4.627436	3	0.443205	0.308416	0.073469	0.174910	0.264973	0.308556	0.183124	0.243348	0.443205	0.308416	0.073469	0.174910	0.264973	0.308556	0.183124	0.243348	0.264973	0.308556	0.183124	0.243348	0.246991	0.291659	0.138493	0.322857	0.443205	0.308416	0.073469	0.174910	0.264973	0.308556	0.183124	0.243348	0.443205	0.308416	0.073469	0.174910	0.246991	0.291659	0.138493	0.322857	0.264973	0.308556	0.183124	0.243348	
