Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	
106000	27.685548	1	0.107519	0.251290	0.034582	0.186666	0.264751	0.155193	0.107519	0.251290	0.034582	0.186666	0.264751	0.155193	0.107519	0.251290	0.034582	0.186666	0.264751	0.155193	0.107519	0.251290	0.034582	0.186666	0.264751	0.155193	
107000	27.685548	1	0.123474	0.241162	0.038052	0.168915	0.275885	0.152511	0.123474	0.241162	0.038052	0.168915	0.275885	0.152511	0.123474	0.241162	0.038052	0.168915	0.275885	0.152511	0.123474	0.241162	0.038052	0.168915	0.275885	0.152511	
108000	27.685548	1	0.159673	0.259241	0.031200	0.174300	0.266924	0.108664	0.159673	0.259241	0.031200	0.174300	0.266924	0.108664	0.159673	0.259241	0.031200	0.174300	0.266924	0.108664	0.159673	0.259241	0.031200	0.174300	0.266924	0.108664	
109000	27.685548	1	0.120909	0.239591	0.044627	0.209549	0.260154	0.125169	0.120909	0.239591	0.044627	0.209549	0.260154	0.125169	0.120909	0.239591	0.044627	0.209549	0.260154	0.125169	0.120909	0.239591	0.044627	0.209549	0.260154	0.125169	
110000	27.685548	1	0.155577	0.262880	0.026604	0.163225	0.266563	0.125150	0.155577	0.262880	0.026604	0.163225	0.266563	0.125150	0.155577	0.262880	0.026604	0.163225	0.266563	0.125150	0.155577	0.262880	0.026604	0.163225	0.266563	0.125150	
111000	27.685548	1	0.125732	0.217723	0.039408	0.205582	0.259973	0.151582	0.125732	0.217723	0.039408	0.205582	0.259973	0.151582	0.125732	0.217723	0.039408	0.205582	0.259973	0.151582	0.125732	0.217723	0.039408	0.205582	0.259973	0.151582	
112000	27.685548	1	0.116057	0.243177	0.030724	0.192078	0.262363	0.155602	0.116057	0.243177	0.030724	0.192078	0.262363	0.155602	0.116057	0.243177	0.030724	0.192078	0.262363	0.155602	0.116057	0.243177	0.030724	0.192078	0.262363	0.155602	
113000	27.685548	1	0.126189	0.252468	0.040008	0.189622	0.265982	0.125732	0.126189	0.252468	0.040008	0.189622	0.265982	0.125732	0.126189	0.252468	0.040008	0.189622	0.265982	0.125732	0.126189	0.252468	0.040008	0.189622	0.265982	0.125732	
114000	27.685548	1	0.115257	0.225296	0.039769	0.187736	0.275094	0.156848	0.115257	0.225296	0.039769	0.187736	0.275094	0.156848	0.115257	0.225296	0.039769	0.187736	0.275094	0.156848	0.115257	0.225296	0.039769	0.187736	0.275094	0.156848	
115000	27.685548	1	0.119121	0.243839	0.029155	0.220745	0.257294	0.129845	0.119121	0.243839	0.029155	0.220745	0.257294	0.129845	0.119121	0.243839	0.029155	0.220745	0.257294	0.129845	0.119121	0.243839	0.029155	0.220745	0.257294	0.129845	
116000	27.685548	1	0.131572	0.236069	0.032012	0.183811	0.265981	0.150555	0.131572	0.236069	0.032012	0.183811	0.265981	0.150555	0.131572	0.236069	0.032012	0.183811	0.265981	0.150555	0.131572	0.236069	0.032012	0.183811	0.265981	0.150555	
117000	27.685548	1	0.142478	0.200763	0.043267	0.197921	0.311893	0.103677	0.142478	0.200763	0.043267	0.197921	0.311893	0.103677	0.142478	0.200763	0.043267	0.197921	0.311893	0.103677	0.142478	0.200763	0.043267	0.197921	0.311893	0.103677	
118000	27.685548	1	0.146855	0.205509	0.037257	0.202593	0.273270	0.134515	0.146855	0.205509	0.037257	0.202593	0.273270	0.134515	0.146855	0.205509	0.037257	0.202593	0.273270	0.134515	0.146855	0.205509	0.037257	0.202593	0.273270	0.134515	
119000	27.685548	1	0.146266	0.208974	0.037417	0.185165	0.277149	0.145030	0.146266	0.208974	0.037417	0.185165	0.277149	0.145030	0.146266	0.208974	0.037417	0.185165	0.277149	0.145030	0.146266	0.208974	0.037417	0.185165	0.277149	0.145030	
120000	27.685548	1	0.158432	0.260843	0.024142	0.121277	0.297440	0.137866	0.158432	0.260843	0.024142	0.121277	0.297440	0.137866	0.158432	0.260843	0.024142	0.121277	0.297440	0.137866	0.158432	0.260843	0.024142	0.121277	0.297440	0.137866	
121000	27.685548	1	0.175738	0.230878	0.038686	0.118502	0.361609	0.074587	0.175738	0.230878	0.038686	0.118502	0.361609	0.074587	0.175738	0.230878	0.038686	0.118502	0.361609	0.074587	0.175738	0.230878	0.038686	0.118502	0.361609	0.074587	
122000	27.685548	1	0.144429	0.255526	0.042148	0.152154	0.254756	0.150987	0.144429	0.255526	0.042148	0.152154	0.254756	0.150987	0.144429	0.255526	0.042148	0.152154	0.254756	0.150987	0.144429	0.255526	0.042148	0.152154	0.254756	0.150987	
123000	27.685548	1	0.125184	0.238567	0.042272	0.147563	0.295114	0.151301	0.125184	0.238567	0.042272	0.147563	0.295114	0.151301	0.125184	0.238567	0.042272	0.147563	0.295114	0.151301	0.125184	0.238567	0.042272	0.147563	0.295114	0.151301	
124000	27.685548	1	0.103179	0.224197	0.028805	0.202972	0.313077	0.127769	0.103179	0.224197	0.028805	0.202972	0.313077	0.127769	0.103179	0.224197	0.028805	0.202972	0.313077	0.127769	0.103179	0.224197	0.028805	0.202972	0.313077	0.127769	
125000	27.685548	1	0.149164	0.213561	0.032226	0.186734	0.287052	0.131263	0.149164	0.213561	0.032226	0.186734	0.287052	0.131263	0.149164	0.213561	0.032226	0.186734	0.287052	0.131263	0.149164	0.213561	0.032226	0.186734	0.287052	0.131263	
126000	27.685548	1	0.114535	0.233190	0.036964	0.194155	0.254800	0.166356	0.114535	0.233190	0.036964	0.194155	0.254800	0.166356	0.114535	0.233190	0.036964	0.194155	0.254800	0.166356	0.114535	0.233190	0.036964	0.194155	0.254800	0.166356	
127000	27.685548	1	0.132798	0.235073	0.038182	0.184799	0.250164	0.158984	0.132798	0.235073	0.038182	0.184799	0.250164	0.158984	0.132798	0.235073	0.038182	0.184799	0.250164	0.158984	0.132798	0.235073	0.038182	0.184799	0.250164	0.158984	
128000	27.685548	1	0.112568	0.265902	0.030533	0.164486	0.241976	0.184534	0.112568	0.265902	0.030533	0.164486	0.241976	0.184534	0.112568	0.265902	0.030533	0.164486	0.241976	0.184534	0.112568	0.265902	0.030533	0.164486	0.241976	0.184534	
129000	27.685548	1	0.118415	0.253900	0.032855	0.182085	0.254533	0.158213	0.118415	0.253900	0.032855	0.182085	0.254533	0.158213	0.118415	0.253900	0.032855	0.182085	0.254533	0.158213	0.118415	0.253900	0.032855	0.182085	0.254533	0.158213	
130000	27.685548	1	0.127421	0.227358	0.030365	0.203088	0.281407	0.130362	0.127421	0.227358	0.030365	0.203088	0.281407	0.130362	0.127421	0.227358	0.030365	0.203088	0.281407	0.130362	0.127421	0.227358	0.030365	0.203088	0.281407	0.130362	
131000	27.685548	1	0.119926	0.225741	0.036001	0.207038	0.280696	0.130597	0.119926	0.225741	0.036001	0.207038	0.280696	0.130597	0.119926	0.225741	0.036001	0.207038	0.280696	0.130597	0.119926	0.225741	0.036001	0.207038	0.280696	0.130597	
132000	27.685548	1	0.121651	0.232407	0.031380	0.215622	0.255925	0.143014	0.121651	0.232407	0.031380	0.215622	0.255925	0.143014	0.121651	0.232407	0.031380	0.215622	0.255925	0.143014	0.121651	0.232407	0.031380	0.215622	0.255925	0.143014	
133000	27.685548	1	0.159134	0.240796	0.033577	0.163516	0.243972	0.159006	0.159134	0.240796	0.033577	0.163516	0.243972	0.159006	0.159134	0.240796	0.033577	0.163516	0.243972	0.159006	0.159134	0.240796	0.033577	0.163516	0.243972	0.159006	
134000	27.685548	1	0.127173	0.226864	0.029717	0.182664	0.296405	0.137177	0.127173	0.226864	0.029717	0.182664	0.296405	0.137177	0.127173	0.226864	0.029717	0.182664	0.296405	0.137177	0.127173	0.226864	0.029717	0.182664	0.296405	0.137177	
135000	27.685548	1	0.133410	0.220081	0.028108	0.183238	0.279154	0.156009	0.133410	0.220081	0.028108	0.183238	0.279154	0.156009	0.133410	0.220081	0.028108	0.183238	0.279154	0.156009	0.133410	0.220081	0.028108	0.183238	0.279154	0.156009	
136000	27.685548	1	0.135913	0.232878	0.032986	0.180325	0.264965	0.152934	0.135913	0.232878	0.032986	0.180325	0.264965	0.152934	0.135913	0.232878	0.032986	0.180325	0.264965	0.152934	0.135913	0.232878	0.032986	0.180325	0.264965	0.152934	
137000	27.685548	1	0.122267	0.224470	0.039492	0.210431	0.265154	0.138185	0.122267	0.224470	0.039492	0.210431	0.265154	0.138185	0.122267	0.224470	0.039492	0.210431	0.265154	0.138185	0.122267	0.224470	0.039492	0.210431	0.265154	0.138185	
138000	27.685548	1	0.140486	0.239189	0.027736	0.139692	0.318345	0.134552	0.140486	0.239189	0.027736	0.139692	0.318345	0.134552	0.140486	0.239189	0.027736	0.139692	0.318345	0.134552	0.140486	0.239189	0.027736	0.139692	0.318345	0.134552	
139000	27.685548	2	0.109973	0.203327	0.023999	0.221083	0.292473	0.149146	0.227208	0.213623	0.047827	0.081467	0.231605	0.198270	0.109973	0.203327	0.023999	0.221083	0.292473	0.149146	0.227208	0.213623	0.047827	0.081467	0.231605	0.198270	
140000	27.685548	1	0.129157	0.274995	0.035134	0.166115	0.242414	0.152185	0.129157	0.274995	0.035134	0.166115	0.242414	0.152185	0.129157	0.274995	0.035134	0.166115	0.242414	0.152185	0.129157	0.274995	0.035134	0.166115	0.242414	0.152185	
141000	27.685548	1	0.108263	0.229288	0.036234	0.218917	0.278466	0.128833	0.108263	0.229288	0.036234	0.218917	0.278466	0.128833	0.108263	0.229288	0.036234	0.218917	0.278466	0.128833	0.108263	0.229288	0.036234	0.218917	0.278466	0.128833	
142000	27.685548	1	0.126280	0.265191	0.028584	0.200891	0.237150	0.141904	0.126280	0.265191	0.028584	0.200891	0.237150	0.141904	0.126280	0.265191	0.028584	0.200891	0.237150	0.141904	0.126280	0.265191	0.028584	0.200891	0.237150	0.141904	
143000	27.685548	1	0.113837	0.239880	0.033099	0.193816	0.268129	0.151239	0.113837	0.239880	0.033099	0.193816	0.268129	0.151239	0.113837	0.239880	0.033099	0.193816	0.268129	0.151239	0.113837	0.239880	0.033099	0.193816	0.268129	0.151239	
144000	27.685548	1	0.120276	0.216853	0.039468	0.221617	0.263024	0.138761	0.120276	0.216853	0.039468	0.221617	0.263024	0.138761	0.120276	0.216853	0.039468	0.221617	0.263024	0.138761	0.120276	0.216853	0.039468	0.221617	0.263024	0.138761	
145000	27.685548	1	0.114145	0.223585	0.034818	0.189103	0.280207	0.158142	0.114145	0.223585	0.034818	0.189103	0.280207	0.158142	0.114145	0.223585	0.034818	0.189103	0.280207	0.158142	0.114145	0.223585	0.034818	0.189103	0.280207	0.158142	
146000	27.685548	1	0.124913	0.212426	0.033762	0.191148	0.300067	0.137683	0.124913	0.212426	0.033762	0.191148	0.300067	0.137683	0.124913	0.212426	0.033762	0.191148	0.300067	0.137683	0.124913	0.212426	0.033762	0.191148	0.300067	0.137683	
147000	27.685548	1	0.135046	0.201736	0.034808	0.186891	0.278742	0.162777	0.135046	0.201736	0.034808	0.186891	0.278742	0.162777	0.135046	0.201736	0.034808	0.186891	0.278742	0.162777	0.135046	0.201736	0.034808	0.186891	0.278742	0.162777	
148000	27.685548	1	0.133625	0.211095	0.041262	0.144181	0.318225	0.151612	0.133625	0.211095	0.041262	0.144181	0.318225	0.151612	0.133625	0.211095	0.041262	0.144181	0.318225	0.151612	0.133625	0.211095	0.041262	0.144181	0.318225	0.151612	
149000	27.685548	1	0.124566	0.245347	0.051325	0.189832	0.267305	0.121625	0.124566	0.245347	0.051325	0.189832	0.267305	0.121625	0.124566	0.245347	0.051325	0.189832	0.267305	0.121625	0.124566	0.245347	0.051325	0.189832	0.267305	0.121625	
150000	27.685548	1	0.120246	0.221710	0.044362	0.207843	0.276808	0.129030	0.120246	0.221710	0.044362	0.207843	0.276808	0.129030	0.120246	0.221710	0.044362	0.207843	0.276808	0.129030	0.120246	0.221710	0.044362	0.207843	0.276808	0.129030	
151000	27.685548	2	0.148794	0.192079	0.074985	0.165419	0.346929	0.071794	0.140689	0.281942	0.030465	0.113522	0.319765	0.113616	0.140689	0.281942	0.030465	0.113522	0.319765	0.113616	0.140689	0.281942	0.030465	0.113522	0.319765	0.113616	
152000	27.685548	2	0.123574	0.225477	0.035813	0.180868	0.292970	0.141298	0.232809	0.214357	0.080725	0.086439	0.220085	0.165585	0.123574	0.225477	0.035813	0.180868	0.292970	0.141298	0.123574	0.225477	0.035813	0.180868	0.292970	0.141298	
153000	27.685548	1	0.102517	0.262109	0.041903	0.178760	0.260881	0.153830	0.102517	0.262109	0.041903	0.178760	0.260881	0.153830	0.102517	0.262109	0.041903	0.178760	0.260881	0.153830	0.102517	0.262109	0.041903	0.178760	0.260881	0.153830	
154000	27.685548	2	0.130118	0.243933	0.025762	0.190851	0.270631	0.138706	0.134948	0.281818	0.097387	0.088678	0.228792	0.168377	0.130118	0.243933	0.025762	0.190851	0.270631	0.138706	0.130118	0.243933	0.025762	0.190851	0.270631	0.138706	
155000	27.685548	1	0.128762	0.300445	0.036799	0.100852	0.288820	0.144322	0.128762	0.300445	0.036799	0.100852	0.288820	0.144322	0.128762	0.300445	0.036799	0.100852	0.288820	0.144322	0.128762	0.300445	0.036799	0.100852	0.288820	0.144322	
156000	27.685548	1	0.128724	0.217393	0.033778	0.181910	0.282214	0.155982	0.128724	0.217393	0.033778	0.181910	0.282214	0.155982	0.128724	0.217393	0.033778	0.181910	0.282214	0.155982	0.128724	0.217393	0.033778	0.181910	0.282214	0.155982	
157000	27.685548	2	0.124121	0.245444	0.032021	0.147052	0.261423	0.189940	0.124121	0.245444	0.032021	0.147052	0.261423	0.189940	0.131914	0.222939	0.049372	0.136891	0.370166	0.088718	0.124121	0.245444	0.032021	0.147052	0.261423	0.189940	
158000	27.685548	1	0.116555	0.268754	0.035522	0.201364	0.236450	0.141354	0.116555	0.268754	0.035522	0.201364	0.236450	0.141354	0.116555	0.268754	0.035522	0.201364	0.236450	0.141354	0.116555	0.268754	0.035522	0.201364	0.236450	0.141354	
159000	27.685548	1	0.135641	0.231369	0.034938	0.188494	0.279183	0.130376	0.135641	0.231369	0.034938	0.188494	0.279183	0.130376	0.135641	0.231369	0.034938	0.188494	0.279183	0.130376	0.135641	0.231369	0.034938	0.188494	0.279183	0.130376	
160000	27.685548	1	0.109273	0.212963	0.030661	0.186907	0.292577	0.167618	0.109273	0.212963	0.030661	0.186907	0.292577	0.167618	0.109273	0.212963	0.030661	0.186907	0.292577	0.167618	0.109273	0.212963	0.030661	0.186907	0.292577	0.167618	
161000	27.685548	1	0.117594	0.269781	0.034818	0.180470	0.254540	0.142797	0.117594	0.269781	0.034818	0.180470	0.254540	0.142797	0.117594	0.269781	0.034818	0.180470	0.254540	0.142797	0.117594	0.269781	0.034818	0.180470	0.254540	0.142797	
162000	27.685548	1	0.119769	0.252694	0.040240	0.171639	0.258999	0.156660	0.119769	0.252694	0.040240	0.171639	0.258999	0.156660	0.119769	0.252694	0.040240	0.171639	0.258999	0.156660	0.119769	0.252694	0.040240	0.171639	0.258999	0.156660	
163000	27.685548	2	0.130679	0.244733	0.038603	0.177602	0.270441	0.137943	0.190051	0.161151	0.062103	0.150410	0.315021	0.121264	0.130679	0.244733	0.038603	0.177602	0.270441	0.137943	0.130679	0.244733	0.038603	0.177602	0.270441	0.137943	
164000	27.685548	1	0.118824	0.224967	0.034883	0.196175	0.280815	0.144336	0.118824	0.224967	0.034883	0.196175	0.280815	0.144336	0.118824	0.224967	0.034883	0.196175	0.280815	0.144336	0.118824	0.224967	0.034883	0.196175	0.280815	0.144336	
165000	27.685548	1	0.158743	0.268735	0.053074	0.164222	0.257235	0.097990	0.158743	0.268735	0.053074	0.164222	0.257235	0.097990	0.158743	0.268735	0.053074	0.164222	0.257235	0.097990	0.158743	0.268735	0.053074	0.164222	0.257235	0.097990	
166000	27.685548	1	0.151240	0.179539	0.029735	0.117322	0.386756	0.135407	0.151240	0.179539	0.029735	0.117322	0.386756	0.135407	0.151240	0.179539	0.029735	0.117322	0.386756	0.135407	0.151240	0.179539	0.029735	0.117322	0.386756	0.135407	
167000	27.685548	1	0.100452	0.221204	0.029218	0.204615	0.274135	0.170377	0.100452	0.221204	0.029218	0.204615	0.274135	0.170377	0.100452	0.221204	0.029218	0.204615	0.274135	0.170377	0.100452	0.221204	0.029218	0.204615	0.274135	0.170377	
168000	27.685548	1	0.120780	0.270588	0.025043	0.179890	0.259202	0.144497	0.120780	0.270588	0.025043	0.179890	0.259202	0.144497	0.120780	0.270588	0.025043	0.179890	0.259202	0.144497	0.120780	0.270588	0.025043	0.179890	0.259202	0.144497	
169000	27.685548	1	0.127757	0.218776	0.034731	0.170344	0.283122	0.165270	0.127757	0.218776	0.034731	0.170344	0.283122	0.165270	0.127757	0.218776	0.034731	0.170344	0.283122	0.165270	0.127757	0.218776	0.034731	0.170344	0.283122	0.165270	
170000	27.685548	1	0.121676	0.222624	0.032857	0.190686	0.302675	0.129482	0.121676	0.222624	0.032857	0.190686	0.302675	0.129482	0.121676	0.222624	0.032857	0.190686	0.302675	0.129482	0.121676	0.222624	0.032857	0.190686	0.302675	0.129482	
171000	27.685548	1	0.141593	0.247259	0.034238	0.169656	0.281894	0.125361	0.141593	0.247259	0.034238	0.169656	0.281894	0.125361	0.141593	0.247259	0.034238	0.169656	0.281894	0.125361	0.141593	0.247259	0.034238	0.169656	0.281894	0.125361	
172000	27.685548	1	0.118297	0.275726	0.036100	0.175724	0.247272	0.146881	0.118297	0.275726	0.036100	0.175724	0.247272	0.146881	0.118297	0.275726	0.036100	0.175724	0.247272	0.146881	0.118297	0.275726	0.036100	0.175724	0.247272	0.146881	
173000	27.685548	1	0.129488	0.247845	0.039662	0.187518	0.256079	0.139408	0.129488	0.247845	0.039662	0.187518	0.256079	0.139408	0.129488	0.247845	0.039662	0.187518	0.256079	0.139408	0.129488	0.247845	0.039662	0.187518	0.256079	0.139408	
174000	27.685548	1	0.119548	0.240273	0.026670	0.211878	0.252992	0.148639	0.119548	0.240273	0.026670	0.211878	0.252992	0.148639	0.119548	0.240273	0.026670	0.211878	0.252992	0.148639	0.119548	0.240273	0.026670	0.211878	0.252992	0.148639	
175000	27.685548	1	0.168953	0.245681	0.028681	0.116039	0.355234	0.085412	0.168953	0.245681	0.028681	0.116039	0.355234	0.085412	0.168953	0.245681	0.028681	0.116039	0.355234	0.085412	0.168953	0.245681	0.028681	0.116039	0.355234	0.085412	
176000	27.685548	1	0.144986	0.249711	0.035179	0.175879	0.270135	0.124110	0.144986	0.249711	0.035179	0.175879	0.270135	0.124110	0.144986	0.249711	0.035179	0.175879	0.270135	0.124110	0.144986	0.249711	0.035179	0.175879	0.270135	0.124110	
177000	27.685548	1	0.107514	0.216633	0.046002	0.183289	0.298169	0.148393	0.107514	0.216633	0.046002	0.183289	0.298169	0.148393	0.107514	0.216633	0.046002	0.183289	0.298169	0.148393	0.107514	0.216633	0.046002	0.183289	0.298169	0.148393	
178000	27.685548	1	0.108718	0.281835	0.025128	0.194745	0.249760	0.139813	0.108718	0.281835	0.025128	0.194745	0.249760	0.139813	0.108718	0.281835	0.025128	0.194745	0.249760	0.139813	0.108718	0.281835	0.025128	0.194745	0.249760	0.139813	
179000	27.685548	1	0.139687	0.248914	0.038022	0.198058	0.230594	0.144726	0.139687	0.248914	0.038022	0.198058	0.230594	0.144726	0.139687	0.248914	0.038022	0.198058	0.230594	0.144726	0.139687	0.248914	0.038022	0.198058	0.230594	0.144726	
180000	27.685548	1	0.126068	0.259057	0.031436	0.173076	0.260885	0.149478	0.126068	0.259057	0.031436	0.173076	0.260885	0.149478	0.126068	0.259057	0.031436	0.173076	0.260885	0.149478	0.126068	0.259057	0.031436	0.173076	0.260885	0.149478	
181000	27.685548	1	0.124947	0.230289	0.029519	0.197588	0.279780	0.137877	0.124947	0.230289	0.029519	0.197588	0.279780	0.137877	0.124947	0.230289	0.029519	0.197588	0.279780	0.137877	0.124947	0.230289	0.029519	0.197588	0.279780	0.137877	
182000	27.685548	1	0.121575	0.219815	0.047933	0.203508	0.270576	0.136593	0.121575	0.219815	0.047933	0.203508	0.270576	0.136593	0.121575	0.219815	0.047933	0.203508	0.270576	0.136593	0.121575	0.219815	0.047933	0.203508	0.270576	0.136593	
183000	27.685548	1	0.124766	0.245409	0.032841	0.188827	0.243744	0.164412	0.124766	0.245409	0.032841	0.188827	0.243744	0.164412	0.124766	0.245409	0.032841	0.188827	0.243744	0.164412	0.124766	0.245409	0.032841	0.188827	0.243744	0.164412	
184000	27.685548	1	0.136864	0.240717	0.036683	0.177919	0.270837	0.136979	0.136864	0.240717	0.036683	0.177919	0.270837	0.136979	0.136864	0.240717	0.036683	0.177919	0.270837	0.136979	0.136864	0.240717	0.036683	0.177919	0.270837	0.136979	
185000	27.685548	1	0.133537	0.213278	0.032739	0.199739	0.250295	0.170412	0.133537	0.213278	0.032739	0.199739	0.250295	0.170412	0.133537	0.213278	0.032739	0.199739	0.250295	0.170412	0.133537	0.213278	0.032739	0.199739	0.250295	0.170412	
186000	27.685548	1	0.122415	0.271275	0.046780	0.167256	0.259894	0.132381	0.122415	0.271275	0.046780	0.167256	0.259894	0.132381	0.122415	0.271275	0.046780	0.167256	0.259894	0.132381	0.122415	0.271275	0.046780	0.167256	0.259894	0.132381	
187000	27.685548	1	0.100941	0.222844	0.025583	0.187009	0.295876	0.167747	0.100941	0.222844	0.025583	0.187009	0.295876	0.167747	0.100941	0.222844	0.025583	0.187009	0.295876	0.167747	0.100941	0.222844	0.025583	0.187009	0.295876	0.167747	
188000	27.685548	1	0.132974	0.270590	0.037689	0.177256	0.235152	0.146339	0.132974	0.270590	0.037689	0.177256	0.235152	0.146339	0.132974	0.270590	0.037689	0.177256	0.235152	0.146339	0.132974	0.270590	0.037689	0.177256	0.235152	0.146339	
189000	27.685548	1	0.116713	0.273466	0.024908	0.179458	0.245759	0.159696	0.116713	0.273466	0.024908	0.179458	0.245759	0.159696	0.116713	0.273466	0.024908	0.179458	0.245759	0.159696	0.116713	0.273466	0.024908	0.179458	0.245759	0.159696	
190000	27.685548	1	0.128036	0.231388	0.023975	0.214600	0.249164	0.152836	0.128036	0.231388	0.023975	0.214600	0.249164	0.152836	0.128036	0.231388	0.023975	0.214600	0.249164	0.152836	0.128036	0.231388	0.023975	0.214600	0.249164	0.152836	
191000	27.685548	1	0.146556	0.261456	0.037172	0.180136	0.226267	0.148414	0.146556	0.261456	0.037172	0.180136	0.226267	0.148414	0.146556	0.261456	0.037172	0.180136	0.226267	0.148414	0.146556	0.261456	0.037172	0.180136	0.226267	0.148414	
